"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
25,5,1,3,0.113746490674517,0.9,0.48,0.47,0.91,0.47,0.422618375919077
26,5,1,3,0.116133100860598,0.79,0.63,1.09,0.49,0.49,0.422419820750256
27,5,1,3,0.16320050823976,0.68,0.51,0.97,0.76,0.51,0.483433817387733
28,5,1,3,0.198858561615422,0.74,0.74,0.74,0.74,0.74,0.510712916996886
29,5,1,3,0.151959987053127,0.6,0.75,1.24,1.03,0.6,0.411816541471839
30,5,1,3,0.145767660715466,0.54,0.49,1.11,0.77,0.49,0.463942797060446
31,5,1,3,0.203526674674821,0.88,0.89,0.65,0.85,0.65,0.501982344384834
32,5,1,3,0.150027423066133,0.57,0.67,1.19,0.98,0.57,0.416441425174412
33,5,1,3,0.173400881891079,0.58,0.54,1.09,0.54,0.54,0.528311143162704
34,5,1,3,0.117953573450781,0.84,0.46,0.75,0.46,0.46,0.435065804094544
35,5,1,3,0.186233717259218,1.01,0.9,0.69,0.67,0.67,0.510490534136341
36,5,1,3,0.118201450997765,0.63,1.04,0.64,0.57,0.43,0.451197744958787
37,5,1,3,0.120206817747715,0.52,0.84,0.48,1.17,0.48,0.426300111148496
38,5,1,3,0.293325575506627,0.87,0.87,0.87,1.22,0.87,0.564504470057803
39,5,1,3,0.32838654021387,0.95,1.28,0.95,1.26,0.95,0.543860833451326
40,5,1,3,0.303957959272228,0.9,1,0.9,0.9,0.9,0.634964763200482
41,5,1,3,0.107640267205086,0.63,0.66,0.48,0.75,0.47,0.404845367681868
42,5,1,3,0.226117176400238,0.77,0.8,1.08,1.36,0.77,0.476503639362944
43,5,1,3,0.207661144713376,0.88,0.92,0.71,0.67,0.67,0.545297959040733
44,5,1,3,0.334160436603114,1.07,1.05,1.05,1.05,1.05,0.561731383243005
45,5,1,3,0.222567359346163,0.86,0.72,0.72,0.72,0.72,0.528341390645697
46,5,1,3,0.138538333645957,0.68,0.59,0.59,0.79,0.59,0.496964406812374
47,5,1,3,0.187250154218325,0.75,1.07,0.58,0.76,0.58,0.515964417839605
48,5,1,3,0.134660265079429,0.61,0.86,0.58,0.58,0.58,0.425613523945385
49,5,1,3,0.292162537241581,1.07,1.07,1.23,1.07,1.07,0.500504565019085
50,5,1,3,0.160013232847281,0.54,0.53,1.02,0.53,0.53,0.508712305614917
51,5,1,3,0.133510176618936,0.56,0.82,0.52,0.69,0.52,0.446728545870214
52,5,1,3,0.161874310768407,0.61,0.58,0.59,0.58,0.58,0.582553473438476
53,5,1,3,0.268230164480918,0.89,1.13,0.89,1.02,0.89,0.526091103639462
54,5,1,3,0.141976268579842,0.73,1.19,0.55,1.02,0.5,0.442924656382698
55,5,1,3,0.182402756946138,1,0.83,0.71,0.71,0.71,0.476419848759173
56,5,1,3,0.178709194390464,0.6,1.17,1.03,0.6,0.6,0.480791334836059
57,5,1,3,0.195382295443427,0.9,0.64,0.64,1.07,0.64,0.523706072177877
58,5,1,3,0.190201973049143,1.01,0.89,0.71,0.71,0.71,0.486052940093834
59,5,1,3,0.32904256504383,0.96,1.41,0.96,1.22,0.96,0.546125442071052
60,5,1,3,0.162693558542385,1.1,0.96,0.72,0.81,0.72,0.407795789951095
61,5,1,3,0.196056028219745,0.83,0.85,0.64,0.64,0.64,0.561000881603967
62,5,1,3,0.10583034233956,0.92,0.55,0.84,0.44,0.41,0.409173272885456
63,5,1,3,0.153315969005137,0.82,0.69,0.54,0.54,0.54,0.48924796940877
64,5,1,3,0.120758923078142,0.79,0.44,1.16,0.72,0.44,0.428739390483702
65,5,1,3,0.267475209369589,0.87,1.25,0.87,1.23,0.87,0.494258280615113
66,5,1,3,0.260774666377026,0.95,0.88,0.88,1.15,0.88,0.542714413789799
67,5,1,3,0.240082520164057,0.73,0.73,0.73,0.86,0.73,0.597020706269503
68,5,1,3,0.262131049938244,0.99,0.93,0.93,0.93,0.93,0.516329255794803
69,5,1,3,0.10063546728045,0.64,0.93,0.43,0.66,0.4,0.404783016327264
70,5,1,3,0.151999569207526,0.59,0.59,0.59,0.95,0.59,0.478240077188663
71,5,1,3,0.20665187373629,1.02,0.85,0.61,0.9,0.61,0.53074672516894
72,5,1,3,0.126371071329464,0.61,1.02,0.71,0.52,0.52,0.442296152392723
73,5,1,3,0.284738293358131,1.14,0.85,1.06,0.85,0.85,0.563542388669518
74,5,1,3,0.40968436221403,1.08,1.08,1.53,1.08,1.08,0.631017610534886
75,5,1,3,0.0939128038164617,0.77,0.5,0.76,0.39,0.53,0.384618225471317
76,5,1,3,0.145074935109819,0.92,0.55,0.99,0.81,0.55,0.423325251388002
77,5,1,3,0.147012964342384,0.81,0.62,0.7,0.58,0.58,0.449024106546996
78,5,1,3,0.144742088337225,0.53,0.8,1.11,0.53,0.6,0.451453718896579
79,5,1,3,0.173312036085002,0.99,0.83,0.83,0.83,0.83,0.421779912639377
80,5,1,3,0.177984683742366,0.76,0.74,0.66,0.66,0.66,0.543192122818476
81,5,1,3,0.146302919177559,0.79,0.79,0.64,0.64,0.64,0.479661364036317
82,5,1,3,0.253547166278396,0.91,0.87,0.87,1.12,0.87,0.518674571133751
83,5,1,3,0.210128615809244,0.72,1.24,0.72,0.72,0.92,0.508096598780023
84,5,1,3,0.205880450791615,0.71,1.12,0.63,0.91,0.63,0.529898111646484
85,5,1,3,0.128084710417289,0.56,0.75,0.51,0.74,0.51,0.480848484873621
86,5,1,3,0.239398933463647,0.92,0.83,1.31,0.83,0.83,0.498402269855755
87,5,1,3,0.350394652673474,1.03,1.32,1.03,1.03,1.03,0.574469016168482
88,5,1,3,0.262654549279528,0.93,0.89,1.18,0.89,0.89,0.531385668940325
89,5,1,3,0.128671940080577,0.97,0.85,0.75,0.58,0.54,0.403518682140661
90,5,1,3,0.112743718560903,0.45,1.15,0.96,0.75,0.45,0.405066230855026
91,5,1,3,0.219677033478483,0.85,0.95,0.78,0.78,0.78,0.495105793167107
92,5,1,3,0.102123971989747,0.58,0.82,1.13,0.46,0.46,0.399856542657396
93,5,1,3,0.175943389335333,0.62,0.96,0.6,1.25,0.6,0.471668145757475
94,5,1,3,0.319948488759044,0.93,0.93,0.93,0.93,0.93,0.617036998556388
95,5,1,3,0.124136623301525,0.85,0.81,0.47,0.68,0.47,0.431858453752574
96,5,1,3,0.0860208578727349,0.56,1.05,0.91,0.48,0.44,0.357297437752237
97,5,1,3,0.163557824942432,0.67,0.67,1.13,0.65,0.65,0.460633199219491
98,5,1,3,0.229645247433146,0.85,1.12,0.83,0.83,0.83,0.505003661944545
99,5,1,3,0.180516196483912,0.75,0.79,1.26,0.75,0.75,0.453226088118989
100,5,1,3,0.132246549193247,0.81,0.46,0.69,0.98,0.46,0.433070869155295
