"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","p_11","p_12","p_13","p_14","p_15","p_16","p_17","p_18","p_19","p_20","surplus"
12,20,1,3,0.473701432947948,0.965918022399805,0.881656449192583,0.852476138151781,0.847822300514901,1.16231897410257,1.05286524935104,0.877649165191472,0.788109079002676,1.11671999427523,0.792419457553969,0.993610035086986,1.36551577306762,0.970204715581179,0.800998500084556,0.780593176849868,0.739621345361845,0.89342935878032,0.991026730219792,0.736888814461418,0.717953418664359,1.30479340141423
13,20,1,3,0.205435401318314,0.968488170093967,1.03480618399626,0.910847284929799,0.892302946774018,0.828977882232565,1.06526871753212,0.785655954448353,0.930754246368555,1.14290350690143,1.34593645452132,0.807814863928439,0.736552776388312,1.49254251599011,0.973190310963234,0.838537830704337,1.33192835659691,0.78721211352214,0.650500967286803,0.745800904706929,0.706684722036611,0.402490668365003
14,20,1,3,0.341460711059572,1.06551385501419,0.810969430787478,0.671658182012454,0.643737511490743,1.20958046523125,0.655431574249848,0.81419921163269,1.14652629681656,1.15696594923293,1.04398916103349,0.623546953537506,1.11183519795343,0.599797925728711,1.19542769056119,0.590683943340846,0.789748087163468,1.03572820967365,0.808043045686296,0.621151771491322,0.595891053372703,1.10724183431965
15,20,1,3,0.272750117739177,0.660182479166167,0.813320153081152,0.72369747083799,0.928052092102408,0.870291028043561,0.590256137842119,0.852128994028212,0.734249295724239,0.574452761980077,0.53862299214528,0.875061736619869,0.650463457264933,0.902463511690955,1.09951412085375,0.49043755915183,0.822949686489722,1.06734792205257,0.559331004818534,0.640831266251095,0.501038459984689,0.967285731875378
16,20,1,3,0.438350522202757,0.773274585038254,0.692866649298309,0.697146502671733,1.13692959585302,0.628081649770925,0.931367073827076,1.34009301032381,1.01451768882851,1.25229766317962,0.893021567853182,1.2248511843541,0.72796115759561,1.16060409635446,0.781663479040366,0.925541081707846,0.739002379221339,0.720442976642275,0.67432968115652,0.603458043571252,0.652569431412359,1.85139338780416
17,20,1,3,0.37671417402562,1.08329241547531,0.802348825050202,0.95272418551417,0.746703824795598,1.00351527168038,1.2452536404383,0.884472976346652,0.792979735162272,1.24105855282686,1.1957434374733,0.629532680061211,0.983759423335681,1.4304131741179,0.723168704654448,1.11040366515159,0.789183967731723,0.837410382229609,0.592696715791322,0.704572563506199,0.683940658969651,1.11688995879988
18,20,1,3,0.325879606045639,0.767285408599523,0.731484459679828,0.695942334054436,0.836727388375662,0.876661355882415,1.17786097776492,0.672308784710449,0.771357397684191,0.886978961925456,1.12991726956222,1.19983038130763,0.888774176361037,1.36773258218874,0.73826642944917,0.625041565486884,0.81534074502821,0.573883505322398,0.779237386293456,0.65135077647157,0.757597416947038,0.925030694158311
19,20,1,3,0.343467699094373,0.841985998553091,1.0837663975872,1.13734077500232,1.04035159750568,0.967291886154883,0.740032895362719,0.888285831338335,0.800380697497142,1.00328667795921,1.3427544587143,1.20752869092642,0.745226630026349,0.977491326018487,0.616920449146735,0.688895052036685,0.88957518587308,0.795849922527809,0.607206230976252,0.565708496484543,0.780521642456681,1.01074234055899
20,20,1,3,0.418659174807639,1.01126630781574,1.03058922076197,1.12864568639618,0.909229651568964,0.907200362023952,1.0735701031564,0.929112702543607,0.825790572801386,0.885756989685119,1.17477093947314,1.00938079578169,0.883856598055147,0.780057316977725,0.861283436458321,0.778505400345317,0.936082385782653,0.817736479348173,0.746716035958467,0.717518790248782,0.81839889660217,1.03308030601763
21,20,1,3,0.368986868287616,0.768824711347696,0.867034612466145,0.813554513740709,0.779159066391988,0.94682069352419,0.798711571853834,0.706374984520889,0.930142202509368,1.21523047856223,0.86442900807941,0.778868439613287,0.698836959109337,0.611143715132698,1.37155226036402,0.582021279636844,0.775088414558135,1.04437812909215,0.727603095169906,0.546288928124571,0.611016555648563,1.33931053816568
22,20,1,3,0.215450028926429,0.676574294608209,0.883584448740647,0.935247129707645,0.756392977058146,0.657469728884744,0.949827601029293,0.624661640707459,0.81711773652267,0.584190604518998,0.717302342891103,1.100969913092,0.866942512541864,0.678529555939611,0.662058632516545,0.567335722668977,0.641890997035686,1.07856392124123,0.576290189585003,0.557729992864344,0.53821624688703,0.651578921317252
23,20,1,3,0.342498585448853,0.735100066396418,0.715437268577074,0.859597906444521,0.64946304253973,0.987477015030953,0.911955935160354,0.894509143445644,0.877298059749336,0.734240522555119,0.877939089137304,0.836978926022466,0.762850400752835,1.36916051798861,0.614297655440296,0.677552193998991,0.743306458046172,0.517438175926644,0.803304012996697,0.625793114267151,0.594583251597137,1.20056762519351
24,20,1,3,0.279399277673445,0.790791069723342,1.04510174213134,0.770914266439071,0.983679682736264,0.711626512508195,1.25729171893997,1.22377992774264,0.856747837141779,0.604017472291195,0.841629092304522,1.22832490439674,1.01654557949666,1.0814060636039,0.80120682099472,1.20164172420355,0.546489591078428,0.78818064941319,0.602592306417393,0.776765515027005,0.694041694215951,0.770690005850895
25,20,1,3,0.372636967516288,0.810724699312069,0.885226818805044,0.841258981693925,0.716629952355679,0.933756005605008,0.67934504150164,0.922830291009282,0.925017948155639,1.22783722015854,0.858880592539142,0.627440050580448,0.677639895628976,0.966480839409141,0.820858740370314,0.78880357997393,1.26626849430221,0.712427245880577,0.620344597353275,0.603201561780732,0.713008504846134,1.17140383932087
26,20,1,3,0.423439129081497,0.827176402252961,0.695207929138562,0.703789107928368,0.718031291149031,1.10696925519521,1.16221745904936,1.04775836108999,0.831620874663313,1.16285258618461,0.739238957237812,0.722303409167926,0.857824330401035,0.576492626251292,1.01402840420736,0.717165539718232,0.95706907197539,0.775764176529386,0.589213612510794,0.56862901558115,0.713842153548446,1.87652197570867
27,20,1,3,0.355053899343456,0.801481371211071,0.790850366194759,0.995766295140741,0.835151184883095,1.12421689064976,0.698714971614862,1.2502327887641,1.03452715800897,0.666545628091517,0.866171213922465,0.751789574604103,0.73510843463054,1.40371433752214,0.90218812494975,1.28493000210983,0.629819058129907,1.06154572223559,0.721503551961526,0.779352995143723,0.637815563464439,0.975249058750806
28,20,1,3,0.333965993866305,0.81837525650464,0.834852224092199,0.756703352497508,0.72789950559297,0.965721562413731,0.912960850100804,1.04741971498951,0.771167338241895,0.550831899873731,0.733978637708428,0.646182371177744,1.0040188633523,0.533237798988632,0.661410069366617,0.948825627488333,0.910939044227761,0.821077606161217,0.644845457472324,0.503290051790315,0.572424959724271,1.42301487166756
29,20,1,3,0.277624053445381,0.765883031533151,0.738433957769487,1.03758750760396,0.755332835885175,0.834088638329592,0.702269875988383,0.673148973073243,0.947443559495827,0.88271993980207,0.698391880330273,0.677004993808354,0.788783057426608,0.525979324679756,0.693177910104601,1.2630454039686,0.603542225066841,1.17722579544791,0.538268854901243,0.687887390584813,0.549171680122604,0.893281182195272
30,20,1,3,0.379821128128298,1.00454805742505,0.897177644124825,0.734191101133939,0.702622921323785,1.0531067463366,0.805960586239021,0.729847734030684,1.09353878466418,1.00431426459798,0.703314326528795,1.34236686700808,1.29827739513817,0.810136029056388,1.07539753309147,1.19846463398803,0.637067416317416,0.685883551814675,0.761373334272733,0.809599643792643,0.627929977075534,1.13398669364382
31,20,1,3,0.460130898777009,0.95309761421796,1.00220772550031,0.937844414553484,0.713908210843487,0.730557236204234,0.938662126340618,0.706238823519024,0.770183501465825,1.38696051494892,0.634565133291803,1.09410757992494,1.19671411527431,1.0586147880417,1.25266498629304,0.974320398198624,1.18591134248381,0.773191651730848,0.63353885864876,0.604658165334946,0.699424342068337,1.64634669251705
32,20,1,3,0.397893889607033,0.826171116239713,0.813934351065017,1.02893262648082,0.73459593853997,1.02043371030281,0.681793600870102,0.786805420839078,0.744060884082297,1.05425957627477,0.681257348217169,1.03327638874139,0.614932335404768,0.997368443329703,0.939823449965429,1.20520775329813,0.74759810043837,0.635545270726435,0.688812636900787,0.629667446835843,0.589212565274292,1.44893838754254
33,20,1,3,0.364199300632272,0.811982084124035,0.781893005681911,0.776585810704866,0.824512532356728,0.987578934463014,0.906868125895418,0.974928688116463,0.565860870410262,0.851021021715193,0.810458711213426,0.96680872786707,0.786643778833612,0.791221473900754,0.57443516600556,0.912882710860241,0.771847630038268,0.660760645644098,0.566737421509565,0.541983030816511,0.733137745807666,1.42191549933631
34,20,1,3,0.453186010096579,0.956474915518665,0.767767035129763,0.704828007498086,1.04324350899472,1.22863181622412,1.05740013544605,0.954895232306686,0.866719843343381,0.917774670183648,0.742921054608361,0.717011252949205,0.685717193672608,1.1216887854297,0.839739130927012,1.39909916698269,0.699580531987334,0.608248968851336,0.702787332324304,0.799801378955898,0.618247258100938,1.65684787417669
35,20,1,3,0.349119249320258,0.69489321302619,0.887024512766789,0.770611611307169,0.914000217741569,1.06628689972513,0.691690008118963,0.90592383331358,0.639940009862572,0.628105052974364,1.05805309050509,0.595862199905831,0.920978206553227,0.851865190585135,0.58267976125418,0.743009213325165,0.648295945297983,0.611672223902089,0.586669721926118,0.552383096642791,0.521415771896693,1.29949949543022
36,20,1,3,0.237999463580101,1.00526347842413,0.816383131163413,1.0417178000428,0.716307708989487,1.08483722017276,0.660174713370693,0.969077576622837,1.29212582543768,1.01361486151071,0.683682049431779,0.98091972049048,0.676737314164556,0.636779634685664,1.15865397655645,0.889299137205306,0.821832038905781,0.641428571275782,1.05026192057791,0.636340267385001,0.613886097698122,0.581140345960196
37,20,1,3,0.452838343292722,0.962892973844008,1.05774598898277,1.13124021750746,0.922267467623871,1.14770695290395,0.876600889030505,0.767650718297091,0.978294023473657,1.09470226791999,0.802933181769562,1.19256134622137,0.668950798050621,0.776655939146276,1.02635712503848,0.64833013822755,0.756210370554694,0.919547432994976,0.887027589670235,1.12412376164769,0.679410057474125,1.35618402099997
38,20,1,3,0.473422543085406,0.940585220624091,0.890841900254452,0.798262258231739,0.752816913732308,1.10362023368281,0.72620205919717,1.25962483052603,0.807562463843314,0.903167778052632,1.26011512172779,1.00260652482796,0.739604113778243,1.21741488340633,0.84336787318826,0.665492337671353,0.997344693247546,0.617498665091799,0.857948565021701,0.673801711805357,0.779933966010711,1.6941560877691
39,20,1,3,0.426756203870535,0.83927679163133,0.854813862808183,0.817842372446833,0.821601022553572,0.745712081295377,0.82984661543717,1.03234488436467,1.08408263771775,1.1384944334844,1.02150329046749,0.813577588465009,1.29906873847223,0.591100394588661,0.762075640116094,0.717046993710064,0.672726246545838,0.826336386945508,0.589788254702028,0.87718627017655,0.601677554773488,1.56202615700944
40,20,1,3,0.252395766648051,0.700113525677565,0.695742779670688,0.841284892649979,0.642582970543437,0.791057289171749,0.605991396014449,0.590254661596238,1.1592737456926,0.97878693449323,0.804612803474354,0.596647171228675,1.03834451856401,0.520905704127692,0.711820441788176,0.676829597761642,0.507288824345658,1.18497997472931,0.964098751804561,0.64877244955846,0.511207418295813,0.770054725169146
41,20,1,3,0.479953057905909,0.863042768126168,0.810959396059822,1.15156815749232,0.950086860288061,1.09679931212428,0.738822421230601,1.09784815208637,0.728283875262601,0.978616841601529,0.802256901067649,0.728406407744222,1.35189034857009,0.94026925558511,0.672977301610137,0.748462878502977,1.03388937820432,1.37180296771008,0.685467948693542,0.689184031923312,0.682944235589721,1.5455634788587
42,20,1,3,0.348862227584357,0.899774149955768,0.559737179825317,0.802150226243447,1.01855159570652,1.1783095228077,0.989786416674059,0.526832698697516,0.603833713249028,1.1841469118367,1.09653765388686,0.814885547889212,0.87397909780139,0.925606356797976,0.510870076972629,0.712435485061686,1.05915530001014,0.824721842430195,0.622610751360716,0.50226124710367,0.576036714431862,1.49276391211637
43,20,1,3,0.425719196450947,0.775147717481571,0.773583171268164,0.753714868410171,0.992894957890291,0.720983357067956,0.733723860417782,0.970725542621054,0.688732031421532,0.714941632957593,1.05614960701242,1.35828268243287,0.894419338566934,0.752702212837607,0.611385345730856,0.707411931235355,0.709660983657251,0.578395670567625,0.631477428606385,1.08656466179728,0.626219206264018,1.55291053081469
44,20,1,3,0.408468206110494,0.982030681418612,1.05131323543175,1.14676019449623,0.815895235332439,0.693194318772944,0.609163332910679,1.00488167120327,0.872220675318829,1.04081217501295,1.00218058399509,0.819360650456271,0.925608202539827,1.30522805930646,0.698681824356415,0.658625376100682,0.567604326475087,0.780963966035842,0.573157784520052,0.694114308402245,0.558237955844393,1.79341233785692
45,20,1,3,0.463106266236371,0.840215709033161,0.887647179035588,1.13149550844548,0.941717309687867,1.17257033996292,0.847681560180974,0.850962142510818,0.64504396980382,1.15354574782213,0.761524702573734,0.865523353665027,1.10846579465946,0.746145130894182,0.699616323636554,1.19672001014714,1.0135335932898,0.974210452025624,0.657850387206544,0.621335368305916,0.71639920796989,1.75432193396549
46,20,1,3,0.326062417031312,0.934392375591028,0.718419215254138,0.826901794679664,0.874418451995062,1.10173811582448,0.965548324633387,0.68117556099019,0.905967939047592,0.817959857344534,0.63178911214602,0.597705892549317,1.26656607498993,0.85998212620654,1.00929311947685,1.10929283824294,0.562465861994391,0.614775741279808,0.855613225215762,0.829955163923766,0.690176823765135,0.955063025358814
47,20,1,3,0.266166784608523,0.772990953277452,0.755039424850249,1.01846745518373,0.83477348524263,1.09072052254509,1.13884973993527,0.66557837814687,0.63545698166141,1.08383839177422,0.612610880787615,0.860178839091567,0.578073695855061,1.33981336843849,1.06044569929689,0.737840764493768,0.567236610924661,0.71967536442484,0.536992373880411,0.526648783055959,1.00070077990502,0.759999991932189
48,20,1,3,0.318675006853883,0.720081156313546,0.82477485696351,0.950799907247888,0.785747104451272,0.762569447242634,0.831526505089754,0.795186603691397,0.677696348308385,1.06156987162807,0.665679103644555,0.876663810413694,1.35136329641351,0.59459930773156,1.03460515372425,0.72015777965502,0.886600169701758,0.707412646825554,0.567742755335392,0.654332516159238,0.571788929054079,1.0143171349716
49,20,1,3,0.36783170327639,0.812677601480538,0.771120367559844,0.693561157936753,0.915763306264152,0.890105810129415,0.854757530491173,1.0279178831833,0.860382075463355,0.677656076811349,0.612162386130066,0.875912828390197,0.597106072839214,0.757477904105054,0.956983688058018,0.739676624549655,0.625427570928624,0.964275164678841,0.539502164551163,0.667955833332099,0.629428843154635,1.27739918170376
50,20,1,3,0.307874643295707,0.886065327062032,0.801616893282225,0.734599224805711,0.796353490060052,0.967152448780691,1.09710464800337,0.752847301370897,0.950340190953029,0.691220383320801,0.881334887999465,0.650542309100401,1.20039226345399,0.637230708895312,0.842381381594638,1.36959231710681,0.632722402130721,0.611681604460196,0.81767719821621,0.600877578830082,0.595135285633828,0.820462683276722
51,20,1,3,0.201919752616999,0.868655203721366,0.958875570968317,0.901847494101331,0.882412878897823,0.880030495801555,0.873253388149837,0.671327093780167,0.985454198042118,0.78868989945347,0.909114086837331,0.911140816420327,1.01629991876191,0.782385452965207,0.715304545443408,0.716705766120604,0.639693745669932,0.853022108282139,0.724562081622219,0.622467580432737,0.676841374426177,0.457485229107032
52,20,1,3,0.394892878186198,0.783414808679426,0.78912284139801,0.771102504010703,0.993726530240147,1.06222948641344,0.78158615459524,1.17185121124436,0.761712283968989,1.00162950772019,0.900041789266707,0.954714178465467,0.580572874786621,0.628615476191286,0.785775519817899,0.740696204019806,1.1350899729634,0.586662822320059,1.0727505821603,0.745467526095706,0.589677265894208,1.36680904784134
53,20,1,3,0.199423621430285,0.669201120628505,0.894862308945275,0.7909628157728,1.1231601148355,0.750900472355811,0.955273719891518,0.772486519330323,0.631547505656223,0.584720206615667,0.680206921873249,1.16238782232765,1.11760072464791,0.741928972746073,1.21564147266279,0.605959828937713,0.658823138925638,0.538857709375555,0.589981538333918,0.97067359634873,0.548974304771472,0.568330471380664
54,20,1,3,0.255900158998907,0.829224502204183,0.78841776491325,0.650616752949048,0.861071126278544,1.05395209020294,0.989524274486169,1.11089987902526,0.938455718690275,0.899779202694748,0.685118262254414,0.577239758809171,0.542460629304116,0.837852656898405,0.655690855255495,0.708074879470537,0.951429385381046,0.909524574939613,0.49520549834808,0.544331031961268,0.841479509629698,0.786290241747261
55,20,1,3,0.399907366119289,1.06057807054157,0.686447689286517,1.05457572283272,1.166473396606,0.998178594627399,0.775506911829458,0.686158986374604,1.18986904696748,0.764967774562893,0.689881758340824,0.643923029211706,0.61434248653512,1.18185726499005,0.998698584473092,1.1239510026211,0.665884208827548,0.635322877073159,0.590482230135851,1.11725333842786,0.587344970053852,1.34926526517997
56,20,1,3,0.302364085842856,0.826562489467417,0.783086575259221,0.792260624391134,1.02237270042309,0.81290449290044,0.780183906949009,0.939817280391108,1.34880902208916,0.649556751267889,1.09173769390541,0.767906033885911,0.725202631707341,0.649852475623763,1.28316513884755,0.621285768237025,0.958838552345243,0.609204478513344,0.902440428321535,1.05916119142877,0.642487732773409,0.776389380904934
57,20,1,3,0.283180010676846,0.846924713346445,0.654897071364293,0.954813506095523,0.629240331670855,0.907857999225033,0.84388176758402,0.912159993360908,0.851024814699377,0.745324838949591,0.722828012172989,0.658791035931814,0.62935552041963,0.772547408830273,0.954521086541258,0.699217485427258,0.468244509872656,0.528308015979353,0.576057166987708,0.681434365500248,0.640700253586153,1.03167614419298
58,20,1,3,0.410305128946254,0.754817842838093,1.05951636739593,0.874541534100612,0.934424393274985,0.798713716412286,1.04569347346193,1.16646903143706,0.693630938800861,0.666471438233394,1.11845239866785,0.704934944793934,0.895352364134457,0.748323906365726,0.729641425881883,0.697635571479077,1.05135921586681,0.5373572709353,0.703202146762781,0.659204583052734,0.631295094496637,1.71819450988022
59,20,1,3,0.445028466514629,0.746528475513637,0.900667009541835,0.8298377073602,0.950829313280182,0.73730450725585,0.967098339823669,0.693765423203957,1.12928499244774,1.1999918959194,0.926158736500837,0.739393803625056,0.696510531877309,0.957735725869928,0.885281529689504,0.631718475851996,0.694629344677358,0.74302483596539,0.570427396158561,0.682662293252475,0.640249645448539,1.93672032361622
60,20,1,3,0.20998691001804,0.792807431804541,0.867924656851385,0.844877706346449,0.865185265690449,0.720112085060165,0.686601802921114,0.983599539313545,0.951992369481996,0.921178645276657,1.18362332875743,0.784396298624614,0.724048123898173,0.750460428650139,0.851345442700122,0.949540978206968,0.679227084903929,0.747547020246214,0.663653560938471,0.628172223618519,0.590772018874921,0.492436819272494
61,20,1,3,0.192085095494112,0.894945113060205,0.893955924493452,0.95004583813753,1.12498628222966,0.821852935946427,0.870779477211001,0.74387854669089,0.742297884321559,0.699095226362467,0.759161516783364,1.0436093201351,0.698631879474058,1.20523626012698,1.39736327815837,1.1659693317593,1.0317061736331,0.673086410096528,0.786793727164706,0.774538583929275,0.694952161254157,0.37818112310447
62,20,1,3,0.292872694167766,0.88218895097707,0.733946809333733,0.832584759039876,0.886407226748543,0.995734617681286,0.867811063180618,0.791264932189605,1.05287649064252,0.808210487687193,0.735888679380768,0.83099538506949,0.88695166673256,0.622772961313085,1.42614305813926,0.785138063960774,0.669662783848339,0.767144330232935,0.644144297083268,0.885974184154613,0.602756671580717,0.740211438092571
63,20,1,3,0.204812848477044,0.730772646717929,0.72585938439418,0.705159857587294,0.769166287544904,0.969556541407752,1.02195242823506,0.839692071396827,0.746214165620714,0.834711868763127,0.890490373638438,0.772684421601694,0.544688808010987,0.754614448083781,0.890494022996672,0.559548730154756,0.657786595390906,0.524756620183568,0.772521687850486,0.749005641218946,0.539222491873465,0.607225780063182
64,20,1,3,0.227034527259946,0.919564635121983,0.783173025365675,0.596672335027151,0.84392820750258,0.790888192013568,0.798637135299806,0.668660309579105,0.611385053848168,1.09483975215785,0.585991200022721,0.506493964779214,0.615573316251086,1.29329850413616,1.01419276670628,0.9271305070226,0.503710352636698,0.659155094651471,0.862483773188014,0.497118768930283,0.609529818376644,0.72564467415443
65,20,1,3,0.293040686991163,0.797814167017477,0.961157057812402,0.916488459840492,0.784427594045651,0.784313452490121,0.801959333991393,0.951700104003023,0.876113467842473,0.595489912341784,1.3457556038542,0.83685959306678,1.21159566126946,0.795559807462659,0.753407059119308,0.971126052562143,0.899870349349091,0.712021190201192,0.576584318296946,0.687268286255882,0.652548830404084,0.829058048005627
66,20,1,3,0.36361189211088,0.881123342777746,0.911561527294453,0.924828019092695,1.03848895770684,0.7752521554306,0.940864287500967,0.898213930192709,1.18478902104618,0.868198187459094,1.05895461497532,0.713328212954483,0.702605620268093,1.0158157174543,0.855391454785608,0.957973882508474,0.676149958638592,0.72908689315683,0.929454276283193,0.628391350111857,0.700583283145845,0.931454675987106
67,20,1,3,0.215641169672081,0.814237386209268,1.00283784770284,0.879223138769928,0.87810154231004,1.21343649262279,1.09223132905737,1.03796817446871,0.756923918284731,0.867251574812459,0.943005761469384,0.730589473980759,0.693229505107977,1.31592148751148,0.669891087380529,1.06283840063386,1.16432870133955,0.659314160528846,0.905290261542204,0.622587250770919,0.882341783767796,0.464888923878913
68,20,1,3,0.238496092655813,1.01607309760229,1.00231984946862,0.973359827128877,1.05082950094307,0.961326154156562,0.700643417529342,0.686290935291553,1.29725635836117,1.01860660443779,0.880980771022208,0.60554107878922,0.71147027955333,1.00224087189313,1.24772081074058,0.72823918962129,1.0143878439936,0.94013262192871,0.565766678356692,0.664108163408732,0.656962113772472,0.597823596577233
69,20,1,3,0.396591393365249,0.839732258215091,0.800560195252325,0.995100430026139,0.629017585626961,0.723653823651101,0.610734975515844,0.920406426698275,0.747209621240883,0.640216747028613,0.939342770782518,1.05847336167534,1.37918481710005,0.53657785217215,1.29819860862685,1.25205527290042,0.516681920190079,0.865288060304323,0.638563838713424,0.691339374201285,0.739718169185798,1.65742190199159
70,20,1,3,0.267426884857169,0.765802412353859,1.01782288774997,0.876597651835407,0.828457975597389,0.773196364898124,0.739944557273636,0.854513575813916,0.761137420574699,1.21941970644303,0.711057936450307,1.31009786345676,1.21847162518082,0.702124163765885,0.675071611468946,0.632531139795124,0.595647257071202,1.17212445437761,0.900859284644498,0.667667540780628,0.597253211820947,0.66598094646187
71,20,1,3,0.377571665266529,0.960539880576879,0.93417967655313,0.780545264538501,1.14274393144925,0.966411746627558,0.780503094733948,0.71966866165512,0.789831657148837,0.702523244146278,1.14065190309184,0.821097141595221,1.07398396305297,1.26681063752387,0.815881212209877,0.724674401764019,1.35991813554545,0.711577473927904,0.665205953934023,0.632671770969721,0.844306420668661,1.02151785372937
72,20,1,3,0.341729195003838,1.07763576384146,1.04207998474954,1.03354871778326,0.993069458155038,0.748786115419214,0.806519602798441,0.961112785356522,1.00922024097118,0.648008072404816,0.969113730792363,0.592534445313313,0.737214339325865,0.809676268981919,0.568230634023882,1.24422604770475,1.04471483760323,0.678624194946414,0.595764091182933,0.799187539675121,0.569897074752414,1.15030057686916
73,20,1,3,0.306449864544178,0.872840607574218,0.930418562000233,0.8185354256457,0.802399511955255,0.812242528867611,0.722827707198697,1.05179408840884,0.708532411113792,0.807037559877488,0.619405406204077,1.19846763911438,0.786414096338997,0.551956068102435,1.16895260922143,0.512119326917238,0.713456493256846,0.950787645400371,0.474977017363714,0.528820584395697,0.684143635198396,1.24713817988918
74,20,1,3,0.392222895532138,1.00580641980881,0.773518053662803,1.03108911540704,0.994401979436403,0.752276051522021,0.85829564148814,0.907250628999463,0.742485648327985,1.1188407142976,1.0818815709886,0.664329414045811,0.754845472973765,1.2805571210143,0.600118071315648,0.970673850417291,0.592377227100453,0.735999087382176,0.573301737394074,0.718568351933283,0.910063138270311,1.34723981222205
