"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
68,5,3,3,0.236709141840956,0.94,1.01,0.94,0.94,0.94,0.519433600277588
69,5,3,3,0.455938231802586,1.16,1.16,1.16,1.16,1.16,0.740909453678743
70,5,3,3,0.252355105771008,0.68,1,1.26,0.68,0.68,0.642999361991723
71,5,3,3,0.260275007921467,0.71,0.72,0.71,0.71,0.71,0.747183567636938
72,5,3,3,0.246241717919186,0.83,0.64,0.69,0.58,0.58,0.793989187098452
73,5,3,3,0.229523946970818,0.79,0.79,1.03,0.79,0.79,0.526545705985775
74,5,3,3,0.611007042229714,1.28,1.28,1.54,1.28,1.28,0.88420679425069
75,5,3,3,0.345406766768999,0.99,1.27,0.99,0.99,0.99,0.617187527228064
76,5,3,3,0.255347032589698,0.97,0.8,0.83,0.8,0.8,0.656102958228701
77,5,3,3,0.20038042801743,0.65,1.06,1.06,0.65,0.65,0.601909550190038
78,5,3,3,0.336617922641593,1.16,1.05,1.05,1.05,1.05,0.763750888988796
79,5,3,3,0.300765864202727,0.85,0.85,0.85,0.85,0.85,0.683913923092234
80,5,3,3,0.20389054277724,0.79,1.14,0.75,0.75,0.75,0.541133163390194
81,5,3,3,0.145622121288925,0.76,0.69,0.56,0.83,0.56,0.467709897460539
82,5,3,3,0.140601463161536,0.67,0.9,0.59,0.55,0.53,0.473221703866123
83,5,3,3,0.192794851064933,0.72,0.87,0.7,0.63,0.63,0.545819278701606
84,5,3,3,0.13652651704959,0.8,0.52,0.93,0.54,0.45,0.50469097277382
85,5,3,3,0.302206637397139,1.01,1.01,1.17,1.01,1.01,0.618393589524815
86,5,3,3,0.145308540533359,0.88,0.57,0.8,0.57,0.57,0.460993176294224
87,5,3,3,0.207169501378707,0.74,0.64,0.62,1.24,0.62,0.552823089291015
88,5,3,3,0.22827260510445,0.65,1.15,0.65,1.09,0.65,0.599712995096051
89,5,3,3,0.25377652471784,1,0.81,0.85,1.18,0.81,0.583651074355979
90,5,3,3,0.362739286133998,1.05,1.05,1.05,1.05,1.05,0.663989363723371
91,5,3,3,0.480462180022184,1.45,1.38,1.38,1.38,1.38,0.694727094392887
92,5,3,3,0.120808083542156,0.79,0.42,1.14,0.7,0.42,0.449784636236068
93,5,3,3,0.113808716666971,0.71,0.84,0.66,0.51,0.51,0.408491407796247
94,5,3,3,0.186960141846663,0.86,0.66,0.6,0.6,0.6,0.532162743135332
95,5,3,3,0.29099716076594,1.24,0.91,1.07,0.91,0.91,0.582621405437971
96,5,3,3,0.116646415994904,0.85,0.43,0.91,0.7,0.43,0.434150061156701
97,5,3,3,0.164677487170513,0.65,0.83,0.6,0.71,0.6,0.541114307930685
98,5,3,3,0.739083862819865,1.52,1.52,1.52,1.7,1.52,0.915590658500281
99,5,3,3,0.414372867977366,1.09,1.09,1.09,1.09,1.09,0.722735063221142
100,5,3,3,0.205735252077078,0.84,0.77,0.66,0.66,0.66,0.6627246914543
