"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
57,5,3,3,0.22398118805396,1.15524564242914,0.971415956047284,0.892017368858243,0.721207827404493,0.525841119921428,0.711409230677684
58,5,3,3,0.15027209400744,1.07317956375017,0.853717294386015,1.39620179632317,0.552482673799697,0.77898387821108,0.357452657729547
59,5,3,3,0.281257491591356,1.21230406464363,0.896514253498696,1.13082246296556,0.795292237353513,0.628162455817803,0.716164574861944
60,5,3,3,0.274968378953507,1.26121913204384,0.9037931110229,0.687594669618191,1.28995610477599,0.647650196796106,0.613007182091641
61,5,3,3,0.280067742087625,0.773961225091164,0.7108872875129,1.20373392113469,0.674051593262943,0.491195433918431,1.14914393804063
62,5,3,3,0.176343187888902,1.02175057150414,0.87039760604289,0.652600811520076,0.596090056162182,0.464712515753154,0.601775693099653
63,5,3,3,0.16200603027756,0.812021671728142,1.03301165422985,0.822946196579003,0.7267033449338,0.536969691444652,0.382225574477828
64,5,3,3,0.148895198967185,0.817809589443585,0.673852978762022,1.13800975206856,0.41849989097211,0.660922106435349,0.514866203705713
65,5,3,3,0.269658398897426,0.928914160447218,0.62769168198502,0.909234574831723,0.528554700855181,0.476655173122656,0.948968887792014
66,5,3,3,0.328670736568123,0.832902739604647,0.68244463563515,1.16247257244397,0.746082713544973,0.57123815824417,0.99983297541222
67,5,3,3,0.219313965210544,1.06002179748965,0.99040536567257,0.558994930058212,0.853163104684744,0.436195992334372,0.89830457324839
68,5,3,3,0.201363392962262,0.845979199709564,0.958460380286344,0.617959762591553,0.876598126817915,0.487167084680113,0.652843688266225
69,5,3,3,0.35651198019892,0.802245750531978,0.904047029252492,0.914058731474386,0.760322412547717,0.550130464565177,1.15708909731068
70,5,3,3,0.22949505219305,0.611759205184875,1.00328864559976,1.26411128771589,0.607819164353079,0.481499607080856,0.713327449095429
71,5,3,3,0.215460662864526,0.937859820368084,0.951201463912619,0.899565714421246,0.909742441132138,0.732423620883673,0.387993252159665
72,5,3,3,0.2284824945557,0.986161130250913,0.789037645763684,0.844699688153113,0.656121734765209,0.644327563695008,0.52425616872737
73,5,3,3,0.193648049396304,0.658454889051563,0.652140726047075,0.951368105986118,0.628812084991814,0.437840376647399,0.71253415943006
74,5,3,3,0.519474436529876,0.954218254814262,0.929595030015568,1.39167080771199,1.00929207865604,0.809824812790107,1.24343744673014
75,5,3,3,0.270334236043984,0.646589898789815,1.13145859839011,0.723937789495368,0.719458091072605,0.519957617348329,0.918149324899647
76,5,3,3,0.225176846789445,1.14814084993924,0.94089603908533,1.01454295404753,0.676646641482842,0.934508179286971,0.425299390655906
77,5,3,3,0.185747411766555,0.657076299247072,1.12334015338955,1.11895113316196,0.679579889660184,0.499686598172334,0.53234216342265
78,5,3,3,0.292235349295064,1.19082111513852,1.03024007101697,0.712590525390522,1.00691117203119,0.635280933940328,0.718862185887424
79,5,3,3,0.264217258999186,0.879752053935121,0.77671461570658,0.714660791021735,0.762713684674459,0.607747542962835,0.671955754109287
80,5,3,3,0.183822874107682,0.794161862768967,1.14457900064708,0.698392347479066,0.590282091399344,0.468876771596623,0.615366448183244
81,5,3,3,0.139305379039096,0.843274815199688,0.777105227699097,0.612400555439919,0.910339680342309,0.468050149086598,0.402987391039737
82,5,3,3,0.136247658143176,0.745686057880079,0.98146617003705,0.664751265743799,0.624244830150038,0.439587470202612,0.416453983279119
83,5,3,3,0.184767557738368,0.750126251982485,0.896013435773639,0.72636863409096,0.593187386868966,0.487716870595613,0.57968056997922
84,5,3,3,0.131829551936034,0.88745104972727,0.60446097798281,1.01729958329042,0.630583610631347,0.427610818734836,0.412526720925429
85,5,3,3,0.209245612635637,0.8147168645191,0.688739390972994,1.01866892976381,0.592844202833456,0.410859286504009,0.870452092688498
86,5,3,3,0.139077403927532,0.980119476837058,0.614938656933047,0.903694752588082,0.668505888308498,0.528111888761018,0.379921651139101
87,5,3,3,0.196326314203169,0.780018173011498,0.673548652548577,0.517178769754634,1.27530590834919,0.46756386255763,0.609859571698836
88,5,3,3,0.212898168080962,0.755837354054124,1.25611632691035,0.667870639669115,1.20090236357607,0.553400606297746,0.526649418926565
89,5,3,3,0.242966340456211,1.04800954086029,0.636645577567367,0.904787285408934,1.22912636304696,0.595844956105933,0.597723675379914
90,5,3,3,0.287324176504724,0.835788922627685,0.71168601643015,0.867470523172462,0.486103617291606,0.71401691567012,0.979810505471984
91,5,3,3,0.337948935870268,1.1570034809547,0.985622662385314,0.971476749927191,0.759701973795808,0.555528698345191,1.1266966021809
92,5,3,3,0.116881604426455,0.869950946904785,0.474578150887263,1.2132292058339,0.779293798072024,0.396956972696322,0.379645659679163
93,5,3,3,0.105148302672667,0.833754976372977,0.962580983097948,0.787192613670969,0.616996589578655,0.466700448499679,0.296331739614142
94,5,3,3,0.177730410287903,0.896188817213744,0.694418876659101,0.553335349624536,0.540676206404952,0.490484596490455,0.568258438038974
95,5,3,3,0.229686346894901,1.13751492553803,0.695573630755348,0.97492404565056,0.660462747876667,0.483694066642708,0.791581194382825
96,5,3,3,0.110170639254738,0.981787148667899,0.517749049051294,1.03776274984373,0.828354450058336,0.468585251326798,0.322172208532518
97,5,3,3,0.155181415199095,0.663256508005261,0.847911744050267,0.490912202115217,0.728188073997888,0.426175980292392,0.609570896354693
98,5,3,3,0.475334049195267,1.01498557167807,0.820628746826963,0.652307108747968,1.25598742435561,0.648962320718587,1.79528197328592
99,5,3,3,0.322658995756016,0.850023450261476,0.73580214613438,0.562080168623543,0.901638175798664,0.53390701532943,1.11537065238498
100,5,3,3,0.185227653153247,0.966983033231986,0.8943804660049,0.756753477114183,0.71094838203023,0.577336769436832,0.451286260073997
