Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
25,5,1,3,0.09388897511465187,1,1,1,0,0,3,0.8952231601596607
26,5,1,3,0.10434298043726647,1,1,1,1,0,4,1.12086046192632
27,5,1,3,0.14525708847251048,1,1,1,0,0,3,1.0866634796670591
28,5,1,3,0.1062245509839283,1,1,1,1,0,4,1.3782440725358294
29,5,1,3,0.08124110712967213,1,1,1,0,0,3,0.8216829247895723
30,5,1,3,0.16392806914195618,1,1,1,1,0,4,1.2884457587504279
31,5,1,3,0.12923387888272994,1,1,1,0,0,3,0.9684519432547127
32,5,1,3,0.08540926661062637,1,1,1,1,0,4,1.139529974128435
33,5,1,3,0.17606278639176481,1,1,1,1,0,4,1.486819826519536
34,5,1,3,0.12404896962898747,1,1,1,1,0,4,1.2247107016624494
35,5,1,3,0.12024302305649837,1,1,1,0,0,3,1.4085549179537145
36,5,1,3,0.09957717989213377,1,1,1,0,0,3,0.9604739447809822
37,5,1,3,0.07281984524117209,1,1,1,0,0,3,1.0636425577983475
38,5,1,3,0.1484590054662771,1,1,1,1,0,4,1.3806638971757543
39,5,1,3,0.12182056671982613,1,1,1,0,0,3,1.4549105814639531
40,5,1,3,0.09858252194635629,1,1,1,1,0,4,1.2676595069709182
41,5,1,3,0.11160807489041522,1,1,1,0,0,3,1.4045428285185357
42,5,1,3,0.1086150882011932,1,1,1,1,0,4,1.6530365529803204
43,5,1,3,0.1069648748670812,1,1,1,1,0,4,1.2039680968560917
44,5,1,3,0.10292584532515558,1,1,0,0,0,2,1.1005937475825114
45,5,1,3,0.1251681036301069,1,1,0,0,0,2,0.8564614861663209
46,5,1,3,0.1238961316326531,1,1,1,0,0,3,1.3791038699146099
47,5,1,3,0.11630703022235661,1,1,1,1,0,4,1.1904790966834826
48,5,1,3,0.11346762626908702,1,1,1,1,0,4,1.35381642741181
49,5,1,3,0.17692001387247416,1,1,1,0,0,3,1.085684926311881
50,5,1,3,0.07845574427329291,1,1,0,0,0,2,0.8547391462202846
51,5,1,3,0.1282976849727269,1,1,1,1,0,4,1.436815268741873
52,5,1,3,0.07490052134970604,1,1,1,1,0,4,1.224989736396961
53,5,1,3,0.11654061986589205,1,1,1,0,0,3,1.1518739683461625
54,5,1,3,0.08390924429092625,1,1,1,1,0,4,1.1078340024544624
55,5,1,3,0.11203209488137666,1,1,1,0,0,3,1.4015047607566653
56,5,1,3,0.0715555806096849,1,1,1,1,0,4,1.1231236678875893
57,5,1,3,0.12784266547337353,1,1,1,0,0,3,0.8976522373430222
58,5,1,3,0.11998101748031033,1,1,1,1,0,4,1.1924237990119129
59,5,1,3,0.1449194804414786,1,1,1,1,0,4,1.5451443323524616
60,5,1,3,0.11600749815916786,1,1,1,1,0,4,1.2223064017978194
61,5,1,3,0.13618592687014017,1,1,1,0,0,3,1.0391895997480995
62,5,1,3,0.08958594871013995,1,1,1,1,0,4,1.144819605627493
63,5,1,3,0.10582881907752362,1,1,1,1,0,4,1.3322593447426678
64,5,1,3,0.09161129773498744,1,1,1,1,0,4,1.0841908143667536
65,5,1,3,0.10361615217731811,1,1,1,0,0,3,0.8970702575634921
66,5,1,3,0.1496164478960344,1,1,1,0,0,3,1.0011669617443868
67,5,1,3,0.1385072291820154,1,1,1,0,0,3,0.98904821726772
68,5,1,3,0.16514578176028563,1,1,1,1,0,4,1.733143954556232
69,5,1,3,0.12378087256102033,1,1,1,0,0,3,1.0235536076578908
70,5,1,3,0.13273137816163139,1,1,1,0,0,3,0.9222766354186946
71,5,1,3,0.0946862177458409,1,1,1,1,0,4,1.3655139722144003
72,5,1,3,0.2110165791481773,1,1,1,0,0,3,1.3077222095830838
73,5,1,3,0.14122053336918375,1,1,1,0,0,3,1.2409681462842643
74,5,1,3,0.09418013274113257,1,1,1,0,0,3,0.8098609144460374
75,5,1,3,0.06568041696653631,1,1,1,1,0,4,1.22983541954688
76,5,1,3,0.1101731596442398,1,1,1,1,0,4,1.3503927399551934
77,5,1,3,0.05581520791139748,1,1,1,1,0,4,1.364049310020915
78,5,1,3,0.05645807608362925,1,1,0,0,0,2,0.7244046940305242
79,5,1,3,0.1351053661217026,1,1,1,1,0,4,1.605930305563875
80,5,1,3,0.14131872389134556,1,1,1,0,0,3,1.0743953279698109
81,5,1,3,0.1584778452004836,1,1,1,1,0,4,1.5212875446145397
82,5,1,3,0.06991896815835602,1,1,1,0,0,3,0.8549423050635775
83,5,1,3,0.18510294473356265,1,1,1,0,0,3,1.158191171429641
84,5,1,3,0.10544736918786343,1,1,1,0,0,3,1.5074956047636794
85,5,1,3,0.11217547719237025,1,1,0,0,0,2,1.097105517334287
86,5,1,3,0.1566079908158425,1,1,1,1,0,4,1.4539712186087543
87,5,1,3,0.10952358683041581,1,1,1,0,0,3,1.2907549278517065
88,5,1,3,0.15661088839033038,1,1,1,0,0,3,1.2015302929341742
89,5,1,3,0.09450454116225779,1,1,1,1,0,4,1.0739933747809194
90,5,1,3,0.11576417729731202,1,1,1,1,0,4,1.3355076490121536
91,5,1,3,0.2041677774717099,1,1,0,0,0,2,0.9143939253859195
92,5,1,3,0.15264286006517153,1,1,1,1,0,4,1.3790423468228221
93,5,1,3,0.1124289661469485,1,1,1,0,0,3,1.3263776069961783
94,5,1,3,0.05944718693800058,1,1,1,1,0,4,1.234396723533725
95,5,1,3,0.08571040128428617,1,1,1,0,0,3,1.0254857670645632
96,5,1,3,0.08092051048548014,1,1,1,0,0,3,1.1135495679999026
97,5,1,3,0.10639459597221185,1,1,1,1,0,4,1.332881536801401
98,5,1,3,0.16126931268805594,1,1,1,1,0,4,1.4435989623458851
99,5,1,3,0.08077325889875793,1,1,1,0,0,3,1.008381502787257
