Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
79,10,1,3,0.17446092570480984,1,1,1,1,0,0,0,0,0,0,4,1.104894806156723
80,10,1,3,0.14910146559875398,1,1,1,0,0,0,0,0,0,0,3,1.1269044011536091
81,10,1,3,0.18834678761446352,1,1,1,1,1,0,0,0,0,0,5,1.2775852971564134
82,10,1,3,0.15032432607337023,1,1,1,1,0,0,0,0,0,0,4,1.1649204671139033
83,10,1,3,0.14130256223313237,1,1,1,1,1,0,0,0,0,0,5,1.3220220694024087
84,10,1,3,0.16298819689560778,1,1,1,1,1,0,0,0,0,0,5,1.1330554199183802
85,10,1,3,0.19297758265341602,1,1,1,0,0,0,0,0,0,0,3,0.9999838138539666
86,10,1,3,0.1913598633584741,1,1,1,1,1,0,0,0,0,0,5,1.3516419377914461
87,10,1,3,0.10755821636012379,1,1,1,1,1,1,0,0,0,0,6,1.3140560116317919
88,10,1,3,0.1309624253095285,1,1,1,1,0,0,0,0,0,0,4,1.0976885566672983
89,10,1,3,0.12143762903755423,1,1,1,1,1,1,0,0,0,0,6,1.4159959717256667
90,10,1,3,0.1558914016378335,1,1,1,1,0,0,0,0,0,0,4,1.0097007845962502
91,10,1,3,0.17838664005437216,1,1,1,1,1,1,0,0,0,0,6,1.2417083638034518
92,10,1,3,0.15295624909534233,1,1,1,0,0,0,0,0,0,0,3,1.2175001143569975
93,10,1,3,0.20602524009711393,1,1,1,1,1,1,0,0,0,0,6,1.2377260510044021
94,10,1,3,0.07435731475310878,1,1,1,1,1,0,0,0,0,0,5,1.1955008284495108
95,10,1,3,0.2338421820796251,1,1,1,1,1,0,0,0,0,0,5,1.4061309700960978
96,10,1,3,0.09255902293658316,1,1,1,1,0,0,0,0,0,0,4,0.944799262822573
97,10,1,3,0.1421582006951605,1,1,1,1,1,1,1,0,0,0,7,1.556575655325306
98,10,1,3,0.18212549830701,1,1,1,1,1,1,0,0,0,0,6,1.5482140700454026
99,10,1,3,0.10125324829714397,1,1,1,1,1,1,0,0,0,0,6,1.2024047382023284
