Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
68,20,3,3,0.307450767301563,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5814549519118164
69,20,3,3,0.25686162050293126,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2455006239919038
70,20,3,3,0.2889732484090635,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.8887031517492505
71,20,3,3,0.27474820507181086,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5390999673512051
72,20,3,3,0.21934600279373578,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3410570100556702
73,20,3,3,0.15496302203253753,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9000833612761577
74,20,3,3,0.23827096340489942,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.3157041536235958
75,20,3,3,0.22082783793647176,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.031747695450329
76,20,3,3,0.22940212761513423,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.6734023613966973
77,20,3,3,0.2629805526639167,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.7505206480880147
78,20,3,3,0.24623136547564112,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.8310472878873347
79,20,3,3,0.19772816322582612,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.149394783765399
80,20,3,3,0.24941154070673408,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2427186311625982
81,20,3,3,0.16315336936220007,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9076734636633412
82,20,3,3,0.3271720859657776,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7497757889670509
83,20,3,3,0.21174256244595474,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.7393532206776765
84,20,3,3,0.23297759464802748,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4449054500355367
85,20,3,3,0.08421610616366619,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.7568855648043153
86,20,3,3,0.3246079798354135,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.6261617211265795
87,20,3,3,0.1753844050022905,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0201279903942064
88,20,3,3,0.16115652700068478,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9183549270872349
89,20,3,3,0.2290772082121344,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.166955475200894
90,20,3,3,0.282703473417462,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.893215363025503
91,20,3,3,0.15503810862536987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.8510968152427897
92,20,3,3,0.2566712968929687,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.227884140243976
93,20,3,3,0.21286259859315623,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.8823355828083486
94,20,3,3,0.250383974544401,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3903274062595203
95,20,3,3,0.23079956983120453,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2774219518977494
96,20,3,3,0.19245888271585299,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.2402314148540992
97,20,3,3,0.28228889073553914,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.896918605702599
98,20,3,3,0.35532381403423774,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.6654129206595605
99,20,3,3,0.22783352094979967,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3477429880718663
