Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
54,5,3,3,0.11994243345903723,1,1,0,0,0,2,0.8609286813227426
55,5,3,3,0.21750729823129686,1,1,1,0,0,3,1.6351305700207224
56,5,3,3,0.09920531001152677,1,1,1,1,0,4,1.5381770390744969
57,5,3,3,0.05691496444560622,1,1,0,0,0,2,0.7315960526454475
58,5,3,3,0.1305591841771897,1,1,1,0,0,3,1.2276551310336037
59,5,3,3,0.21499386442517865,1,1,1,0,0,3,1.251700819984686
60,5,3,3,0.09316500547794392,1,1,0,0,0,2,0.8614822855147319
61,5,3,3,0.05095462570049348,1,1,0,0,0,2,0.6767026383133207
62,5,3,3,0.17860393427003057,1,1,0,0,0,2,1.031921597862838
63,5,3,3,0.1814826146442826,1,1,1,0,0,3,1.4464182282280724
64,5,3,3,0.13031245494474702,1,1,1,0,0,3,1.7468786162397985
65,5,3,3,0.13334234426683003,1,1,1,0,0,3,1.5733447581126323
66,5,3,3,0.052553672482748066,1,1,1,0,0,3,0.8150904220613768
67,5,3,3,0.170284734464082,1,1,1,1,0,4,1.4676479079679883
68,5,3,3,0.12915924775062487,1,1,1,0,0,3,1.3902451165116652
69,5,3,3,0.16214921603367108,1,1,1,0,0,3,1.9478274831038198
70,5,3,3,0.09214138672868943,1,1,1,1,0,4,1.7890282128031418
71,5,3,3,0.23333287078711532,1,1,0,0,0,2,1.9236725362042777
72,5,3,3,0.09254667602348893,1,1,1,0,0,3,0.9396730249858822
73,5,3,3,0.06475217224294268,1,1,1,0,0,3,0.8724062903197074
74,5,3,3,0.020140585536977895,1,0,0,0,0,1,0.608980835390496
75,5,3,3,0.15816210513167483,1,1,1,1,0,4,1.8256061267389008
76,5,3,3,0.06158836068632486,1,0,0,0,0,1,0.8332915580111635
77,5,3,3,0.007131988600004478,1,0,0,0,0,1,0.5958549186412525
78,5,3,3,0.10522689406927568,1,1,0,0,0,2,0.8433580294316793
79,5,3,3,0.14034463596461078,1,1,1,0,0,3,1.005003065419825
80,5,3,3,0.10982556383160337,1,1,1,0,0,3,1.2314305257933311
81,5,3,3,0.10957879210521791,1,1,1,0,0,3,0.9609822323077668
82,5,3,3,0.06436278856499113,1,1,0,0,0,2,0.7488539208244214
83,5,3,3,0.12298610488235857,1,1,0,0,0,2,1.5110304921018436
84,5,3,3,0.15863757858559116,1,1,0,0,0,2,1.9007069959657845
85,5,3,3,0.2418608311433279,1,1,1,0,0,3,1.5164297063927676
86,5,3,3,0.19210700919847448,1,1,0,0,0,2,0.9220609910801617
87,5,3,3,0.12494652768014616,1,1,1,0,0,3,1.2988577086351252
88,5,3,3,0.08474077728512207,1,1,1,0,0,3,0.8697321991959375
89,5,3,3,0.10017283452802016,1,1,0,0,0,2,0.826242722299322
90,5,3,3,0.15716535325364714,1,1,1,0,0,3,1.0107732008089878
91,5,3,3,0.150865066235963,1,1,1,0,0,3,1.4898303797512744
92,5,3,3,0.08810658637968097,1,1,1,0,0,3,1.1869532824003766
93,5,3,3,0.1406072629182038,1,1,0,0,0,2,1.1038819625402165
94,5,3,3,0.176083920450626,1,1,0,0,0,2,0.9325392099894356
95,5,3,3,0.12873587707503872,1,1,0,0,0,2,1.3769442643261787
96,5,3,3,0.049292615137032654,1,1,0,0,0,2,0.7122730545427071
97,5,3,3,0.028508789351959777,1,0,0,0,0,1,0.6390166064379701
98,5,3,3,0.13216789891763384,1,1,0,0,0,2,1.2567130643291562
99,5,3,3,0.11562561860574748,1,1,0,0,0,2,0.9186163141906979
