Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
90,20,1,3,0.2151492394792534,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.7213958619174559
91,20,1,3,0.23363748946290722,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.4989883855191248
92,20,1,3,0.2357977361008577,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.4881293846970722
93,20,1,3,0.1545096426842043,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,1.292622019146525
94,20,1,3,0.18961914443045336,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2701474113692979
95,20,1,3,0.271401071159465,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.4930717046161956
96,20,1,3,0.2579984556444352,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,2.1811577089127905
97,20,1,3,0.2511862606708515,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.5417930113468352
98,20,1,3,0.1524723788252264,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.6199646692577492
99,20,1,3,0.22507797118073075,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.3352215821983715
