Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
37,10,3,3,0.17042888130102457,1,1,1,1,1,1,0,0,0,0,6,1.9044833093281102
38,10,3,3,0.2702161121827184,1,1,1,1,0,0,0,0,0,0,4,1.2794419632900476
39,10,3,3,0.2013318463665629,1,1,1,1,0,0,0,0,0,0,4,1.3014310894620997
40,10,3,3,0.13926739076215464,1,1,1,0,0,0,0,0,0,0,3,1.0152434112063047
41,10,3,3,0.1511710143652212,1,1,0,0,0,0,0,0,0,0,2,1.0336687964527114
42,10,3,3,0.16701962472278264,1,1,1,1,0,0,0,0,0,0,4,1.2419196651554043
43,10,3,3,0.410471451416061,1,1,0,0,0,0,0,0,0,0,2,1.737190805941978
44,10,3,3,0.19318800854043716,1,1,1,1,0,0,0,0,0,0,4,1.555628069263065
45,10,3,3,0.21362265433208324,1,1,1,1,0,0,0,0,0,0,4,1.4381679279505226
46,10,3,3,0.24058141844282432,1,1,1,1,0,0,0,0,0,0,4,1.2366636832897995
47,10,3,3,0.24601867772705852,1,1,1,1,1,0,0,0,0,0,5,1.4561731582758877
48,10,3,3,0.10651955768996714,1,1,1,1,1,0,0,0,0,0,5,1.0664943398058586
49,10,3,3,0.16366830932126888,1,1,1,0,0,0,0,0,0,0,3,1.0714511676595133
50,10,3,3,0.209218801384414,1,1,1,0,0,0,0,0,0,0,3,1.1816698185044463
51,10,3,3,0.2223329262595111,1,1,0,0,0,0,0,0,0,0,2,0.9993896420987463
52,10,3,3,0.2613168999834621,1,1,1,0,0,0,0,0,0,0,3,1.4274603942246786
53,10,3,3,0.21375065691698253,1,1,1,1,1,0,0,0,0,0,5,1.5177245574379556
54,10,3,3,0.16273265875078435,1,1,1,1,0,0,0,0,0,0,4,1.3429354019839348
55,10,3,3,0.21028713080917935,1,1,1,0,0,0,0,0,0,0,3,1.0440543020840292
56,10,3,3,0.16756723297731568,1,1,1,1,0,0,0,0,0,0,4,1.3187480445621187
57,10,3,3,0.2777640462143661,1,1,0,0,0,0,0,0,0,0,2,1.2923416013016351
58,10,3,3,0.23887150828855183,1,1,1,1,1,0,0,0,0,0,5,1.7316570725254872
59,10,3,3,0.053031137192981165,1,1,0,0,0,0,0,0,0,0,2,0.7376438532612655
60,10,3,3,0.2306711583815744,1,1,1,0,0,0,0,0,0,0,3,1.1642913145172133
61,10,3,3,0.11831433517914311,1,1,1,0,0,0,0,0,0,0,3,0.929266377952819
62,10,3,3,0.29591868352972195,1,1,1,1,0,0,0,0,0,0,4,1.6979145660314532
63,10,3,3,0.1118570585079294,1,1,1,0,0,0,0,0,0,0,3,0.9314249923330816
64,10,3,3,0.23885430879129788,1,1,1,0,0,0,0,0,0,0,3,1.2879573163604605
65,10,3,3,0.048192384881966144,1,1,0,0,0,0,0,0,0,0,2,0.6597770276369452
66,10,3,3,0.2074273155826481,1,1,1,1,0,0,0,0,0,0,4,1.191178320567405
67,10,3,3,0.22734993023179767,1,1,1,1,1,0,0,0,0,0,5,1.3408241421542568
68,10,3,3,0.14876546816946074,1,1,1,0,0,0,0,0,0,0,3,0.9927978057869082
69,10,3,3,0.16984788877795326,1,1,1,1,0,0,0,0,0,0,4,1.6105358812371713
70,10,3,3,0.0957167087367726,1,1,0,0,0,0,0,0,0,0,2,0.9006376135896812
71,10,3,3,0.2037107048793912,1,1,1,1,1,0,0,0,0,0,5,1.4522622711344098
72,10,3,3,0.18989068811929377,1,1,1,1,1,0,0,0,0,0,5,1.3665184626491849
73,10,3,3,0.07499099362276881,1,1,1,0,0,0,0,0,0,0,3,0.8001318257499037
74,10,3,3,0.2173903799183433,1,1,1,1,1,1,0,0,0,0,6,1.5249511573025338
75,10,3,3,0.015032552735023203,1,0,0,0,0,0,0,0,0,0,1,0.594546109076514
76,10,3,3,0.253410929541497,1,1,1,1,0,0,0,0,0,0,4,1.3583818321185421
77,10,3,3,0.106156367338053,1,1,1,1,0,0,0,0,0,0,4,0.9223393868651696
78,10,3,3,0.11022756726206004,1,1,1,1,0,0,0,0,0,0,4,0.9656257496810745
79,10,3,3,0.10673808749531803,1,0,0,0,0,0,0,0,0,0,1,0.7858083177919859
80,10,3,3,0.2632603962267295,1,1,1,1,1,1,0,0,0,0,6,1.6099086261921745
81,10,3,3,0.314385687583223,1,1,1,1,0,0,0,0,0,0,4,1.7231005020948058
82,10,3,3,0.264405901486134,1,1,1,1,1,0,0,0,0,0,5,1.659297023369878
83,10,3,3,0.03371606560895556,1,1,0,0,0,0,0,0,0,0,2,0.6666434163918175
84,10,3,3,0.09703814900060458,1,1,1,0,0,0,0,0,0,0,3,0.8592222762658317
85,10,3,3,0.15375577988354722,1,1,1,1,1,0,0,0,0,0,5,1.7316572912420054
86,10,3,3,0.25732089359296834,1,1,1,1,1,0,0,0,0,0,5,2.0660268048887853
87,10,3,3,0.14402520504521038,1,1,1,0,0,0,0,0,0,0,3,0.9532616124398049
88,10,3,3,0.23275993028027614,1,1,1,0,0,0,0,0,0,0,3,1.3981253529900308
89,10,3,3,0.1436485006623571,1,1,1,1,0,0,0,0,0,0,4,1.090549856855809
90,10,3,3,0.18380741871468062,1,1,1,1,0,0,0,0,0,0,4,1.336217054576883
91,10,3,3,0.1410071112093799,1,1,1,0,0,0,0,0,0,0,3,1.1775178467110545
92,10,3,3,0.19916049258980173,1,1,1,1,1,1,0,0,0,0,6,1.6217860457384137
93,10,3,3,0.21925371129058463,1,1,1,0,0,0,0,0,0,0,3,1.1978495259646236
94,10,3,3,0.1303665721063305,1,1,1,0,0,0,0,0,0,0,3,0.8800984414154103
95,10,3,3,0.16658614473354014,1,1,1,0,0,0,0,0,0,0,3,0.9509338970918487
96,10,3,3,0.14023474968789582,1,1,0,0,0,0,0,0,0,0,2,1.119380755714133
97,10,3,3,0.08764400229473548,1,1,0,0,0,0,0,0,0,0,2,0.8185757007172985
98,10,3,3,0.218991509560828,1,1,1,1,1,0,0,0,0,0,5,1.616180791468401
99,10,3,3,0.24444262298289904,1,1,1,1,1,0,0,0,0,0,5,1.3691832413391922
