"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
41,5,3,3,0.312146355118616,0.986041581244123,1.1666001886909,0.503977573086685,0.95451157302565,0.745980263035199,1.09106438917553
42,5,3,3,0.294394764487745,0.958326551397553,0.900222437677497,0.784039922545591,0.833136766956383,0.705022424435793,0.616170990486899
43,5,3,3,0.251909658389872,0.62165364740414,0.567787062796483,0.501629671903242,0.967256674518919,0.364437471697727,1.83070111583336
44,5,3,3,0.23304770963672,0.846117110806689,0.746774622448914,0.628097070880238,1.15514785242707,0.539296481160912,0.627538143766484
45,5,3,3,0.232002302457397,0.879576005960868,1.17236598837742,0.517702996725715,0.824391471814607,0.403616569760077,1.08726804255899
46,5,3,3,0.758125501865409,1.48377327351618,1.25129630792031,1.06483371873653,1.53202767901961,0.908730309989104,2.22481285444692
47,5,3,3,0.42565224561106,1.23631935197217,0.918840503677723,1.61220545350081,1.2239007735434,0.848723454775513,0.78901513171586
48,5,3,3,0.247980437430751,0.819794623867869,0.770651338112012,1.439082005431,0.822740820698086,0.619078712376622,0.584870897342845
49,5,3,3,0.578789892994959,0.980407907336288,1.47917603262136,0.875934599329039,0.745752148117582,1.19663704731709,1.62900231015682
50,5,3,3,0.22253687146161,0.790323559416313,0.577282724381472,1.05262354015607,0.875561063244544,0.494612917052675,0.682259429867228
51,5,3,3,0.368239303731242,0.71516064252532,1.20853136607257,0.987834435230052,0.636332160167517,0.589426359477458,1.18675894695118
52,5,3,3,0.304547420016435,0.93818019037198,1.16451108664708,0.764864013786693,0.575349557746025,0.547741534012627,1.04404806672241
53,5,3,3,0.549713304414531,0.898721426818663,1.36479278684382,0.894486254222435,1.12866750445093,0.768037825224047,1.59300344330818
54,5,3,3,0.666621023244651,1.21026379765805,1.67390690689147,1.36062995416187,1.16702564200735,0.948233535347152,1.34973112141329
55,5,3,3,0.384659019655994,1.15769582233634,0.981005819718464,0.970694050142074,0.780651431682241,0.726908520111874,0.85359282499945
56,5,3,3,0.218541392312609,0.716097921324193,1.01911602588937,0.717937736477555,0.518070930139691,0.445159596248136,0.855922442057242
57,5,3,3,0.408715536393975,0.784954799449853,0.941960791537287,0.726375254906449,1.42168449414914,0.583420535285192,1.47473828118997
58,5,3,3,0.170065681155585,0.807414545594449,0.712864784630101,0.639082083358403,0.57115284646578,0.394605507680881,0.724329430730261
59,5,3,3,0.150178257340078,1.18767198428021,1.44064160970235,1.12816269868544,0.928340937120769,0.825633127447752,0.223440691022637
60,5,3,3,0.251024870278554,0.996315774468138,0.745903162274492,0.561540946293261,1.12310727737581,0.525186469108355,0.789011241147084
61,5,3,3,0.342351867969662,1.02516100442221,0.829639371381656,0.829595706506369,0.86497829125182,0.685530405901343,0.845334830495993
62,5,3,3,0.645743029190235,1.37234727792448,1.0894966591015,1.388457885578,1.03359440213769,0.879045744648216,1.70043671673601
63,5,3,3,0.388143252305975,0.749532711936801,0.706537763545412,0.902147382610548,0.744091132270272,0.52716046713931,1.65355583066018
64,5,3,3,0.156844572987855,0.833120631814369,0.728834573611712,0.541878572970256,1.03386384255265,0.46356462502445,0.497763690901486
65,5,3,3,0.279810110294242,0.9031360769285,0.871205563468532,0.791479853984501,0.645587805973747,0.588075892556931,0.772398993965495
66,5,3,3,0.160768009367899,0.94170986649521,0.981326099739097,0.748049597749532,1.05686977630169,0.613229986887933,0.331354151331582
67,5,3,3,0.285066541894805,1.00912332857842,0.787586315662382,1.02656232217354,0.724072938566421,0.667326422505795,0.629838540092302
68,5,3,3,0.311246223143525,0.867593416262624,1.33166500871587,1.023563967067,0.808061482421559,0.692524471496763,0.713839211804144
69,5,3,3,0.348056871455505,0.86173713879575,1.00518700315685,0.814249677477123,0.872887785310817,0.681372709777064,0.867726273553362
70,5,3,3,0.522420683413931,1.08109880380946,1.07740999186189,1.34822409582579,0.690395192753747,0.927383077264432,1.56803923632796
71,5,3,3,0.187531156497047,0.828334445834187,0.94348582329725,0.812273538061802,0.777757451433699,0.564224649974665,0.447282659620553
72,5,3,3,0.696889280478105,1.02195967624489,1.28709366306533,0.93111328606658,1.19405006283362,0.868225802766272,2.13824362793615
73,5,3,3,0.314375303969104,0.938605606818609,0.875810300026162,0.673641693845678,0.927391697973273,0.586091296103339,0.899337628473322
74,5,3,3,0.309983086894432,0.830990475210883,0.687513016641496,1.3822553039442,1.1710654239175,0.528333646551579,1.00135458293099
75,5,3,3,0.383924280754263,0.920815196634534,0.655577765667769,1.38530586079573,0.954830339590854,0.563125972118605,1.28875189430648
76,5,3,3,0.321679644847436,0.714934481580028,1.30823428880133,1.13392187447896,0.739323547496015,0.533021175543954,1.03102641768795
77,5,3,3,0.335654566607793,0.812182039511889,0.721911648468693,1.41475041993501,0.775712430597955,0.595041559207468,1.03701745860324
78,5,3,3,0.167488612953255,1.06329201528562,0.927164661442733,0.75406331530798,0.612657369945126,0.526231360146207,0.465528724860149
79,5,3,3,0.379310699691418,0.901762151933436,0.83326475179628,0.729092669140168,0.587677285691988,0.548414364438345,1.64529331247362
80,5,3,3,0.428437069683442,1.19736780490456,1.00936633830126,1.02853994509231,0.714617966471812,0.960094996683763,0.994399619983595
81,5,3,3,0.345748644147364,0.698585683971301,1.03274399159784,0.59528409592317,0.833760681810852,0.480532943994424,1.62998054637826
82,5,3,3,0.532675038233073,1.44116877712126,0.895929249295949,1.17000837309058,1.47299950707761,0.874010582303177,1.07184428190555
83,5,3,3,0.381777071502087,1.01353069440672,1.0618637665831,0.900296478473049,0.799516131263937,0.607225641223925,1.2275641611115
84,5,3,3,0.233502268343979,0.981471212865075,0.80105982478778,0.648729925809317,1.41384102655513,0.575653167561287,0.58083743853893
85,5,3,3,0.255627402765965,1.12642139937661,0.807890205457846,1.13354478483911,0.745045258091387,0.63640818868314,0.581135257018736
86,5,3,3,0.572975040391654,1.06894559022896,1.09116962643536,0.929327015661711,1.16185941799863,0.840989776875633,1.29202057729843
87,5,3,3,0.178283992495904,0.820534971542914,0.952752607608366,0.798179935530809,0.603438975790445,0.38842713243292,0.683658961391899
88,5,3,3,0.403182476123434,1.2165748209786,1.12804302451092,0.927003086592449,1.17280113221152,0.785336297399251,0.756093919776747
89,5,3,3,0.277581585667606,0.656217319663431,0.946285293013517,1.20362080729913,0.515681597199282,0.775291948701931,0.835847409014611
90,5,3,3,0.31156125339705,1.28829701282279,1.18435355422109,0.784248549126531,1.06992799015498,0.654874994179744,0.714894249402142
91,5,3,3,0.356568517818229,0.927844332494037,1.19126382923614,0.895025876262038,0.78537649774244,0.752234661456176,0.727254204072841
92,5,3,3,0.418236056096339,0.864676416605531,1.15689587586395,0.953425614233469,0.827794239802001,0.681894327493053,1.15719380037923
93,5,3,3,0.215168201984406,0.74216091547077,1.04148493568008,0.631152471677785,0.876242485262211,0.467536350354355,0.772018335518305
94,5,3,3,0.177329480816864,0.979704944742755,0.786642966357445,0.640919566467219,0.61704857775304,0.498031331622162,0.548550076120175
95,5,3,3,0.352198785210538,1.09716535537278,0.889199651640337,1.11627272184616,0.704433835063716,0.647330283119073,0.991354859126094
96,5,3,3,0.484087214057346,1.03965129899132,1.24088415630297,1.05653961445339,0.837498818828573,0.66640164867666,1.57786946493794
97,5,3,3,0.188568725962408,0.714428788950754,1.24317935014704,0.726151622233058,1.18791847026189,0.627996707140678,0.419846368013855
98,5,3,3,0.255107934398754,0.811549386063366,0.671104449340946,0.682703503368045,0.637938914370956,0.478514899546778,0.867002501277467
99,5,3,3,0.663207423794175,1.13701458019019,1.54500360140637,1.2024686540283,1.08809820960063,0.943017694330431,1.33521021128806
100,5,3,3,0.582870264273748,1.05299321456639,1.07041381385039,0.985771900550999,0.769515433155609,0.700177485738274,2.14675095142229
