"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
33,5,5,3,0.232216920020052,1.01,0.7,0.97,0.66,0.66,0.748370079667521
34,5,5,3,0.875161056427375,1.43,1.43,1.43,1.43,1.43,1.31520346641119
35,5,5,3,0.502129148057523,1.1,1.1,1.36,1.2,1.1,1.05335705473599
36,5,5,3,1.00066170627655,1.77,1.71,1.71,1.71,1.71,1.36788080095122
37,5,5,3,1.18355178737998,2.29,2.29,2.29,2.29,2.29,1.26452348176996
38,5,5,3,0.419505078624915,1.14,1.41,1.14,1.14,1.14,0.968786133157112
39,5,5,3,1.02691943730224,1.92,1.92,1.92,1.92,1.92,1.45108137940224
40,5,5,3,1.31102777047357,2.31,2.31,2.31,2.31,2.31,1.78874063723796
41,5,5,3,0.798636788378777,1.43,1.43,1.43,1.43,1.43,1.22105935058351
42,5,5,3,0.801199941853079,1.39,1.67,1.39,1.39,1.39,1.43323740902548
43,5,5,3,0.932256300729289,1.71,1.71,1.71,1.71,1.71,1.4539290175066
44,5,5,3,0.510564833945438,1.03,1.03,1.34,1.17,1.03,1.11228055502478
45,5,5,3,0.391750441790421,1,1,1.38,1,1,0.908484305236189
46,5,5,3,0.580185959353247,1.2,1.1,0.95,0.95,0.95,1.33135328632347
47,5,5,3,0.835674009810948,1.5,1.5,1.65,1.5,1.5,1.47265370321137
48,5,5,3,0.448797413367504,1.02,1.02,1.02,1.5,1.02,1.07571785568735
49,5,5,3,0.500729610375656,1.18,1.64,1.24,1.18,1.18,0.848247044392155
50,5,5,3,0.8131718736071,1.5,1.5,1.91,1.5,1.5,1.23922070746644
51,5,5,3,0.611053455893543,1.2,1.24,1.2,1.2,1.2,1.24948422756152
52,5,5,3,0.445121112908873,1.07,1.46,0.89,1.14,0.89,0.932367631244997
53,5,5,3,0.578631343263018,1.36,1.24,1.24,1.45,1.24,1.19271459259426
54,5,5,3,1.34901373106844,2.01,2.01,2.01,2.01,2.01,1.59889813683348
55,5,5,3,0.346053773931515,1,1,1.23,1,1,0.823602757574255
56,5,5,3,1.3267887799093,2.54,2.54,2.54,2.54,2.54,1.30853138387374
57,5,5,3,0.74170052955323,1.39,1.39,1.39,1.39,1.39,1.41592430167597
58,5,5,3,1.09666341549577,1.92,1.92,1.92,1.92,1.92,1.41460403827144
59,5,5,3,0.694652844019961,1.71,1.71,1.71,1.71,1.71,1.01100627997388
60,5,5,3,1.14561132836672,2.19,2.19,2.32,2.19,2.19,1.21718234220924
61,5,5,3,0.861274717920637,1.61,1.74,1.61,1.61,1.61,1.19688011107603
62,5,5,3,1.93292222808659,2.96,2.99,2.96,2.96,2.96,1.59556212273861
63,5,5,3,0.559060359239103,1.58,1.22,1.45,1.19,1.19,0.967354132825963
64,5,5,3,0.580338305936594,1.32,1.32,1.32,1.32,1.32,1.04744312915031
65,5,5,3,1.22472666982168,1.87,1.96,1.87,1.87,1.87,1.58002047307231
66,5,5,3,0.648223213351073,1.39,1.34,1.43,1.34,1.34,1.39003528458389
67,5,5,3,0.804508642090755,1.58,1.23,1.23,1.62,1.23,1.41054039353799
68,5,5,3,0.616415155057662,1.24,1.24,1.5,1.24,1.24,1.18530588326081
69,5,5,3,0.436354700773916,1.22,1.14,1.14,1.14,1.14,0.838151846485136
70,5,5,3,0.529496871268013,1.3,1.3,1.3,1.65,1.3,0.953397916093438
71,5,5,3,1.3636690898958,2.18,2.45,2.18,2.18,2.18,1.43087757310979
72,5,5,3,1.04287245671428,1.76,1.76,1.76,1.76,1.76,1.4317069336139
73,5,5,3,0.716257186586704,1.35,1.28,1.28,1.28,1.28,1.35342109778165
74,5,5,3,0.641904371048774,1.15,1.15,1.15,1.61,1.15,1.21144828206256
75,5,5,3,0.664683393786209,1.71,1.51,1.51,1.51,1.51,1.15271223178871
76,5,5,3,0.630945158184614,1.26,1.24,1.24,1.24,1.24,1.35526422801215
77,5,5,3,0.725496529997591,1.42,1.42,1.62,1.42,1.42,1.10971103304163
78,5,5,3,0.180487263310876,0.82,0.58,1.23,0.82,0.58,0.555194849715235
79,5,5,3,0.607452045362345,1.34,1.42,1.34,1.34,1.34,1.20322477546404
80,5,5,3,0.928237537060994,1.73,1.73,1.73,1.73,1.73,1.31891810824554
81,5,5,3,0.602763431535721,1.55,1.1,1.06,1.41,1.06,1.17610590210585
82,5,5,3,1.04358498249283,1.77,1.77,1.77,1.77,1.77,1.395013375666
83,5,5,3,0.92876888060598,1.89,1.89,1.89,1.89,1.89,1.09688364202179
84,5,5,3,0.97746057901826,1.5,1.43,1.72,1.43,1.43,1.51212312668562
85,5,5,3,0.540756010243648,1.25,1.25,1.25,1.25,1.25,1.07401653697421
86,5,5,3,0.748429225151058,1.54,1.54,1.61,1.54,1.54,1.05116328288859
87,5,5,3,1.47206827813804,2.43,2.43,2.43,2.43,2.43,1.45971466604632
88,5,5,3,1.24227779923152,1.99,1.76,1.76,2.03,1.76,1.69356606349826
89,5,5,3,0.551381704758149,1.14,1.14,1.39,1.14,1.14,1.2034222881466
90,5,5,3,0.449401750257701,1.14,1.14,1.42,1.14,1.14,0.958239880492673
91,5,5,3,1.58036903147903,2.32,2.32,2.62,2.32,2.32,1.55099715217083
92,5,5,3,0.659585885453908,1.21,1.21,1.37,1.21,1.21,1.24266998330809
93,5,5,3,0.263254675968956,0.77,1.1,0.73,0.73,0.73,0.84706530594102
94,5,5,3,0.435140795953859,1.15,0.91,1.2,0.91,0.91,0.935319008759677
95,5,5,3,0.460453944369425,0.99,1.25,0.99,1.02,0.99,1.13145433453783
96,5,5,3,0.667408605212824,1.45,1.45,1.81,1.45,1.45,0.992203010308794
97,5,5,3,0.744401130544575,1.68,1.68,1.68,1.68,1.68,1.41430030532649
98,5,5,3,0.603502894539796,1.22,1.22,1.31,1.22,1.22,1.36210239195941
99,5,5,3,0.512703178977789,1.27,1.34,1.27,1.27,1.27,1.18738140056598
100,5,5,3,0.484351765802306,1.4,1.4,1.4,1.4,1.4,1.16135317231686
