"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
37,5,3,3,0.61587700150979,1.2,1.29,1.6,1.2,1.2,1.12563409985421
38,5,3,3,0.660893988720518,1.49,1.49,1.49,1.49,1.49,1.02462000357656
39,5,3,3,0.601840113166721,1.33,1.17,1.17,1.17,1.17,1.13091466259397
40,5,3,3,0.472198793474874,1.16,1.5,1.16,1.16,1.16,0.806152841926679
41,5,3,3,0.422946808976083,1.15,1.28,1.15,1.15,1.15,1.07537467592343
42,5,3,3,0.348841537672189,0.81,0.79,0.79,0.79,0.79,1.00514842047806
43,5,3,3,0.385368334431928,0.9,0.9,0.9,1.21,0.9,1.03451276806255
44,5,3,3,0.247837178601206,0.77,0.67,0.62,1.08,0.62,0.733760257663492
45,5,3,3,0.269474599312696,1,1.29,0.68,0.94,0.68,0.738164737038492
46,5,3,3,1.22784906009126,2.26,2.26,2.26,2.26,2.26,1.37428557866983
47,5,3,3,0.489116538762198,1.42,1.42,1.6,1.42,1.42,0.771073489178483
48,5,3,3,0.271462214246089,0.8,0.8,1.36,0.8,0.8,0.645054189882975
49,5,3,3,0.737369323975593,1.43,1.75,1.43,1.43,1.47,1.07486036083596
50,5,3,3,0.230810872174839,0.75,0.6,1.01,0.83,0.6,0.693481550423654
51,5,3,3,0.425402461107943,0.91,1.3,1.08,0.91,0.91,0.892560386239749
52,5,3,3,0.317062120702842,0.95,1.18,0.78,0.68,0.68,0.886151498115553
53,5,3,3,0.661180405704405,1.3,1.54,1.3,1.31,1.3,1.0799241496131
54,5,3,3,0.808722205585325,1.71,1.84,1.71,1.71,1.71,1.04651561674139
55,5,3,3,0.448698162397891,1.16,1.16,1.16,1.16,1.16,0.94280093499657
56,5,3,3,0.237879298544663,0.75,1.04,0.75,0.75,0.75,0.744311740704153
57,5,3,3,0.506306834972151,1.03,1.13,1.03,1.61,1.03,0.955361148910757
58,5,3,3,0.182190428680977,0.82,0.73,0.66,0.66,0.66,0.631145548050043
59,5,3,3,0.245306134485254,0.86,1.11,0.84,0.84,0.84,0.710828149734371
60,5,3,3,0.257368457798466,0.97,0.72,0.65,1.1,0.65,0.735501573390572
61,5,3,3,0.371753112441263,1.06,1,1,1,1,0.716538824711192
62,5,3,3,0.830581729203804,1.73,1.73,1.73,1.73,1.73,1.09549148279952
63,5,3,3,0.472834192028187,0.93,0.93,1.05,0.93,0.93,1.10750969427881
64,5,3,3,0.161138845239601,0.77,0.67,0.52,0.97,0.52,0.54446198584777
65,5,3,3,0.289640026254631,0.83,0.8,0.72,0.65,0.65,0.873682390990017
66,5,3,3,0.18688812622582,0.75,0.79,0.66,0.87,0.66,0.546461648614581
67,5,3,3,0.31892871821249,0.91,0.91,0.91,0.91,0.91,0.850428284116165
68,5,3,3,0.325351088473968,0.83,1.25,0.94,0.83,0.83,0.775340484210744
69,5,3,3,0.36925367844876,0.86,0.96,0.86,0.86,0.86,0.901322140087779
70,5,3,3,0.588337942927789,1.18,1.18,1.45,1.18,1.18,1.20404153229725
71,5,3,3,0.217394255980745,0.7,0.8,0.7,0.7,0.7,0.73141101847846
72,5,3,3,0.829569039927961,1.33,1.51,1.33,1.42,1.33,1.3975723643462
73,5,3,3,0.357304672856958,1,1,1,1,1,0.783911038209432
74,5,3,3,0.325641357977624,0.84,0.73,1.39,1.18,0.73,0.855663718226422
75,5,3,3,0.418275358875742,0.98,0.78,1.45,1.01,0.78,1.03066472780003
76,5,3,3,0.368711908406842,0.87,1.37,1.2,0.87,0.87,0.847303551614183
77,5,3,3,0.356469510451323,0.8,0.76,1.41,0.77,0.76,0.992450618600788
78,5,3,3,0.176185104672091,0.97,0.84,0.66,0.59,0.59,0.5820989950231
79,5,3,3,0.540999404814092,1.24,1.24,1.24,1.24,1.24,1.01394529993643
80,5,3,3,0.520622032557961,1.24,1.21,1.21,1.21,1.21,0.953093885504194
81,5,3,3,0.43188531231317,0.92,1.23,0.92,1.03,0.92,0.990668413630552
82,5,3,3,0.670450250604741,1.64,1.64,1.64,1.64,1.64,0.906519827801982
83,5,3,3,0.519368329442551,1.31,1.31,1.31,1.31,1.31,0.890335253816737
84,5,3,3,0.239938834670553,0.92,0.74,0.66,1.35,0.66,0.588809593625156
85,5,3,3,0.277422962702403,1.04,0.81,1.05,0.81,0.81,0.669861141676752
86,5,3,3,0.657459521962066,1.33,1.33,1.33,1.33,1.33,1.03649702438542
87,5,3,3,0.191062972607029,0.83,0.96,0.8,0.64,0.64,0.642731349945562
88,5,3,3,0.42306980933289,1.1,1.01,0.95,1.06,0.95,0.82922220192745
89,5,3,3,0.298699210082019,0.79,0.95,1.2,0.79,0.79,0.786364930725816
90,5,3,3,0.364135686358452,1.28,1.28,1.28,1.28,1.28,0.710508436549282
91,5,3,3,0.394358293148051,0.86,1.06,0.86,0.86,0.86,0.973642089078027
92,5,3,3,0.477104532511137,1.19,1.24,1.19,1.19,1.19,0.921289080922049
93,5,3,3,0.224508003590954,0.75,1.05,0.68,0.89,0.68,0.679298990262471
94,5,3,3,0.189087793376036,0.9,0.71,0.59,0.59,0.59,0.64312988219782
95,5,3,3,0.377661321470258,1.14,0.97,1.16,0.97,0.97,0.822422986185874
96,5,3,3,0.567159749797259,1.21,1.39,1.21,1.21,1.21,1.05696006652519
97,5,3,3,0.205443472014674,0.64,1.09,0.64,1.03,0.64,0.575891007854458
98,5,3,3,0.278531790655408,0.84,0.74,0.74,0.74,0.74,0.781421639715671
99,5,3,3,0.765014512805147,1.43,1.62,1.43,1.43,1.43,1.18848914025403
100,5,3,3,0.773730159375381,1.38,1.38,1.38,1.38,1.38,1.24180613199747
