id,alt,choice,price,theta1,theta2,theta3,theta4,theta5
4,20,0,0.43157894736842106,0.0,1.0,0.0,0.5,0.5
4,17,0,0.9526315789473684,1.0,0.5,0.0,0.0,1.0
4,7,0,0.8578947368421053,0.0,0.0,1.0,1.0,1.0
4,6,1,0.1473684210526316,0.5,1.0,1.0,0.0,0.5
4,1,0,0.5263157894736842,1.0,0.5,0.5,1.0,1.0
4,13,0,0.38421052631578945,0.0,0.5,1.0,1.0,0.0
4,8,0,0.6684210526315789,0.0,0.5,0.0,1.0,1.0
4,10,0,0.8578947368421053,0.5,0.5,1.0,0.0,0.0
4,4,0,0.9526315789473684,1.0,1.0,1.0,0.5,1.0
4,15,0,0.33684210526315794,0.5,0.5,0.0,0.5,1.0
5,0,0,0,0,0,0,0,0
5,6,0,0.6210526315789474,0.0,0.5,0.0,1.0,0.0
5,16,0,0.1,1.0,0.5,1.0,1.0,1.0
5,4,0,0.43157894736842106,0.0,0.5,1.0,0.0,0.5
5,17,0,0.8578947368421053,0.0,0.5,0.0,1.0,0.5
5,8,0,0.2894736842105263,0.5,1.0,0.0,1.0,0.5
5,7,0,0.9052631578947369,0.5,0.5,1.0,0.5,0.0
5,12,0,0.19473684210526315,1.0,0.5,0.5,0.5,0.5
5,19,0,1.0,1.0,0.0,0.0,0.5,0.5
5,11,0,0.33684210526315794,0.0,0.0,0.5,1.0,1.0
5,9,1,0.1473684210526316,1.0,0.5,1.0,1.0,1.0
5,10,0,0.5263157894736842,0.5,1.0,1.0,1.0,0.0
5,13,0,0.4789473684210527,1.0,0.5,0.5,1.0,0.0
5,2,0,0.6210526315789474,0.5,0.0,0.0,1.0,0.0
6,0,0,0,0,0,0,0,0
6,14,0,0.43157894736842106,0.0,0.5,1.0,0.0,0.5
6,10,1,0.7157894736842105,0.0,1.0,0.5,0.5,0.5
6,13,0,0.7631578947368421,0.5,0.0,0.5,0.5,1.0
6,18,0,0.9526315789473684,0.5,0.5,1.0,0.0,1.0
6,3,0,0.4789473684210527,0.5,1.0,0.0,0.5,0.5
6,6,0,0.5736842105263158,0.0,1.0,0.0,0.5,0.0
7,0,0,0,0,0,0,0,0
7,18,0,0.5736842105263158,0.5,0.0,0.5,0.5,1.0
7,16,0,0.1473684210526316,0.5,1.0,0.0,1.0,0.0
7,17,0,0.5263157894736842,0.0,0.0,0.5,0.0,0.0
7,7,0,0.7631578947368421,0.5,1.0,0.5,0.5,1.0
7,5,0,1.0,0.5,0.0,0.0,0.0,0.5
7,3,0,0.2894736842105263,1.0,1.0,0.0,1.0,0.0
7,12,0,0.8578947368421053,1.0,0.0,1.0,1.0,1.0
7,15,0,0.7157894736842105,0.0,1.0,1.0,0.0,0.0
7,1,0,0.33684210526315794,0.5,0.0,0.0,0.5,0.5
7,4,1,0.5736842105263158,0.5,0.5,0.5,1.0,1.0
8,0,0,0,0,0,0,0,0
8,1,0,0.5736842105263158,1.0,0.0,1.0,0.0,0.0
8,15,0,0.9526315789473684,0.5,0.5,0.5,0.0,0.5
8,17,0,0.38421052631578945,0.0,1.0,1.0,1.0,1.0
8,14,0,0.6210526315789474,0.5,0.0,0.0,0.0,0.0
8,20,0,0.6210526315789474,0.5,1.0,1.0,1.0,0.0
8,9,0,0.43157894736842106,0.5,0.5,0.5,0.5,0.5
8,4,0,0.8578947368421053,1.0,0.0,0.5,0.0,0.5
8,7,0,0.8578947368421053,0.5,0.5,0.5,0.0,0.5
8,2,1,0.1473684210526316,1.0,1.0,0.0,0.5,1.0
8,10,0,0.9526315789473684,1.0,0.0,1.0,0.5,0.5
8,5,0,0.1473684210526316,0.0,0.0,0.5,0.0,1.0
8,19,0,0.33684210526315794,1.0,0.0,0.5,0.0,1.0
8,6,0,0.9052631578947369,1.0,0.5,0.0,1.0,0.0
8,18,0,0.1,0.5,1.0,0.5,0.0,0.5
8,8,0,0.7631578947368421,1.0,0.5,0.5,1.0,1.0
8,3,0,0.1473684210526316,0.0,0.5,0.5,1.0,0.0
8,11,0,0.1473684210526316,1.0,0.0,0.0,0.5,1.0
8,12,0,0.7157894736842105,0.5,0.0,0.5,0.5,0.5
9,0,0,0,0,0,0,0,0
9,2,0,0.9526315789473684,0.5,0.5,1.0,1.0,0.5
9,13,0,0.7631578947368421,0.5,1.0,0.5,0.0,0.0
9,11,0,0.1,0.5,1.0,1.0,1.0,0.0
9,8,0,0.8105263157894737,0.5,0.5,1.0,0.5,0.0
9,10,0,0.6684210526315789,1.0,1.0,0.0,0.5,0.5
9,6,0,0.1473684210526316,0.0,0.5,0.0,0.5,1.0
9,16,1,1.0,1.0,1.0,0.5,0.5,1.0
9,20,0,0.6684210526315789,0.0,0.5,0.5,0.0,0.0
9,9,0,0.7631578947368421,0.0,0.5,0.0,1.0,0.0
9,4,0,0.6684210526315789,0.5,1.0,0.0,1.0,0.0
9,12,0,0.5736842105263158,1.0,0.5,0.0,1.0,0.5
9,5,0,0.6210526315789474,0.0,0.0,0.0,0.0,0.0
9,3,0,0.7631578947368421,0.5,1.0,1.0,1.0,0.0
9,15,0,0.43157894736842106,1.0,0.0,1.0,0.5,0.5
9,14,0,0.5736842105263158,0.0,0.0,0.5,1.0,1.0
9,7,0,0.24210526315789474,0.0,1.0,0.5,1.0,0.0
9,19,0,0.24210526315789474,1.0,0.0,0.5,1.0,0.0
9,18,0,0.7631578947368421,1.0,0.0,0.5,0.5,1.0
9,17,0,0.19473684210526315,0.0,0.0,1.0,0.0,0.0
10,0,0,0,0,0,0,0,0
10,1,0,0.19473684210526315,0.0,0.5,0.0,0.0,0.5
10,5,0,0.33684210526315794,1.0,0.0,0.0,1.0,1.0
10,18,0,1.0,1.0,0.0,0.0,0.5,1.0
10,10,0,0.9052631578947369,0.0,0.0,0.5,1.0,1.0
10,4,0,0.2894736842105263,0.0,0.0,0.5,0.0,1.0
10,15,0,0.2894736842105263,0.5,1.0,1.0,0.0,0.0
10,20,0,0.43157894736842106,1.0,0.5,1.0,0.0,0.5
10,2,1,0.24210526315789474,1.0,0.0,0.5,1.0,1.0
10,17,0,0.6210526315789474,0.0,1.0,0.5,0.5,0.0
10,16,0,0.1,0.5,0.0,0.5,0.0,0.5
10,7,0,0.6684210526315789,1.0,0.0,0.5,0.0,1.0
10,3,0,0.4789473684210527,0.0,0.0,1.0,0.0,0.5
10,13,0,0.1473684210526316,0.5,1.0,1.0,0.0,0.0
10,9,0,0.8105263157894737,1.0,0.5,0.5,1.0,1.0
10,14,0,0.9526315789473684,0.5,0.0,0.5,1.0,0.5
10,12,0,0.1,1.0,0.5,0.5,0.5,0.0
10,11,0,0.8105263157894737,1.0,0.5,0.5,1.0,0.5
10,19,0,0.5736842105263158,0.5,0.0,0.5,0.0,0.5
10,8,0,0.5263157894736842,0.0,0.5,1.0,1.0,0.5
10,6,0,0.43157894736842106,0.5,0.5,0.5,1.0,1.0
11,0,0,0,0,0,0,0,0
11,2,0,0.5263157894736842,0.5,1.0,0.0,1.0,0.0
11,13,1,0.4789473684210527,1.0,0.5,0.0,1.0,1.0
11,10,0,0.7631578947368421,0.5,0.5,1.0,0.5,0.5
11,19,0,0.7631578947368421,1.0,0.5,0.5,1.0,1.0
11,16,0,0.6210526315789474,0.0,0.5,0.0,1.0,0.0
12,0,0,0,0,0,0,0,0
12,9,0,0.5263157894736842,0.0,0.0,0.5,1.0,0.5
12,5,0,0.7631578947368421,0.5,1.0,1.0,0.0,1.0
12,16,0,0.43157894736842106,0.5,0.0,0.0,0.0,0.0
12,7,0,0.8105263157894737,0.5,0.0,1.0,0.0,0.5
12,15,0,0.9052631578947369,1.0,1.0,0.0,0.5,0.0
12,17,0,0.2894736842105263,1.0,0.0,1.0,0.5,0.5
12,8,1,0.1473684210526316,0.5,1.0,1.0,1.0,0.0
12,19,0,0.6210526315789474,0.5,1.0,0.0,1.0,0.0
12,11,0,0.33684210526315794,0.5,1.0,0.5,0.5,0.0
12,12,0,0.24210526315789474,0.5,0.0,0.0,1.0,0.0
13,0,0,0,0,0,0,0,0
13,20,0,1.0,1.0,0.0,0.5,0.5,1.0
13,16,0,0.4789473684210527,0.5,1.0,1.0,1.0,1.0
13,18,0,0.38421052631578945,0.0,1.0,1.0,0.0,1.0
13,17,0,0.6684210526315789,0.5,0.5,0.0,0.0,0.0
13,5,1,0.6684210526315789,0.0,1.0,1.0,1.0,0.5
13,14,0,0.43157894736842106,0.0,0.5,0.0,0.5,0.0
13,11,0,0.9526315789473684,1.0,0.5,0.5,1.0,1.0
13,2,0,0.43157894736842106,0.0,0.0,0.5,1.0,0.0
13,4,0,0.1473684210526316,1.0,1.0,1.0,0.0,1.0
13,7,0,0.1,1.0,0.0,0.0,0.0,0.0
13,12,0,0.9052631578947369,1.0,1.0,0.0,1.0,0.5
13,10,0,0.43157894736842106,1.0,0.0,1.0,0.0,0.0
13,19,0,0.19473684210526315,0.0,0.0,0.5,0.0,0.5
14,0,0,0,0,0,0,0,0
14,1,0,0.9052631578947369,0.0,0.0,0.5,0.5,0.0
14,20,0,0.1,1.0,0.5,1.0,0.0,0.0
14,11,0,0.33684210526315794,1.0,0.0,1.0,1.0,1.0
14,19,0,0.38421052631578945,0.5,0.0,0.5,1.0,1.0
14,13,0,0.6684210526315789,1.0,0.5,0.5,1.0,0.0
14,18,0,0.8105263157894737,0.0,1.0,0.0,1.0,0.0
14,7,0,0.5736842105263158,0.5,0.0,1.0,0.0,0.5
14,5,1,0.1473684210526316,1.0,0.5,0.0,0.5,0.5
14,8,0,0.38421052631578945,0.5,0.5,1.0,0.5,1.0
14,6,0,0.2894736842105263,0.0,0.5,1.0,0.5,0.0
14,3,0,0.19473684210526315,1.0,0.5,0.0,1.0,0.5
14,2,0,0.6684210526315789,1.0,1.0,1.0,1.0,0.0
14,10,0,0.7631578947368421,0.0,0.0,0.5,0.5,0.0
14,14,0,0.8105263157894737,0.0,1.0,0.5,0.0,0.0
14,4,0,0.1473684210526316,0.5,0.0,0.5,0.0,0.5
14,9,0,0.8105263157894737,0.5,1.0,0.0,1.0,1.0
14,15,0,0.9526315789473684,0.5,0.0,1.0,0.0,1.0
14,16,0,0.4789473684210527,0.0,1.0,1.0,0.5,0.0
14,12,0,0.8578947368421053,1.0,1.0,0.5,0.5,0.0
15,0,0,0,0,0,0,0,0
15,20,0,0.38421052631578945,1.0,0.0,1.0,0.0,0.0
15,19,0,0.2894736842105263,0.5,0.0,0.5,0.5,1.0
15,18,0,0.19473684210526315,1.0,0.5,0.0,1.0,0.5
15,3,0,0.7157894736842105,0.5,0.0,0.5,0.5,0.0
15,7,0,1.0,1.0,1.0,1.0,1.0,0.0
15,4,0,0.9052631578947369,1.0,0.5,1.0,1.0,0.0
15,11,0,0.24210526315789474,0.0,0.5,0.0,0.5,0.0
15,5,1,0.2894736842105263,0.0,1.0,1.0,0.0,1.0
15,13,0,0.5736842105263158,0.0,0.5,0.0,0.5,1.0
16,0,0,0,0,0,0,0,0
16,18,0,0.8105263157894737,1.0,0.5,1.0,1.0,0.5
16,15,0,0.6210526315789474,0.0,0.0,1.0,1.0,1.0
16,9,0,0.6210526315789474,0.5,0.0,1.0,0.0,0.0
16,6,1,0.4789473684210527,1.0,1.0,0.5,0.5,1.0
16,7,0,1.0,1.0,0.0,0.5,0.0,0.5
16,4,0,0.7157894736842105,0.0,0.0,1.0,0.0,0.0
16,12,0,0.9052631578947369,1.0,1.0,1.0,0.5,0.5
16,5,0,0.5736842105263158,1.0,0.5,0.0,0.5,0.0
16,1,0,0.19473684210526315,1.0,1.0,1.0,0.5,0.0
17,0,0,0,0,0,0,0,0
17,11,1,0.6210526315789474,1.0,0.5,0.5,0.5,0.0
17,15,0,0.9526315789473684,0.5,0.0,0.0,0.0,0.5
17,1,0,0.9526315789473684,1.0,1.0,0.0,1.0,0.5
18,0,0,0,0,0,0,0,0
18,4,0,0.7631578947368421,0.0,0.5,0.0,1.0,0.5
18,3,0,0.5263157894736842,0.5,0.0,1.0,1.0,0.0
18,10,0,1.0,0.5,0.5,0.0,1.0,0.5
18,8,0,0.9526315789473684,1.0,1.0,0.0,0.0,1.0
18,1,0,0.6210526315789474,0.0,0.5,0.5,1.0,1.0
18,17,0,0.5736842105263158,1.0,0.5,1.0,0.0,0.5
18,9,0,0.1473684210526316,1.0,0.5,1.0,1.0,1.0
18,11,0,0.5263157894736842,1.0,0.5,0.5,0.5,0.0
18,20,1,0.38421052631578945,0.5,1.0,0.5,1.0,1.0
18,14,0,0.4789473684210527,0.0,0.0,0.0,0.0,0.0
19,0,0,0,0,0,0,0,0
19,12,0,0.43157894736842106,0.5,1.0,1.0,0.5,1.0
19,19,0,0.24210526315789474,1.0,1.0,0.0,1.0,0.5
19,4,0,0.5736842105263158,0.5,1.0,0.0,1.0,0.0
19,17,0,0.8105263157894737,1.0,0.5,0.5,1.0,1.0
19,5,0,0.8105263157894737,0.5,0.0,1.0,0.5,0.5
19,7,0,0.43157894736842106,1.0,0.5,0.5,0.5,1.0
19,3,1,0.19473684210526315,0.5,0.5,1.0,1.0,0.5
19,13,0,0.2894736842105263,0.5,0.5,1.0,1.0,0.0
19,20,0,0.6684210526315789,1.0,0.0,1.0,0.5,1.0
19,10,0,0.6684210526315789,0.0,0.5,1.0,0.0,0.0
19,11,0,0.6684210526315789,0.5,0.5,0.5,0.0,1.0
19,16,0,0.8105263157894737,0.5,0.5,0.0,0.5,0.0
19,9,0,0.8578947368421053,0.0,1.0,1.0,0.0,0.5
20,0,0,0,0,0,0,0,0
20,7,0,0.9526315789473684,1.0,1.0,1.0,0.0,0.5
20,19,0,1.0,0.0,1.0,1.0,0.5,1.0
20,16,0,0.19473684210526315,1.0,0.0,0.5,0.5,0.5
20,4,0,0.9526315789473684,0.0,0.0,0.5,0.0,1.0
20,18,0,0.1,1.0,0.0,1.0,0.5,0.0
20,17,0,0.7631578947368421,0.0,0.5,0.5,0.5,0.5
20,10,1,0.1,0.5,0.5,0.5,0.0,1.0
20,9,0,0.5736842105263158,0.0,1.0,1.0,1.0,0.0
20,1,0,0.8105263157894737,1.0,0.0,0.0,0.5,1.0
20,2,0,0.1473684210526316,0.0,1.0,1.0,0.0,1.0
20,11,0,0.38421052631578945,1.0,0.5,1.0,0.5,0.0
20,5,0,1.0,0.5,1.0,0.5,1.0,0.5
20,13,0,0.7157894736842105,1.0,0.5,0.0,1.0,1.0
21,0,0,0,0,0,0,0,0
21,19,0,0.24210526315789474,0.5,1.0,0.5,1.0,1.0
21,18,0,0.5263157894736842,0.5,0.0,0.5,1.0,0.5
21,2,0,1.0,0.0,0.0,0.0,0.0,1.0
21,12,0,0.7157894736842105,0.5,0.0,0.5,1.0,1.0
21,3,1,0.33684210526315794,1.0,1.0,0.5,1.0,0.5
21,1,0,0.33684210526315794,1.0,0.0,1.0,0.0,1.0
21,4,0,0.5263157894736842,1.0,1.0,0.5,1.0,0.5
21,7,0,0.9052631578947369,0.0,0.5,0.0,0.0,0.0
21,14,0,0.38421052631578945,0.5,0.5,0.5,0.5,0.5
21,17,0,0.6210526315789474,0.5,0.0,1.0,0.5,0.0
21,8,0,0.9526315789473684,1.0,1.0,1.0,0.5,0.5
21,15,0,0.6684210526315789,0.5,1.0,1.0,1.0,0.0
21,10,0,0.38421052631578945,1.0,0.5,0.5,1.0,0.0
21,6,0,0.33684210526315794,1.0,1.0,0.0,0.0,0.5
21,13,0,0.9526315789473684,0.0,0.0,0.5,0.5,1.0
21,20,0,0.1473684210526316,1.0,0.0,0.5,1.0,1.0
21,5,0,0.8105263157894737,1.0,1.0,1.0,0.5,0.5
22,0,0,0,0,0,0,0,0
22,17,1,0.2894736842105263,1.0,1.0,0.0,0.0,1.0
22,16,0,0.8105263157894737,0.5,1.0,0.0,0.5,0.0
22,18,0,1.0,0.0,0.0,0.5,0.5,1.0
22,1,0,0.8105263157894737,1.0,1.0,1.0,1.0,0.0
22,12,0,0.33684210526315794,1.0,0.5,0.0,0.0,0.5
22,5,0,0.4789473684210527,0.5,1.0,0.0,0.0,0.5
22,15,0,0.43157894736842106,0.5,0.0,0.0,0.0,1.0
22,9,0,0.1473684210526316,0.5,1.0,1.0,1.0,0.0
23,0,0,0,0,0,0,0,0
23,11,0,0.9052631578947369,0.5,1.0,0.0,0.0,0.5
23,6,0,1.0,0.0,0.5,0.5,0.5,0.5
23,17,0,0.38421052631578945,0.0,1.0,0.5,1.0,0.0
23,12,1,0.1473684210526316,0.5,0.5,1.0,0.0,1.0
23,13,0,0.9052631578947369,1.0,0.5,1.0,1.0,0.5
23,19,0,0.24210526315789474,0.0,0.5,0.5,0.0,0.5
23,1,0,0.5736842105263158,0.0,0.0,0.0,0.5,0.5
23,16,0,0.8105263157894737,0.0,0.0,1.0,0.0,1.0
23,20,0,0.33684210526315794,1.0,0.0,1.0,0.5,0.0
24,0,0,0,0,0,0,0,0
24,15,0,0.2894736842105263,0.5,1.0,1.0,0.5,0.5
24,7,1,0.1473684210526316,1.0,1.0,0.5,0.5,0.5
24,9,0,0.19473684210526315,1.0,0.0,1.0,1.0,0.5
24,5,0,0.43157894736842106,1.0,0.0,1.0,1.0,0.5
24,3,0,0.4789473684210527,0.0,1.0,0.0,0.0,0.5
24,13,0,0.4789473684210527,0.0,0.0,1.0,1.0,0.5
24,12,0,0.9526315789473684,1.0,0.0,1.0,0.0,0.0
24,17,0,0.6684210526315789,0.5,1.0,1.0,1.0,1.0
24,19,0,0.5736842105263158,0.5,1.0,0.0,0.0,0.5
24,8,0,0.43157894736842106,0.5,0.0,1.0,0.0,0.0
24,1,0,0.33684210526315794,0.0,0.5,0.0,1.0,1.0
25,0,0,0,0,0,0,0,0
25,16,0,0.8578947368421053,1.0,0.5,0.5,0.5,1.0
25,19,0,0.5263157894736842,0.5,1.0,0.0,0.0,1.0
25,3,0,0.5263157894736842,1.0,1.0,0.0,0.5,0.0
25,9,0,0.9526315789473684,1.0,1.0,1.0,0.0,0.5
25,14,0,0.8105263157894737,0.0,0.5,0.0,1.0,0.0
25,6,0,0.5736842105263158,0.5,0.5,0.5,0.5,1.0
25,18,1,0.1,1.0,1.0,0.0,0.0,0.5
25,15,0,0.43157894736842106,0.0,0.0,1.0,0.5,0.0
25,1,0,0.19473684210526315,0.5,0.0,0.5,1.0,1.0
25,17,0,0.33684210526315794,1.0,0.5,1.0,0.0,0.5
25,11,0,0.38421052631578945,0.5,0.0,0.0,0.0,1.0
25,20,0,0.24210526315789474,0.0,1.0,0.5,0.0,0.0
25,10,0,0.7157894736842105,0.0,0.0,0.0,0.0,0.5
25,4,0,0.5736842105263158,1.0,0.5,0.5,1.0,1.0
26,0,0,0,0,0,0,0,0
26,18,1,0.1,0.0,0.5,1.0,0.0,0.5
26,10,0,0.33684210526315794,1.0,1.0,0.5,0.0,0.0
26,16,0,0.5736842105263158,0.5,0.0,1.0,1.0,0.0
26,9,0,1.0,1.0,0.0,1.0,0.0,0.0
26,5,0,0.19473684210526315,1.0,1.0,0.0,0.0,0.0
26,4,0,0.9526315789473684,0.0,0.0,0.0,0.0,1.0
26,13,0,0.33684210526315794,0.5,0.5,0.5,1.0,0.0
26,12,0,0.8105263157894737,0.0,0.5,0.5,0.0,0.0
26,1,0,0.4789473684210527,0.0,1.0,0.0,0.0,1.0
26,7,0,0.6684210526315789,0.5,0.5,1.0,0.5,0.0
26,11,0,0.7157894736842105,0.5,0.5,0.5,0.0,1.0
27,0,0,0,0,0,0,0,0
27,15,0,0.7631578947368421,0.5,0.5,0.5,0.5,0.0
27,9,0,1.0,0.0,0.0,1.0,0.5,0.0
27,14,0,1.0,0.5,0.0,0.0,0.0,0.0
27,2,0,0.5736842105263158,1.0,0.0,0.0,0.0,1.0
27,19,0,0.8105263157894737,0.0,0.0,1.0,0.0,0.5
27,17,0,0.6684210526315789,1.0,0.0,0.0,1.0,0.0
27,13,0,0.4789473684210527,0.0,1.0,0.5,0.5,1.0
27,12,0,1.0,1.0,1.0,1.0,1.0,1.0
27,6,0,0.7631578947368421,0.0,1.0,1.0,0.0,1.0
27,5,0,0.38421052631578945,1.0,0.0,0.5,1.0,0.5
27,11,0,0.4789473684210527,1.0,0.0,1.0,1.0,0.0
27,4,0,0.9052631578947369,0.5,1.0,1.0,1.0,0.0
27,10,0,1.0,0.5,0.0,1.0,0.5,0.0
27,20,0,0.4789473684210527,0.5,0.5,0.0,0.5,0.5
27,16,0,0.6684210526315789,1.0,0.0,0.5,0.0,0.0
27,18,1,0.1,1.0,0.5,1.0,0.0,1.0
28,0,0,0,0,0,0,0,0
28,18,0,0.33684210526315794,1.0,0.0,0.5,0.5,0.0
28,5,1,0.7157894736842105,0.5,0.5,0.0,1.0,1.0
28,7,0,1.0,0.0,0.5,0.0,1.0,1.0
28,2,0,0.7631578947368421,1.0,1.0,0.0,0.0,0.5
29,0,0,0,0,0,0,0,0
29,15,0,1.0,0.5,0.0,0.5,0.0,1.0
29,4,0,0.2894736842105263,0.0,0.0,0.0,0.0,0.5
29,13,1,0.19473684210526315,1.0,1.0,1.0,0.5,1.0
29,2,0,0.7157894736842105,1.0,0.0,0.0,0.5,0.0
29,20,0,0.8105263157894737,0.5,0.0,1.0,1.0,0.0
29,6,0,0.38421052631578945,1.0,0.0,0.5,0.5,0.0
29,12,0,0.9526315789473684,1.0,1.0,0.5,0.5,0.0
30,0,0,0,0,0,0,0,0
30,8,0,0.19473684210526315,0.5,0.0,0.5,1.0,1.0
30,14,1,0.1473684210526316,0.0,0.0,0.5,0.0,0.5
30,10,0,0.2894736842105263,0.5,1.0,0.0,0.0,1.0
30,19,0,0.24210526315789474,0.0,0.5,1.0,0.5,0.0
30,9,0,0.6684210526315789,0.5,0.5,0.0,0.5,1.0
30,17,0,0.8578947368421053,0.5,1.0,1.0,1.0,0.0
31,0,0,0,0,0,0,0,0
31,15,0,0.8578947368421053,1.0,1.0,1.0,0.5,0.5
31,9,0,0.8105263157894737,0.5,0.5,0.5,0.0,1.0
31,4,0,0.19473684210526315,1.0,0.5,0.0,0.0,0.0
31,1,0,0.7157894736842105,1.0,0.0,1.0,0.0,0.0
31,18,0,0.38421052631578945,0.5,0.0,0.0,0.0,0.0
31,11,1,0.5736842105263158,0.5,1.0,1.0,1.0,1.0
31,8,0,0.9052631578947369,0.0,0.0,1.0,1.0,0.5
31,5,0,0.5263157894736842,0.0,0.0,1.0,1.0,1.0
31,20,0,0.1,0.0,1.0,0.5,0.5,0.5
31,2,0,0.43157894736842106,0.0,1.0,1.0,0.5,0.5
31,16,0,0.38421052631578945,0.5,1.0,0.0,0.5,1.0
31,19,0,0.43157894736842106,1.0,1.0,0.5,1.0,0.0
31,12,0,0.4789473684210527,1.0,0.0,1.0,1.0,0.0
31,7,0,0.6210526315789474,1.0,0.0,1.0,0.0,0.0
32,0,0,0,0,0,0,0,0
32,17,0,0.33684210526315794,0.5,1.0,0.5,0.0,0.0
32,13,0,0.33684210526315794,1.0,0.0,1.0,0.5,0.5
32,9,0,0.4789473684210527,0.5,0.0,0.0,0.5,0.0
32,10,0,0.9052631578947369,0.0,0.5,0.0,0.0,1.0
32,1,0,0.8578947368421053,0.5,0.5,0.5,0.0,0.5
32,18,0,0.4789473684210527,0.5,0.0,1.0,0.5,0.5
32,15,0,0.6210526315789474,0.5,0.0,1.0,1.0,0.0
32,5,0,0.8578947368421053,1.0,1.0,0.0,1.0,1.0
32,4,0,0.8105263157894737,1.0,1.0,0.5,0.0,0.5
32,3,1,0.1473684210526316,1.0,0.5,0.0,1.0,0.5
32,12,0,0.6210526315789474,0.0,0.5,0.5,1.0,0.5
32,7,0,0.6210526315789474,1.0,0.5,0.0,1.0,0.5
32,19,0,0.9052631578947369,1.0,1.0,0.5,1.0,1.0
32,2,0,0.38421052631578945,0.5,0.5,0.0,0.0,1.0
32,8,0,1.0,1.0,0.0,0.5,0.5,0.5
32,6,0,0.38421052631578945,0.0,1.0,0.0,0.0,0.5
32,14,0,0.1,0.5,0.5,0.0,1.0,0.0
32,20,0,0.6210526315789474,0.5,0.5,0.0,0.5,0.5
