Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3
10,20,3,3,0.5060637805519912,0.3785159089797962,0.25652996802121647,0.19640083060544933,0.42461572086702354,0.6704640501826807,0.16499067012967306,0.6389216323036293,0.12438300481489017,0.5565608775218863,0.22653090800839726,0.4287762124872909,0.12378920670976157,0.08471366483596232,0.404345702280857,0.08521667492468293,0.5194548755390048,0.1990122159497123,0.10575141556735562,0.08076150760434453,1.0,0.8578947368421053,0.7157894736842105,0.5736842105263158,0.7631578947368421,0.9526315789473684,0.43157894736842106,0.9052631578947369,0.38421052631578945,0.8105263157894737,0.4789473684210527,0.6684210526315789,0.33684210526315794,0.2894736842105263,0.5263157894736842,0.19473684210526315,0.6210526315789474,0.24210526315789474,0.1473684210526316,0.1,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.4918266506186969,-3.9977435696928354,0.9641577737588679,1.177998079539815,1.100335846893395
11,20,3,3,0.35162921823013793,0.16426012756932773,0.5007436334148118,0.18831491495663588,0.401227245277388,0.5158967269764438,0.5110044912458436,0.4414601103382176,0.08658318309196728,0.8001806392099446,0.14527773074463293,0.06057191159580452,0.8793359437027901,0.31213655415669733,0.21882351549008133,0.27285150116956886,0.3856053599858777,0.44412069817266386,0.07538758814267268,0.042485228512548184,0.8578947368421053,0.6210526315789474,0.9052631578947369,0.5736842105263158,0.7157894736842105,0.8105263157894737,0.7631578947368421,0.6684210526315789,0.24210526315789474,0.9526315789473684,0.2894736842105263,0.19473684210526315,1.0,0.43157894736842106,0.33684210526315794,0.38421052631578945,0.4789473684210527,0.5263157894736842,0.1473684210526316,0.1,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.33054189843082926,-3.847793624556901,0.896932050885652,1.07060312134582,1.0374984349660124
12,20,3,3,0.33703874510121656,0.22578327291039535,0.2775755545594668,0.23178544843691418,0.5044395211046121,0.6188140042689106,0.3157720293391794,0.28211479346255947,0.1800499853409524,0.423311086687098,0.4870297186556686,0.13244065778257053,0.28997023481160233,0.06058489626763569,0.7870002805743783,0.2211253346542795,0.15641116714410144,0.3960480217785923,0.04766197952029714,0.12395771407231862,1.0,0.8105263157894737,0.7631578947368421,0.7157894736842105,0.8578947368421053,0.9526315789473684,0.5736842105263158,0.5263157894736842,0.38421052631578945,0.6210526315789474,0.6684210526315789,0.2894736842105263,0.43157894736842106,0.19473684210526315,0.9052631578947369,0.33684210526315794,0.24210526315789474,0.4789473684210527,0.1,0.1473684210526316,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.03488994838892973,-3.6008370791757573,1.7320216242551179,1.6491007624105862,1.6759368408549558
13,20,3,3,0.18262245987304865,0.2542804444434816,0.5348603367525927,0.49083700026574995,0.27501287590784396,0.18173387175411315,0.5639912234761877,0.15922095807154585,0.7357982506148568,0.24053898504337964,0.34043639973184553,0.10417039781054288,0.6073474302913274,0.21126546067158541,0.11722361286887355,0.08948795751040986,0.0432255000297391,0.7275234683295021,0.3371155019638838,0.08480201790302476,0.6684210526315789,0.7157894736842105,0.9526315789473684,0.8578947368421053,0.6210526315789474,0.5263157894736842,0.9052631578947369,0.43157894736842106,1.0,0.4789473684210527,0.5736842105263158,0.2894736842105263,0.7631578947368421,0.33684210526315794,0.24210526315789474,0.19473684210526315,0.1473684210526316,0.8105263157894737,0.38421052631578945,0.1,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.3320396299061689,-3.3071400336749153,1.0608940915622376,1.1376538329167387,1.1425772305780109
14,20,3,3,0.31050276797479937,0.27798749054638094,0.2737583432150494,0.1992152299597303,0.21963421234753178,0.4702491806543763,0.6895873098228668,0.12747825887869102,0.27715881629001515,0.14539825642026655,0.6627966962808155,0.5501846256567137,0.469802162747914,0.22848261624478697,0.134386913910631,0.37257204720237613,0.028858096540699665,0.07878748543050677,0.25583418650203027,0.17093853301119985,0.9526315789473684,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.5736842105263158,0.8105263157894737,1.0,0.43157894736842106,0.5263157894736842,0.38421052631578945,0.8578947368421053,0.7157894736842105,0.6210526315789474,0.33684210526315794,0.24210526315789474,0.4789473684210527,0.1,0.1473684210526316,0.2894736842105263,0.19473684210526315,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.44510900110020496,-3.858170611137984,2.010445563007763,1.9013909785838037,1.8292227286974039
15,20,3,3,0.35368129888307454,0.4481723318474206,0.2671511737388248,0.11187165537053267,0.47803194603443544,0.21388891944621158,0.4757886720687831,0.1610589394106048,0.14287076598183587,0.3865301522751969,0.766363440702455,0.3420983532152179,0.8445014851900202,0.6559260183715843,0.11229669598793146,0.17460447672241697,0.5221352674689361,0.13013266111309071,0.11422322792259289,0.08445777078181432,0.8578947368421053,0.9052631578947369,0.6684210526315789,0.43157894736842106,0.7631578947368421,0.4789473684210527,0.7157894736842105,0.38421052631578945,0.33684210526315794,0.5736842105263158,0.9526315789473684,0.5263157894736842,1.0,0.8105263157894737,0.24210526315789474,0.2894736842105263,0.6210526315789474,0.19473684210526315,0.1473684210526316,0.1,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5543829900480494,-4.414874036616398,1.4515501485944111,1.1767752133214846,1.2021029716538398
16,20,3,3,0.2952849884291089,0.23125563072643696,0.3288491382565504,0.21583460499480306,0.47851695502190345,0.1904185069886314,0.17988085533945308,0.10440909513820529,0.4854876000648153,0.23775560841073012,0.11978243461984678,0.6527931703473124,0.5307943001358281,0.22890430928014574,0.09333243062034843,0.44081269546669843,0.1609082553601089,0.4096150758921128,0.03372067425199449,0.09994188841245741,1.0,0.9052631578947369,0.8578947368421053,0.7157894736842105,0.9526315789473684,0.6210526315789474,0.5736842105263158,0.38421052631578945,0.7631578947368421,0.43157894736842106,0.2894736842105263,0.8105263157894737,0.6684210526315789,0.33684210526315794,0.19473684210526315,0.5263157894736842,0.24210526315789474,0.4789473684210527,0.1,0.1473684210526316,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.11704337452461995,-3.608407825120533,1.3282382097645102,1.2492547627717192,1.4140401707149
17,20,3,3,0.4718219948104528,0.238071503635917,0.39391342043203903,0.22528707885101762,0.49757806685887884,0.12358450597891668,0.18889214776859647,0.4297256068277274,0.16573605217959037,0.7846031565297995,0.7844260621861494,0.12668211518156205,0.09222820599753226,0.5990792387606918,0.30394803039779306,0.26828598048208224,0.5131692289900031,0.040438824235854445,0.16000800383666072,0.11948994612424142,0.9052631578947369,0.6684210526315789,0.8105263157894737,0.6210526315789474,0.8578947368421053,0.4789473684210527,0.5263157894736842,0.7631578947368421,0.43157894736842106,1.0,0.9526315789473684,0.2894736842105263,0.24210526315789474,0.7157894736842105,0.38421052631578945,0.33684210526315794,0.5736842105263158,0.1,0.19473684210526315,0.1473684210526316,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.078309273086575,-3.7077750779407967,1.35880348395637,1.1335443427706113,1.4385875911575208
18,20,3,3,0.4760141167663099,0.41864819189387825,0.24700892500777566,0.6075211179613664,0.5643160282375258,0.44237373790624773,0.24937055494741828,0.3967258536234605,0.6358540933315965,0.17974826662567536,0.6137747026396473,0.23488351888457462,0.13715610283720292,0.47148863178665923,0.11547737984574588,0.21399636141520234,0.0769649616886646,0.47148742485074113,0.3838018968616247,0.08588308101656068,0.9526315789473684,0.8578947368421053,0.6684210526315789,1.0,0.9052631578947369,0.7157894736842105,0.4789473684210527,0.6210526315789474,0.8105263157894737,0.33684210526315794,0.7631578947368421,0.38421052631578945,0.24210526315789474,0.5736842105263158,0.19473684210526315,0.2894736842105263,0.1473684210526316,0.5263157894736842,0.43157894736842106,0.1,0.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,-0.19031856692803636,-3.822281588062611,1.791156598885738,1.7893887545659184,1.6008137209971713
19,20,3,3,0.2376627647338393,0.18595910517131897,0.380702673655832,0.17578795372113099,0.6372593585850399,0.6348616898373649,0.4839254215677265,0.5742202770803871,0.1976866082273064,0.17557237155899594,0.48110093935616943,0.34177749646178907,0.1157008894930856,0.1958470132333832,0.5379093546724855,0.4146157664292683,0.09403426444522318,0.1422206984973247,0.21314007640594576,0.0733456148882161,0.8578947368421053,0.7157894736842105,0.9052631578947369,0.5736842105263158,1.0,0.9526315789473684,0.7631578947368421,0.8105263157894737,0.43157894736842106,0.38421052631578945,0.6684210526315789,0.5263157894736842,0.2894736842105263,0.33684210526315794,0.6210526315789474,0.4789473684210527,0.1473684210526316,0.19473684210526315,0.24210526315789474,0.1,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.29950546009249973,-3.7641460365846577,1.2836427442553615,0.9921285602727472,1.0714451600355008
20,20,3,3,0.25506495602724766,0.22501431053024828,0.41855444093797556,0.2221605369363096,0.5081116494192323,0.6414809921670653,0.518214900203432,0.25310016905801636,0.37973096329275546,0.2629015866053785,0.08723709550395262,0.18559579491690487,0.6167090892649206,0.4130721855395602,0.1779270485584054,0.5728381141038003,0.31350721481126037,0.17092062715902245,0.08025940465953264,0.12981898957559568,1.0,0.7157894736842105,0.8578947368421053,0.6210526315789474,0.9052631578947369,0.9526315789473684,0.8105263157894737,0.4789473684210527,0.5736842105263158,0.43157894736842106,0.24210526315789474,0.33684210526315794,0.7631578947368421,0.5263157894736842,0.2894736842105263,0.6684210526315789,0.38421052631578945,0.19473684210526315,0.1,0.1473684210526316,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.7401301757516203,-4.719637912726079,1.6037976534667802,1.5988960757947854,1.7955807357820817
21,20,3,3,0.3894817479305739,0.19690394409623235,0.1444888283070348,0.5964982661282852,0.48187157936866276,0.2851566598374529,0.5326006973522951,0.6313521576879442,0.447652205923378,0.31310913006913266,0.6065489063719157,0.09404371154354821,0.8118434578665137,0.30608706457970647,0.09284221655759023,0.28322216479097373,0.38313174483520623,0.2454625686349234,0.06769540905284595,0.21494973567153233,1.0,0.6210526315789474,0.5263157894736842,0.9526315789473684,0.8105263157894737,0.5736842105263158,0.7631578947368421,0.8578947368421053,0.6684210526315789,0.4789473684210527,0.7157894736842105,0.19473684210526315,0.9052631578947369,0.38421052631578945,0.1473684210526316,0.33684210526315794,0.43157894736842106,0.2894736842105263,0.1,0.24210526315789474,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3337259966568357,-3.5351024971577716,1.5289230689556323,1.3320707148278723,1.4305886739760387
22,20,3,3,0.31336241106790064,0.28709050499242006,0.3230525050039191,0.1951686980759919,0.3255817902693445,0.4665465094913156,0.6535980567391605,0.23728023449850338,0.7879103783973497,0.12503082215836112,0.2309522383223418,0.14934161752531652,0.08489318895781722,0.03953498692006992,0.6148060575926791,0.5437405873274571,0.4529714122844202,0.3237446848075208,0.05687611366477359,0.2087593553088305,0.9526315789473684,0.8578947368421053,0.8105263157894737,0.5736842105263158,0.6684210526315789,0.7631578947368421,0.9052631578947369,0.4789473684210527,1.0,0.33684210526315794,0.43157894736842106,0.2894736842105263,0.19473684210526315,0.1473684210526316,0.7157894736842105,0.6210526315789474,0.5263157894736842,0.38421052631578945,0.1,0.24210526315789474,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.05592999900838664,-3.638689632827544,1.5917577499378586,1.6509023361847033,1.5381891766381097
23,20,3,3,0.2986769081665691,0.3143111366423298,0.22528541248386558,0.45589867892711894,0.23895205530480723,0.1869748998330698,0.39117402604359164,0.5207903895412995,0.2944754226259922,0.6525454635161153,0.809038422918149,0.5440113458005612,0.22403953838608076,0.10823688372957677,0.33550160724736505,0.060043883449801994,0.25763533185883614,0.22379403807108272,0.16261796616947172,0.08044182319656588,0.9526315789473684,0.9052631578947369,0.6210526315789474,0.8105263157894737,0.5736842105263158,0.4789473684210527,0.6684210526315789,0.7631578947368421,0.5263157894736842,0.8578947368421053,1.0,0.7157894736842105,0.38421052631578945,0.24210526315789474,0.43157894736842106,0.1473684210526316,0.33684210526315794,0.2894736842105263,0.19473684210526315,0.1,0.5,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1503235563535455,-3.8029953333605335,1.7526396490604501,1.7047677296681618,1.5943663470701468
24,20,3,3,0.2461674813287521,0.21976771481948043,0.2530161603859803,0.2234430760298337,0.19982754429167493,0.6913368767216007,0.6531788994508837,0.13716835567124744,0.8046356361473416,0.3438115218058119,0.39567961828927223,0.45876260924024903,0.32046954620889917,0.6192685950836729,0.04881024657155569,0.15227194580752823,0.29567139524210934,0.23335790622438046,0.14676172256027398,0.0895033167190794,0.9526315789473684,0.8105263157894737,0.7157894736842105,0.6684210526315789,0.43157894736842106,0.9052631578947369,0.8578947368421053,0.33684210526315794,1.0,0.5263157894736842,0.5736842105263158,0.6210526315789474,0.4789473684210527,0.7631578947368421,0.1473684210526316,0.24210526315789474,0.38421052631578945,0.2894736842105263,0.19473684210526315,0.1,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.26809681589874634,-3.1786024364066767,1.0715763200797397,1.213881975077418,1.039414068694825
25,20,3,3,0.27779467472992403,0.4700623562714982,0.20457159247369938,0.48441985613595123,0.15928775525107797,0.3691276281769332,0.5241937302978076,0.16784056868004193,0.6430570100575899,0.5238985484989384,0.2887172171304674,0.4347849550827824,0.06302173955196652,0.4904133716089842,0.26807641365153734,0.031491103172297835,0.23945955491094448,0.33981273050247096,0.11392895597913036,0.16501010341835862,1.0,0.9526315789473684,0.6684210526315789,0.8578947368421053,0.5263157894736842,0.7157894736842105,0.8105263157894737,0.43157894736842106,0.9052631578947369,0.7631578947368421,0.4789473684210527,0.6210526315789474,0.24210526315789474,0.5736842105263158,0.33684210526315794,0.1,0.2894736842105263,0.38421052631578945,0.1473684210526316,0.19473684210526315,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.4934699111315796,-3.727709370750746,1.7178616551616097,1.6927068060846788,1.6410332111756034
26,20,3,3,0.23095349510275043,0.2629259760477167,0.4802427142973571,0.23245928300223706,0.22000452987798963,0.14769246559158294,0.5888730589677879,0.6674504631461528,0.5016401086955664,0.12479011958114927,0.27185761509801676,0.4471634693770714,0.18115896376259738,0.276472983537997,0.42016785732777573,0.04992764746795103,0.20348383802962822,0.057656836771317194,0.15576842298949814,0.21475652135515125,0.8578947368421053,0.8105263157894737,1.0,0.7157894736842105,0.6684210526315789,0.5736842105263158,0.9052631578947369,0.9526315789473684,0.7631578947368421,0.38421052631578945,0.4789473684210527,0.6210526315789474,0.33684210526315794,0.43157894736842106,0.5263157894736842,0.1473684210526316,0.2894736842105263,0.1,0.19473684210526315,0.24210526315789474,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.2363928947842266,-3.650141715423938,1.195269904009048,1.2222829921780582,1.3379079838641397
27,20,3,3,0.2355311221807156,0.5160831990782273,0.4290487469813509,0.6357337350958688,0.3801470160683688,0.125975780604887,0.3686028739083784,0.5800220460255228,0.36358709955416235,0.1427204716504807,0.4031765444745183,0.36417499600099007,0.34158038934051854,0.21514495531841402,0.1683424859460421,0.8095811003347969,0.11225665393736499,0.10649990929991825,0.06622203020432817,0.2140703978591613,0.7631578947368421,0.9526315789473684,0.8105263157894737,1.0,0.7157894736842105,0.43157894736842106,0.6684210526315789,0.8578947368421053,0.6210526315789474,0.38421052631578945,0.5736842105263158,0.5263157894736842,0.4789473684210527,0.33684210526315794,0.2894736842105263,0.9052631578947369,0.19473684210526315,0.1473684210526316,0.1,0.24210526315789474,0.5,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.5,-0.37233629647218747,-3.72911861924791,1.8036118595943917,1.9166040747146842,1.748128509460813
28,20,3,3,0.4685904245754051,0.3855848709285645,0.3454919152620733,0.16562126154610235,0.5696276078785205,0.3482874954092212,0.1815141888893259,0.3573731994892488,0.08452943008533609,0.19898310965618377,0.6795713741162343,0.11285773594918719,0.32795387913875235,0.31342017718533016,0.045842290391792495,0.6620285471670363,0.1535315804786231,0.594191902466025,0.07490609349054388,0.16964369421296394,1.0,0.9052631578947369,0.8105263157894737,0.5736842105263158,0.9526315789473684,0.7157894736842105,0.5263157894736842,0.6210526315789474,0.33684210526315794,0.38421052631578945,0.8578947368421053,0.2894736842105263,0.4789473684210527,0.43157894736842106,0.1473684210526316,0.7631578947368421,0.24210526315789474,0.6684210526315789,0.1,0.19473684210526315,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.6965670843922183,-3.7520898331683323,1.5869905292237594,1.5308000068875796,1.64322221984342
29,20,3,3,0.43158563934958294,0.2555220522612261,0.305403002467047,0.22408266052307702,0.5446697704483546,0.17939745242079608,0.23004970909439354,0.15309569619363605,0.5589373609645147,0.1829046359785673,0.6120327435223116,0.14412505314442559,0.6713863904046341,0.8284889939499871,0.27436313201298645,0.13214586992571806,0.10468512754589789,0.029675742350480802,0.2293920338969995,0.1272272886988314,0.9526315789473684,0.6684210526315789,0.7157894736842105,0.6210526315789474,0.9052631578947369,0.5263157894736842,0.5736842105263158,0.4789473684210527,0.7631578947368421,0.38421052631578945,0.8105263157894737,0.33684210526315794,0.8578947368421053,1.0,0.43157894736842106,0.24210526315789474,0.19473684210526315,0.1,0.2894736842105263,0.1473684210526316,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.4793125563377288,-3.7134452347048534,1.3223471690283166,1.4442940466016942,1.3187614237396468
