Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,p.P1,p.P2,p.P3,p.P4,p.P5,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,a.P1,a.P2,a.P3,a.P4,a.P5,b.1,b.2,b.3,b.4,b.5,gamma0,gamma1,gamma2,gamma3,gamma4,gamma5,eta0,eta1,eta2,eta3,eta4,eta5
10,5,5,3,0.5205807872741447,0.379800069730731,0.22188623695617893,0.15816262819524587,0.05154020392680473,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.39729061034722596,0.32155255332700744,0.48504493150097094,0.21789829753424664,0.4864939665542659,3.581517253248006,2.0828276009781246,3.016474478222652,4.758606061058213,4.843512503649484,0.16601645636392287,1.2866343620911427,1.2866343620911427,1.2866343620911427,1.2866343620911427,1.2866343620911427,1,1,1,1,1,1
11,5,5,3,0.30863089731590454,0.42632481406431805,0.28780456443237057,0.08402569300571994,0.056325296503604516,1.0,0.775,0.55,0.325,0.1,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.2986930994946972,0.49412121530928793,0.3975499650172509,0.4255987646288037,0.48812909546142136,4.85275109163781,4.6027035074102916,2.876160693992241,4.365052994552616,2.871372912604574,0.9806307842850832,1.570810951389488,1.570810951389488,1.570810951389488,1.570810951389488,1.570810951389488,1,1,1,1,1,1
12,5,5,3,0.3156999630126038,0.7360092809311183,0.4416979415364632,0.2437887164540867,0.07217448659833849,0.775,1.0,0.55,0.325,0.1,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.4651542565449171,0.37151177917918576,0.24841743235058153,0.31376973564755706,0.4026904246059437,2.1665086321802605,4.938002444045549,4.076986578810315,2.0173661605263375,2.6126441365255033,0.12409448921577587,1.9708245709425576,1.9708245709425576,1.9708245709425576,1.9708245709425576,1.9708245709425576,1,1,1,1,1,1
13,5,5,3,0.47621722452756876,0.7277368296719098,0.4180259677867058,0.25750464271403617,0.04154940653516506,0.775,1.0,0.55,0.325,0.1,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.257198990579312,0.41571002891187975,0.24607395649218697,0.345114134036683,0.43068804511363745,4.753624308607334,4.581973177978615,2.260017827482078,3.9824698591202097,2.294994745333284,0.6333390535327055,1.4333138237350802,1.4333138237350802,1.4333138237350802,1.4333138237350802,1.4333138237350802,1,1,1,1,1,1
14,5,5,3,0.3368934325745339,0.5670988763413842,0.1780328922548159,0.2298273785630699,0.045787595615546045,0.775,1.0,0.55,0.325,0.1,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.4707089239617965,0.22492758739895508,0.48627648950284164,0.27637112468882663,0.4013692855031191,4.640544724469256,4.475840061511558,4.491794619734254,4.951210351878535,3.4668489279534183,0.5616844072096853,1.7054633982207879,1.7054633982207879,1.7054633982207879,1.7054633982207879,1.7054633982207879,1,1,1,1,1,1
15,5,5,3,0.29014344531093755,0.7526438326300506,0.6338176291706187,0.27941724603766416,0.08064393371847912,0.55,1.0,0.775,0.325,0.1,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.2728596521769445,0.31647116938557474,0.35523429824353986,0.47465367558634636,0.4682954696025498,3.343184720290796,4.830297496106342,4.509822053256022,2.865393073733208,3.6985354678864137,0.36355161848215456,1.5797359706763767,1.5797359706763767,1.5797359706763767,1.5797359706763767,1.5797359706763767,1,1,1,1,1,1
16,5,5,3,0.49285684320121215,0.08381439935492968,0.36269977246237706,0.6782845795790104,0.05207456890771082,1.0,0.325,0.55,0.775,0.1,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.48450201803613246,0.39355408660484137,0.35783521282864383,0.4067445253177682,0.24265505989811934,4.201315724180408,3.920343192389849,3.8944644191517686,2.0774965747484013,2.143172100426039,0.7941031486079445,1.9118470280097477,1.9118470280097477,1.9118470280097477,1.9118470280097477,1.9118470280097477,1,1,1,1,1,1
17,5,5,3,0.15770597661279412,0.43882093806090405,0.16698080808090518,0.8742294675540935,0.08619260700866306,0.55,0.775,0.325,1.0,0.1,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.2664032371062347,0.3524537256792861,0.26296661780272473,0.3006045174677684,0.33201400284367205,3.1153978058820284,3.2977916490162777,3.493316623497031,2.3523732734433307,4.448137058424143,0.3770403168586052,1.4276730374586333,1.4276730374586333,1.4276730374586333,1.4276730374586333,1.4276730374586333,1,1,1,1,1,1
18,5,5,3,0.3417511997642494,0.247626058943543,0.5262902725795038,0.14757650823614224,0.04260305784879944,1.0,0.55,0.775,0.325,0.1,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.2591495061990454,0.42153251117426815,0.3162527168971544,0.48132815743635754,0.3991580833756415,4.159261497923364,4.614886104077524,2.1774048490901903,2.2356028826460626,2.9126789963523327,0.7776219539421871,1.8681234967461537,1.8681234967461537,1.8681234967461537,1.8681234967461537,1.8681234967461537,1,1,1,1,1,1
19,5,5,3,0.31444032554330825,0.194417008276345,0.49316343085526854,0.09948683681363499,0.0531693451648442,1.0,0.55,0.775,0.325,0.1,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.3155010408356094,0.2802022743273199,0.3956561444000577,0.42786513782202584,0.355526687437432,2.8595755338720097,3.8498988419259583,2.0890285654288405,2.5160670299255683,4.171842822545424,0.1936194898553802,1.0948753865577583,1.0948753865577583,1.0948753865577583,1.0948753865577583,1.0948753865577583,1,1,1,1,1,1
20,5,5,3,0.45242572875555664,0.197670486690669,0.1915199188436962,0.6821343969061417,0.04879785709321088,1.0,0.55,0.325,0.775,0.1,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.36205398549899437,0.21689158634816896,0.37493965044990335,0.3729794137116468,0.22001631577907257,3.5896535970907926,2.5146062265238123,4.873577779805233,4.171955971546401,2.8680385988292367,0.25279799539841874,1.150404415555509,1.150404415555509,1.150404415555509,1.150404415555509,1.150404415555509,1,1,1,1,1,1
21,5,5,3,0.38953162401600183,0.23751756237370497,0.4904627898906031,0.1847813305863055,0.035098240445064086,1.0,0.55,0.775,0.325,0.1,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.36434672086062025,0.4364370486411743,0.41011888793584805,0.47598755941569315,0.20953785204245737,2.0584602655519113,2.7484985172103427,2.337771835520953,3.348829269090949,4.177290331418333,0.39022438701253803,1.2587610160330667,1.2587610160330667,1.2587610160330667,1.2587610160330667,1.2587610160330667,1,1,1,1,1,1
22,5,5,3,0.45735285366923906,0.39035965655931165,0.08714439220480685,0.3269037266991751,0.06293667144189573,1.0,0.775,0.325,0.55,0.1,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.47099716637206795,0.296455900303768,0.27247962136725035,0.4706065324244364,0.3026398764455465,2.039513434145939,3.2132488026395922,2.440802584376853,3.6268108433198085,4.450993643089376,0.8209030610024317,1.0721321579541847,1.0721321579541847,1.0721321579541847,1.0721321579541847,1.0721321579541847,1,1,1,1,1,1
23,5,5,3,0.3569957329416502,0.15906513160483315,0.23089131591707474,0.6843313512773925,0.06560832876759004,1.0,0.55,0.325,0.775,0.1,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.26451715969027506,0.3518798397309424,0.4784402387681406,0.22008845403929644,0.49182356786528747,2.4622237196667287,2.1902896792021944,3.8970875907108877,3.661108447711329,2.659053111697415,0.9653862449504221,1.3127759269471966,1.3127759269471966,1.3127759269471966,1.3127759269471966,1.3127759269471966,1,1,1,1,1,1
24,5,5,3,0.34371181718999333,0.33281414892973893,0.22752019250036315,0.052845705607609206,0.2897969501474027,1.0,0.775,0.55,0.1,0.325,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.3798586474880067,0.28478501180778065,0.3705360195936639,0.4547848147045695,0.3812055787115439,3.0889078666092766,2.834417535094014,4.915642176998277,3.2882384644325264,3.0457192309254273,0.8168892224839488,1.6769007163540897,1.6769007163540897,1.6769007163540897,1.6769007163540897,1.6769007163540897,1,1,1,1,1,1
25,5,5,3,0.23001866875593813,0.6746088981935837,0.2943733042401083,0.26830114665909854,0.05364638770559452,0.775,1.0,0.55,0.325,0.1,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.35119109686356953,0.315765743754862,0.39197286004950005,0.20330715066803934,0.20791360433603873,4.759139923943874,3.288768418378497,2.262155866087711,4.571725986052021,2.208921922541254,0.9949526033574351,1.1398269043371703,1.1398269043371703,1.1398269043371703,1.1398269043371703,1.1398269043371703,1,1,1,1,1,1
26,5,5,3,0.464049624277015,0.1551201542187695,0.47989159798819,0.2005393409753866,0.059840157951683765,1.0,0.55,0.775,0.325,0.1,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.37881268810454005,0.4406700688347727,0.4875929298210708,0.2764843225139274,0.47367911350338415,3.733015513834597,2.392729549634924,2.9098837074329342,4.060579026114262,4.679204607561162,0.6724854818039411,1.189273211155521,1.189273211155521,1.189273211155521,1.189273211155521,1.189273211155521,1,1,1,1,1,1
27,5,5,3,0.38118040122998254,0.6378702071045559,0.8698011320845216,0.2173162873722799,0.07119887608284263,0.55,0.775,1.0,0.325,0.1,0.5,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.33106648176139586,0.2859317816142866,0.34100821888888444,0.4890915121129659,0.4653126084683651,4.312730113775617,2.6457074620533176,4.922215638863342,2.776805439511844,3.2126965105697822,0.7730325014076116,1.879257168488281,1.879257168488281,1.879257168488281,1.879257168488281,1.879257168488281,1,1,1,1,1,1
28,5,5,3,0.4645350614890335,0.7094902780724106,0.3295744806190323,0.254583666924516,0.07471274173438747,0.775,1.0,0.55,0.325,0.1,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.4847027143183257,0.22923459312731942,0.24456115896685443,0.3840422282866056,0.26744711725899606,4.29025489353309,3.7199906323312812,3.3890127986506284,2.3192941388102337,4.801867078391785,0.4579530971488549,1.8650054270648666,1.8650054270648666,1.8650054270648666,1.8650054270648666,1.8650054270648666,1,1,1,1,1,1
29,5,5,3,0.6638683566840922,0.12431988422675838,0.6169708726002686,0.4895556108322912,0.05413625644790576,1.0,0.325,0.775,0.55,0.1,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.2961929499611332,0.4280398842285069,0.34953560526586913,0.26863978530048493,0.20130371665211821,4.470671879229954,2.774535583692003,3.822521219751443,2.127460589108845,4.881904350480568,0.11884274753834446,1.8476572016573836,1.8476572016573836,1.8476572016573836,1.8476572016573836,1.8476572016573836,1,1,1,1,1,1
30,5,5,3,0.36453833086275483,0.24674781286278552,0.8713398655102726,0.2662399715361919,0.08146489864907133,0.775,0.55,1.0,0.325,0.1,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.25204228310637133,0.48613418218047877,0.2998266829823052,0.24014048651017783,0.32401779751969306,4.48516324380767,4.398459078018432,3.395302476582018,3.5499141699186283,2.158889983080557,0.2336943417612332,1.033159160694531,1.033159160694531,1.033159160694531,1.033159160694531,1.033159160694531,1,1,1,1,1,1
31,5,5,3,0.6018333889672506,0.5581098876490102,0.13650337059321255,0.43998457501436183,0.026863416393653514,1.0,0.775,0.325,0.55,0.1,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.289395884860253,0.432778688068033,0.23953325471064005,0.32843358831910985,0.2768962061848886,4.647698693078938,4.729460144089614,3.3739865034974668,4.45000552777239,4.505355520420645,0.6643339006712486,1.7502914776838043,1.7502914776838043,1.7502914776838043,1.7502914776838043,1.7502914776838043,1,1,1,1,1,1
32,5,5,3,0.30908599817767946,0.26512059488722606,0.13843068697812966,0.035064419055935464,0.2913116768101638,1.0,0.775,0.55,0.1,0.325,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.3943400959953478,0.23254234968698864,0.4353682494489025,0.35780350092194746,0.3723723997793872,3.2631575288605736,2.554435531888961,2.9204123511514335,4.835901286105539,3.2071571226957736,0.17006912196696305,1.6643030224706274,1.6643030224706274,1.6643030224706274,1.6643030224706274,1.6643030224706274,1,1,1,1,1,1
33,5,5,3,0.6644041709766091,0.5249587863268181,0.3911564774374861,0.1965473806840415,0.03728393143588943,1.0,0.775,0.55,0.325,0.1,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.4274358791783245,0.4464211561857876,0.4102919215064449,0.45179721317093674,0.4048685707057674,4.0315520616374,2.236151994625017,4.172994027730068,4.1842686603580805,4.442742031954674,0.17333321339075708,1.3357378244595268,1.3357378244595268,1.3357378244595268,1.3357378244595268,1.3357378244595268,1,1,1,1,1,1
34,5,5,3,0.2678476920527598,0.2663541878114125,0.4435322946363089,0.2629533619305191,0.08239864367010286,1.0,0.775,0.55,0.325,0.1,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.39154123572942845,0.37973497723570854,0.24535180547939583,0.24914998486756249,0.2493711804106094,3.4902800062718367,2.188775043741664,4.477802084498833,3.5311824887004075,2.058255076987031,0.8594006238331761,1.6652062859115317,1.6652062859115317,1.6652062859115317,1.6652062859115317,1.6652062859115317,1,1,1,1,1,1
35,5,5,3,0.3124094256816336,0.6953772004602707,0.40059426998412495,0.27077851189416285,0.06881223425788283,0.775,1.0,0.55,0.325,0.1,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.20419557599457985,0.3101318000008105,0.2062709049583649,0.2437104448620357,0.3955265524535772,4.103080136695693,2.8494650240757395,4.637136853003836,2.0459993621918358,4.484550169993086,0.7041416288672149,1.1150768782755542,1.1150768782755542,1.1150768782755542,1.1150768782755542,1.1150768782755542,1,1,1,1,1,1
36,5,5,3,0.1579005422773634,0.5172627515955123,0.8235509856004855,0.2560954120039942,0.03183200152842963,0.55,0.775,1.0,0.325,0.1,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.23312681693196902,0.3832353245444523,0.24670810821297257,0.2357789521296854,0.2166655529307551,4.852718688408028,3.9495621865637807,4.197768852876399,3.301163116354939,2.9087539516912777,0.6693746448588429,1.9109782603130672,1.9109782603130672,1.9109782603130672,1.9109782603130672,1.9109782603130672,1,1,1,1,1,1
37,5,5,3,0.22330357214167418,0.5985850509454886,0.2902578094273246,0.04347732412349423,0.28940880594160995,0.775,1.0,0.55,0.1,0.325,1.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3499659570597008,0.29331559891349696,0.36189635632326966,0.36747869540934064,0.31406514117765083,4.702119191471988,2.1485443373457542,3.396393975451477,2.4023591563710402,2.5715368583740448,0.26608351235110617,1.635114654850869,1.635114654850869,1.635114654850869,1.635114654850869,1.635114654850869,1,1,1,1,1,1
38,5,5,3,0.20603750527981457,0.18241443749882774,0.7252651790062348,0.16267931299276875,0.02524170529211539,0.775,0.55,1.0,0.325,0.1,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42363863749129665,0.31208949086753746,0.411205543245409,0.24597256167598125,0.41623586322108297,4.302186720929826,3.982307976536236,3.527498549422206,2.1349156854520994,3.5108168759665626,0.3553116478139111,1.1183571225711102,1.1183571225711102,1.1183571225711102,1.1183571225711102,1.1183571225711102,1,1,1,1,1,1
39,5,5,3,0.2404219266448122,0.48451136247934756,0.14408741710521972,0.033262554202212635,0.49280163757991524,0.775,1.0,0.325,0.1,0.55,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.3572475837819681,0.34587316734042606,0.4751056428623792,0.45158875831349593,0.49210997348525576,3.0858997197887734,4.09254361602855,2.106280082703434,4.4777926865562385,2.7860556011708164,0.7183379842682872,1.3318258688446636,1.3318258688446636,1.3318258688446636,1.3318258688446636,1.3318258688446636,1,1,1,1,1,1
40,5,5,3,0.44335770706059974,0.2811076616786952,0.1005114879854786,0.5924660860122933,0.03553474687879002,1.0,0.55,0.325,0.775,0.1,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.45386727102457664,0.27265303126111323,0.37605966559048115,0.2540841499086932,0.2139803519432857,3.0714326182983425,2.4355959190624277,3.461055278955798,4.686780936448558,2.864759208855215,0.545768859881897,1.2612911371877988,1.2612911371877988,1.2612911371877988,1.2612911371877988,1.2612911371877988,1,1,1,1,1,1
