Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
28,20,3,3,0.42787481919970405,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.220761603237678
29,20,3,3,0.5917242438528043,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.407091041782835
30,20,3,3,0.3536677962486239,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2.73829078325726
31,20,3,3,0.7280624913714536,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.7062100178151565
32,20,3,3,0.3550499182765939,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2.3815840468375256
33,20,3,3,0.48973984445857394,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.9045559686298161
34,20,3,3,0.32409850148500846,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.2739750782747428
35,20,3,3,0.5892486913567947,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.063296889330672
36,20,3,3,0.3988956105580541,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3.4703239125419256
37,20,3,3,0.4271847022015361,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2.1454775529995405
38,20,3,3,0.5643368526172062,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2.6746714311239823
39,20,3,3,0.48741643534493695,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3.081176620762572
40,20,3,3,0.37443876095179474,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.192161393181916
41,20,3,3,0.30372835714123636,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.3295267181773243
42,20,3,3,0.36613324509011275,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.989509080653896
43,20,3,3,0.46555535319060604,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3.3371760531299506
44,20,3,3,0.44669077457791595,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1.9417338000979967
45,20,3,3,0.3598171013892505,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.3023770089172753
46,20,3,3,0.3608556980752837,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.3038338479953273
47,20,3,3,0.37707154521440356,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,2.849028700998323
48,20,3,3,0.36449142425470615,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4.000367305800836
49,20,3,3,0.38392077016996773,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2.8310476424965914
50,20,3,3,0.3365614479511293,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.327521903006721
51,20,3,3,0.39843619133276115,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2.472747337230783
52,20,3,3,0.5441457994370308,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3.117213202590201
53,20,3,3,0.4415262517758682,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2.836333748602478
54,20,3,3,0.5746270840023632,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0483100797318747
55,20,3,3,0.5591436631426787,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.9780887389170005
56,20,3,3,0.3338868098391556,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.739325507367667
57,20,3,3,0.4260383654002108,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.434605318108106
58,20,3,3,0.375373618896932,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2.4428596933592446
59,20,3,3,0.43262091634339367,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4.491917459061762
60,20,3,3,0.32274482243554503,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,2.125413629256722
61,20,3,3,0.4386068202487798,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.4295080111504936
62,20,3,3,0.42833303603805933,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2.872912769083844
63,20,3,3,0.3625900037371106,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.880077738918023
64,20,3,3,0.38049048689771087,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.1411913883190916
65,20,3,3,0.4908854351553562,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3.850109733384548
66,20,3,3,0.35901327031071145,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.3093063472485937
67,20,3,3,0.6353496553041372,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.8001199231049636
68,20,3,3,0.4057773043272297,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9,3.180188003931164
69,20,3,3,0.4730437224935828,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.1718111848360633
70,20,3,3,0.35553990098383,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.618851811416419
71,20,3,3,0.44056397010894527,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2.9523307429084937
72,20,3,3,0.37309384079453467,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.3404412779537243
73,20,3,3,0.5074875901347565,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2.626189260256344
74,20,3,3,0.43204198255612014,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.5626040386770264
75,20,3,3,0.4039086485681259,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2.769271412634643
76,20,3,3,0.3675464273250517,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.8771711481697477
77,20,3,3,0.38394577603652724,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3.0416662737236146
78,20,3,3,0.4201565708932051,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,3.138878494374138
79,20,3,3,0.42829308899794066,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,3.03316941121961
80,20,3,3,0.3999706580867871,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,3.1940244913144133
81,20,3,3,0.4224374707552131,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.227173998888958
82,20,3,3,0.4039199981107613,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2.041083026412774
83,20,3,3,0.38149208750552555,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.4027697964917047
84,20,3,3,0.3671608904049487,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2.8918415053676942
85,20,3,3,0.6193010451789427,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2.919116127663749
86,20,3,3,0.36267966687462005,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.5556315273737424
87,20,3,3,0.35621342576567416,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,2.604579839446717
88,20,3,3,0.4229289373919285,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5624588192465025
89,20,3,3,0.44642045891118143,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3.2213901788912844
90,20,3,3,0.40701388122884313,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2.9912734591325263
91,20,3,3,0.564440317181317,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0598583826213943
92,20,3,3,0.3034520471932206,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2.2854120033192613
93,20,3,3,0.39709677717505704,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4.124673993707129
94,20,3,3,0.5910164969477416,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5499005071113383
95,20,3,3,0.31173413485458845,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2.35583467274182
96,20,3,3,0.5081242888316472,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,2.827809242175966
97,20,3,3,0.450497121151153,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2.0612179838598026
98,20,3,3,0.46533001917522465,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2.097551743767819
99,20,3,3,0.3602722687268104,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3.444956292813343
