Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
51,10,3,3,0.47758967410764824,1,1,1,0,0,0,0,1,0,0,4,2.496790167855445
52,10,3,3,0.26838233508697923,1,1,1,0,0,0,0,0,1,0,4,1.9901863682718053
53,10,3,3,0.41578559658984066,1,1,0,0,0,0,1,0,0,0,3,1.3504100379578978
54,10,3,3,0.28190450935189343,1,1,1,1,0,1,0,1,0,0,6,2.7362857265913583
55,10,3,3,0.46786125489950986,1,0,0,0,0,1,0,0,0,0,2,2.8709077197744053
56,10,3,3,0.26695496135663727,1,1,1,1,0,0,0,0,0,0,4,0.9466895016639069
57,10,3,3,0.24451002646269338,1,1,0,0,0,1,0,0,0,0,3,1.1547646840423815
58,10,3,3,0.5206103605796389,1,1,1,0,0,0,0,0,0,0,3,1.938323065389656
59,10,3,3,0.5214891914518431,1,1,1,0,0,0,1,0,0,0,4,2.219984794764528
60,10,3,3,0.45235209244163205,1,0,0,0,1,0,0,1,0,0,3,3.2982325393790837
61,10,3,3,0.5074380473385143,1,0,0,1,0,0,0,0,0,0,2,1.810512106604005
62,10,3,3,0.33732833460548306,1,1,0,0,0,0,0,0,0,0,2,1.4346986558862127
63,10,3,3,0.3556012288907604,1,1,0,1,0,0,0,0,0,0,3,1.241984838426308
64,10,3,3,0.4262040689120043,1,0,1,0,0,0,1,0,0,0,3,2.299003699525888
65,10,3,3,0.16107964880613207,1,1,1,0,0,0,0,0,0,0,3,1.084717626215844
66,10,3,3,0.3310468758025907,1,0,0,0,1,0,0,0,0,0,2,3.5301567604441613
67,10,3,3,0.5125377924903342,1,0,0,0,0,1,0,0,0,0,2,2.9354451254332927
68,10,3,3,0.3986568712036828,1,1,1,0,0,0,0,1,0,0,4,2.6602830573548784
69,10,3,3,0.45491208544361006,1,0,0,0,0,0,0,0,1,0,2,2.65921487917079
70,10,3,3,0.38805284958550373,1,1,1,0,0,0,0,0,1,0,4,2.4340565859381336
71,10,3,3,0.37371298125936164,1,0,0,0,1,0,0,0,0,0,2,2.90631227597794
72,10,3,3,0.4961422164379677,1,1,0,0,0,0,0,1,0,0,3,2.208992304031909
73,10,3,3,0.3802031478144171,1,1,1,0,0,0,0,0,1,0,4,2.106486216089603
74,10,3,3,0.4821746054494633,1,0,0,1,0,0,0,0,0,0,2,1.4805635227010232
75,10,3,3,0.256040678034193,1,1,0,1,0,0,0,0,0,0,3,1.5060151754351967
76,10,3,3,0.3450420863642709,1,1,0,0,0,0,0,0,1,0,3,3.7724781099107974
77,10,3,3,0.5731386883088538,1,1,0,0,0,0,0,0,1,0,3,2.3834764178783563
78,10,3,3,0.4143632819387708,1,1,1,1,0,0,0,0,0,0,4,2.3377797408285796
79,10,3,3,0.5763862108080319,1,1,0,0,0,0,1,0,0,0,3,2.272022265744955
80,10,3,3,0.35687004865085376,1,0,0,1,0,0,0,0,0,0,2,1.4675020919015112
81,10,3,3,0.3736653422302289,1,1,1,0,0,0,0,0,1,0,4,2.1068084824475717
82,10,3,3,0.41221161352135816,1,1,0,0,0,0,0,0,1,0,3,2.5061235228095184
83,10,3,3,0.43257981903246234,1,1,1,0,0,0,0,1,0,0,4,2.182812283600803
84,10,3,3,0.3457059902150837,1,1,0,0,0,1,0,0,0,0,3,1.2581774972279853
85,10,3,3,0.5083332787802776,1,1,0,0,1,0,0,0,0,0,3,2.1646365640515146
86,10,3,3,0.30977435996992797,1,1,0,1,1,0,0,0,0,0,4,2.4490665299489516
87,10,3,3,0.31147224802346946,1,1,1,0,0,0,1,0,0,0,4,3.266820083349218
88,10,3,3,0.44254524552580515,1,1,0,0,1,0,0,0,0,0,3,2.1083810740182427
89,10,3,3,0.2766959804607029,1,1,1,0,0,0,0,0,0,0,3,1.5371318741288902
90,10,3,3,0.5020001082657782,1,0,1,0,0,0,0,0,0,0,2,1.2027538144442171
91,10,3,3,0.47456225402571084,1,1,1,1,1,0,0,0,0,0,5,2.535358554107893
92,10,3,3,0.19498950160663195,1,1,1,1,1,0,0,0,1,0,6,2.975846077843976
93,10,3,3,0.4455717009304312,1,1,0,0,0,0,1,0,0,0,3,1.945109186251384
94,10,3,3,0.4144831935592965,1,1,1,1,1,0,0,0,0,0,5,2.6366521892178296
95,10,3,3,0.5071670314407577,1,0,0,1,0,0,0,0,0,0,2,2.619333396802808
96,10,3,3,0.3241516838436018,1,1,1,1,1,0,0,0,0,0,5,1.7921178049505202
97,10,3,3,0.4325213173091222,1,1,0,0,0,0,1,0,0,0,3,1.3825624591452388
98,10,3,3,0.3502303838280512,1,0,0,0,1,0,0,0,0,0,2,1.6592740048865207
99,10,3,3,0.3302658645454508,1,1,0,0,0,0,0,1,0,0,3,1.4540709685760531
