Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
45,5,1,3,0.11019982623038488,1,1,0,0,0,2,0.40822385812217543
46,5,1,3,0.19397464737439815,1,1,1,1,0,4,0.9863475654598216
47,5,1,3,0.22200494573810944,1,1,1,1,0,4,1.0206315872233798
48,5,1,3,0.11290206927946553,1,1,0,1,0,3,0.7933516304118908
49,5,1,3,0.15377552418070042,1,1,1,1,0,4,1.0475519546355754
50,5,1,3,0.07669362285880234,1,1,1,1,0,4,1.005879031286953
51,5,1,3,0.21935007756841277,1,1,1,0,0,3,1.2003278925382528
52,5,1,3,0.16498821091014462,1,1,1,0,0,3,0.8242274465399381
53,5,1,3,0.12395693742945363,1,1,0,1,0,3,0.6652960593934705
54,5,1,3,0.21257857486955034,1,1,1,1,0,4,1.0461585670846878
55,5,1,3,0.1682347241486327,1,1,1,0,0,3,0.8153542431627305
56,5,1,3,0.10466652373426454,1,1,1,0,0,3,0.890062198484735
57,5,1,3,0.14635597802423667,1,1,1,1,0,4,1.175614652781472
58,5,1,3,0.24500498370389304,1,1,0,0,0,2,0.7152992750437935
59,5,1,3,0.13540849780437458,1,1,0,0,0,2,0.23215331328967864
60,5,1,3,0.14393253178980053,1,1,0,0,0,2,0.7876175093202946
61,5,1,3,0.09502384110225771,1,1,1,1,0,4,1.3445679326688984
62,5,1,3,0.19612836438984588,1,1,1,1,0,4,0.98703662025474
63,5,1,3,0.13490132357516949,1,1,1,0,0,3,0.5082758784710462
64,5,1,3,0.20664392726300088,1,1,1,0,0,3,0.71532636245581
65,5,1,3,0.12257405260125058,1,1,0,0,0,2,0.6546505344311729
66,5,1,3,0.07468734551996953,1,1,1,1,1,5,3.1980402784072233
67,5,1,3,0.1465544801313633,1,1,1,0,0,3,0.6637331998835789
68,5,1,3,0.24251730296963125,1,1,1,1,0,4,1.7875583412522893
69,5,1,3,0.19725558596189272,1,1,1,1,0,4,1.636529986117702
70,5,1,3,0.09679853642485824,1,1,1,1,0,4,1.883338856120874
71,5,1,3,0.2067571256872882,1,1,1,1,0,4,1.1977339823218387
72,5,1,3,0.17476688799241274,1,1,1,1,0,4,0.6401708446308628
73,5,1,3,0.27471292800178443,1,1,1,1,0,4,1.886961999434416
74,5,1,3,0.14061276955161797,1,1,1,0,0,3,0.5006741852957068
75,5,1,3,0.06633311890540255,1,1,1,1,1,5,2.953002438486201
76,5,1,3,0.21769037429590152,1,1,1,1,0,4,0.821844549533333
77,5,1,3,0.08712914571514044,1,1,1,0,0,3,0.7521105403798184
78,5,1,3,0.17293766797989638,1,1,0,0,0,2,0.4853077512003466
79,5,1,3,0.17049856483033962,1,1,1,0,0,3,0.926058877211994
80,5,1,3,0.1791567316238925,1,1,1,1,0,4,0.9459665106831857
81,5,1,3,0.16582232249769974,1,1,1,0,0,3,0.7180951789160979
82,5,1,3,0.08763188503352967,1,1,1,1,0,4,0.8486839306794604
83,5,1,3,0.15120230022024808,1,1,1,0,0,3,0.9960857863009165
84,5,1,3,0.1695209847829052,1,1,0,1,0,3,1.0437197044662645
85,5,1,3,0.08896083611587884,1,1,1,1,0,4,1.5764486464461138
86,5,1,3,0.0895815709848429,1,1,1,0,0,3,0.6963853921248859
87,5,1,3,0.18688785787643633,1,1,1,1,0,4,1.4871963099357919
88,5,1,3,0.20933550596000902,1,1,1,1,0,4,0.6804494022397739
89,5,1,3,0.1250995623520678,1,1,1,1,0,4,1.033456803906152
90,5,1,3,0.12555566974257823,1,1,1,0,0,3,1.0388592667681023
91,5,1,3,0.1367779695977578,1,1,1,0,0,3,0.5159451190451578
92,5,1,3,0.18011587096036852,1,1,1,0,0,3,0.8916406565590382
93,5,1,3,0.19815256672185833,1,1,1,1,0,4,0.6926112109960436
94,5,1,3,0.2813287433236058,1,1,1,1,0,4,1.2990788751815496
95,5,1,3,0.16544081075792125,1,1,1,0,0,3,0.7134966629922685
96,5,1,3,0.20763578986178866,1,1,1,1,0,4,0.9269933202065742
97,5,1,3,0.14640265288536686,1,1,1,0,0,3,1.1961246757713786
98,5,1,3,0.10284064674374835,1,1,0,0,0,2,0.35568457275045834
99,5,1,3,0.12361281755789333,1,1,0,1,0,3,0.741025104008711
