Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
47,20,1,3,0.3512738730038879,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.1651981908456017
48,20,1,3,0.3152308385415543,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2614138839042401
49,20,1,3,0.27319892319917805,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.2493707324786483
50,20,1,3,0.34913011972653346,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1.765400736361722
51,20,1,3,0.2802022857425692,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.2557570653282002
52,20,1,3,0.3515289513988778,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.162581647279425
53,20,1,3,0.2595119325302173,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2767167463379527
54,20,1,3,0.29373042680487416,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.972961749650787
55,20,1,3,0.2636893162154991,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2759790224011942
56,20,1,3,0.28545862335472677,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.09614185128471
57,20,1,3,0.2583083004547482,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.3746480382385224
58,20,1,3,0.3351913489852586,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1.2732969834960952
59,20,1,3,0.3062869049639766,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.5828451400416632
60,20,1,3,0.3401066114260023,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1.7010211132533386
61,20,1,3,0.2803078080429596,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1.8658388221132762
62,20,1,3,0.26185679119725813,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.317190272727185
63,20,1,3,0.23979860534670028,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,10,1.6729048674265146
64,20,1,3,0.25772618393247854,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.6645323779080055
65,20,1,3,0.297814758566147,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1.3684065477154863
66,20,1,3,0.28381227816447313,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9422216815458611
67,20,1,3,0.29958675628677905,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0.8986208131850567
68,20,1,3,0.25596578869323383,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.203005791556859
69,20,1,3,0.2779502056480408,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.55064384739999
70,20,1,3,0.22153436925757822,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.7748921551391852
71,20,1,3,0.28956516338523053,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1.501764215644573
72,20,1,3,0.34479191859418157,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1.634282671325663
73,20,1,3,0.22532634833052162,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9206316141024516
74,20,1,3,0.3394675716302039,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1.3615033086494233
75,20,1,3,0.3476218481401021,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4499734641606563
76,20,1,3,0.23106555427953274,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9653984760941599
77,20,1,3,0.2296630010770322,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.4357937084176267
78,20,1,3,0.24064210460720536,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.040733429714423
79,20,1,3,0.2095293838032029,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.2360389722507075
80,20,1,3,0.21608847409187557,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1.5414293073199499
81,20,1,3,0.31131009980183777,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.1109474506558192
82,20,1,3,0.2330590564718332,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1.8142774338329148
83,20,1,3,0.35523457626874155,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3606044021575898
84,20,1,3,0.2752322508580907,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1.4822089456689882
85,20,1,3,0.25154440307324816,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.734657794536733
86,20,1,3,0.21383306223837784,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.2941966673997956
87,20,1,3,0.3460522821929166,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.8953447429882258
88,20,1,3,0.3041185185878974,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1.6064290180328131
89,20,1,3,0.27581383388080083,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1.650027746752264
90,20,1,3,0.3120985719390592,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.6003670107149146
91,20,1,3,0.1695190187130828,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.312072110180772
92,20,1,3,0.278776466336773,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1.1735217818522594
93,20,1,3,0.21405613705177967,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.3014776660233214
94,20,1,3,0.31338787897947795,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.463893048909812
95,20,1,3,0.3229912111961817,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.9637686461827607
96,20,1,3,0.263267515375881,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1.248456878464518
97,20,1,3,0.3061577410881177,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1.488530155397212
98,20,1,3,0.2791057488080073,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.6250244280217683
99,20,1,3,0.2679052393251505,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1.8318565568567926
