Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
50,5,1,3,0.07447687250317657,1,1,1,1,1,5,2.7155591080089443
51,5,1,3,0.19244005427946045,1,1,1,0,0,3,0.9521686841356969
52,5,1,3,0.16494155802930457,1,1,1,0,0,3,0.8218658034725992
53,5,1,3,0.11440099619718264,1,1,1,0,0,3,0.9234413674715406
54,5,1,3,0.20914283829322217,1,1,1,1,0,4,1.0447176516408367
55,5,1,3,0.15001277984722694,1,1,1,0,0,3,0.6786486164502441
56,5,1,3,0.09453992234917152,1,1,1,0,0,3,0.8392876858251267
57,5,1,3,0.13375256879039576,1,1,1,1,0,4,1.1057436266420066
58,5,1,3,0.19355295130934885,1,1,0,0,0,2,0.531498296828122
59,5,1,3,0.14073859028277247,1,1,0,0,0,2,0.24086371651948105
60,5,1,3,0.14553579025462884,1,1,0,0,0,2,0.8028483712392518
61,5,1,3,0.08962245122795107,1,1,1,1,0,4,1.129587505852044
62,5,1,3,0.19391648114776047,1,1,1,1,0,4,0.9666448015042051
63,5,1,3,0.13059611475351818,1,1,1,0,0,3,0.5069084103020665
64,5,1,3,0.17365986960701074,1,1,1,0,0,3,0.5668513799251635
65,5,1,3,0.1264063292491385,1,1,0,0,0,2,0.6851865893864284
66,5,1,3,0.07457049775288829,1,1,1,1,1,5,3.29074354627262
67,5,1,3,0.13350093035145785,1,1,1,1,0,4,1.1320769470677083
68,5,1,3,0.22169747958125335,1,1,1,1,0,4,1.550454389313863
69,5,1,3,0.16854306029402977,1,1,1,1,0,4,1.337795608480404
70,5,1,3,0.09309795985646781,1,1,1,1,0,4,1.5056971825697596
71,5,1,3,0.1966803001898274,1,1,1,1,0,4,1.0803510463352144
72,5,1,3,0.16451517355504536,1,1,1,1,0,4,0.6163450446384332
73,5,1,3,0.2504000748317369,1,1,1,1,0,4,1.4962721899013844
74,5,1,3,0.13054104171752365,1,1,1,0,0,3,0.47673856234013107
75,5,1,3,0.06472355738151776,1,1,1,1,0,4,1.034855582327434
76,5,1,3,0.18832237704842694,1,1,1,1,0,4,0.7073127413415943
77,5,1,3,0.08756379273546994,1,1,1,0,0,3,0.753782464942387
78,5,1,3,0.14285964316779287,1,1,0,0,0,2,0.4078399195724463
79,5,1,3,0.15328149384107853,1,1,1,0,0,3,0.7729333366332742
80,5,1,3,0.17382241251752134,1,1,1,1,0,4,0.8781298428430315
81,5,1,3,0.14817900961409256,1,1,1,0,0,3,0.5911993424193844
82,5,1,3,0.08890368241294316,1,1,1,1,0,4,0.855007581202618
83,5,1,3,0.12362161826509341,1,1,1,0,0,3,0.900179540874009
84,5,1,3,0.1669808709228067,1,1,1,0,0,3,1.2014008646930336
85,5,1,3,0.08347581435021716,1,1,1,1,0,4,1.368667298438024
86,5,1,3,0.08338301948629889,1,1,1,0,0,3,0.6813495271806745
87,5,1,3,0.17221299681679386,1,1,1,1,0,4,1.375058414527128
88,5,1,3,0.19021186432705428,1,1,1,1,0,4,0.6266905452578331
89,5,1,3,0.11661964027725015,1,1,1,1,0,4,0.9862860067734357
90,5,1,3,0.10963646114223655,1,1,1,0,0,3,0.9466664802396558
91,5,1,3,0.1127677608131451,1,1,1,0,0,3,0.40647271045839983
92,5,1,3,0.15193858721490883,1,1,1,0,0,3,0.6936479858142547
93,5,1,3,0.18008604693338504,1,1,1,1,0,4,0.6428652053029373
94,5,1,3,0.2563481497694576,1,1,1,1,0,4,1.11089542700698
95,5,1,3,0.14800826066865685,1,1,1,0,0,3,0.5847738740234952
96,5,1,3,0.19070337077222824,1,1,1,1,0,4,0.8159481613270209
97,5,1,3,0.12937368418646608,1,1,1,0,0,3,1.0889827561418157
98,5,1,3,0.10368836497008768,1,1,0,0,0,2,0.35782130758105724
99,5,1,3,0.09805971012894973,1,1,1,1,0,4,1.5434662449760796
