Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
49,5,1,3,0.14987212150330845,1,1,1,1,0,4,1.0378816012875676
50,5,1,3,0.07555582722244887,1,1,1,1,0,4,0.9847787109922879
51,5,1,3,0.21392375242341383,1,1,1,0,0,3,1.1449082243644997
52,5,1,3,0.16496979808632772,1,1,1,0,0,3,0.823583042928496
53,5,1,3,0.1212429462075545,1,1,0,1,0,3,0.6585805530453871
54,5,1,3,0.21174420243151715,1,1,1,1,0,4,1.0456912678654724
55,5,1,3,0.1643644554597614,1,1,1,0,0,3,0.784658288747414
56,5,1,3,0.10235105696730144,1,1,1,0,0,3,0.8782348210513821
57,5,1,3,0.14378108294961375,1,1,1,1,0,4,1.1608950254147488
58,5,1,3,0.23387892301393806,1,1,0,0,0,2,0.6725918942148308
59,5,1,3,0.13667358054764983,1,1,0,0,0,2,0.23421384709015397
60,5,1,3,0.14427479690794281,1,1,0,0,0,2,0.7908495892028445
61,5,1,3,0.09392614731108705,1,1,1,1,0,4,1.2973880311621562
62,5,1,3,0.19560784595803316,1,1,1,1,0,4,0.982220728640012
63,5,1,3,0.1339111253308528,1,1,1,0,0,3,0.5079785767991724
64,5,1,3,0.1996107877841361,1,1,1,0,0,3,0.6815256305853777
65,5,1,3,0.12349641781111503,1,1,0,0,0,2,0.6619153001162352
66,5,1,3,0.07465416385292589,1,1,1,1,1,5,3.220416766506886
67,5,1,3,0.1414633524594248,1,1,1,0,0,3,0.6310692433337092
68,5,1,3,0.23826201763226157,1,1,1,1,0,4,1.7342848961575734
69,5,1,3,0.19147335483446729,1,1,1,1,0,4,1.5686407244041682
70,5,1,3,0.09608479111400448,1,1,1,1,0,4,1.8004198374097928
71,5,1,3,0.20470250474797735,1,1,1,1,0,4,1.1725252683331393
72,5,1,3,0.17238375942575873,1,1,1,1,0,4,0.6345398536592549
73,5,1,3,0.270127029793469,1,1,1,1,0,4,1.8007641762502755
74,5,1,3,0.13824918000656783,1,1,1,0,0,3,0.494921934006171
75,5,1,3,0.065513197138381,1,1,1,1,1,5,2.9390723267520027
76,5,1,3,0.2108996687601526,1,1,1,1,0,4,0.7940355584632336
77,5,1,3,0.08721249316989407,1,1,1,0,0,3,0.7524338526895049
78,5,1,3,0.16616301581831786,1,1,0,0,0,2,0.46732066971027497
79,5,1,3,0.16693059721288,1,1,1,0,0,3,0.8923564298445151
80,5,1,3,0.1778886905209353,1,1,1,1,0,4,0.9294921714778335
81,5,1,3,0.1619369040694582,1,1,1,0,0,3,0.6888533483295812
82,5,1,3,0.08789924232685453,1,1,1,1,0,4,0.8500037332976941
83,5,1,3,0.14490183932150774,1,1,1,0,0,3,0.9735138723266458
84,5,1,3,0.16593870541590072,1,1,1,0,0,3,1.1937011281174752
85,5,1,3,0.08784197214172762,1,1,1,1,0,4,1.5302466793722187
86,5,1,3,0.0881253329323744,1,1,1,0,0,3,0.6928344890840293
87,5,1,3,0.18351283277698344,1,1,1,1,0,4,1.4602169792975523
88,5,1,3,0.20501549345013753,1,1,1,1,0,4,0.6680367058416196
89,5,1,3,0.12312533822240174,1,1,1,1,0,4,1.0222690647608919
90,5,1,3,0.12204096726432548,1,1,1,0,0,3,1.017742725809074
91,5,1,3,0.1314861307048648,1,1,1,0,0,3,0.4906431625165737
92,5,1,3,0.1741555432529522,1,1,1,0,0,3,0.8463208670405662
93,5,1,3,0.19394026733246375,1,1,1,1,0,4,0.6807584176597185
94,5,1,3,0.27618751403187647,1,1,1,1,0,4,1.2581046693938445
95,5,1,3,0.16168118531552403,1,1,1,0,0,3,0.6843145308373739
96,5,1,3,0.20384240001708567,1,1,1,1,0,4,0.9016166040001562
97,5,1,3,0.14246544890476556,1,1,1,0,0,3,1.1704222256213328
98,5,1,3,0.10302019903283209,1,1,0,0,0,2,0.35613676627646296
99,5,1,3,0.11716829687701122,1,1,0,1,0,3,0.7185965844562794
