Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
33,20,5,3,0.48053619147642035,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4.511580380632026
34,20,5,3,0.5375610506829775,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3.8228421919389435
35,20,5,3,0.576468804078031,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5.930721477142388
36,20,5,3,0.46476573849050845,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.6995732146020806
37,20,5,3,0.6733998742472906,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,5.512664239295978
38,20,5,3,0.5208416344524478,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4.18057050113951
39,20,5,3,0.4636549778599741,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4.39175929117804
40,20,5,3,0.69662311711518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5.076753694759807
41,20,5,3,0.55592078546291,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.371338627041962
42,20,5,3,0.5503289372732898,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5.378420682422552
43,20,5,3,0.41702527981939386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.632922824330187
44,20,5,3,0.6256261676829553,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,5.802440148807983
45,20,5,3,0.43069055341613277,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.598527372749737
46,20,5,3,0.48000263556561007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,6.4188618437724765
47,20,5,3,0.5464078411636303,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4.554924955081117
48,20,5,3,0.6072428398630628,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2.9873481282070653
49,20,5,3,0.6836066236797216,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5.381790927034289
50,20,5,3,0.6914281359075585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4.399190399104961
51,20,5,3,0.5097359142513374,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5.000700146529951
52,20,5,3,0.39236878131489034,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.194500969117509
53,20,5,3,0.49944479052850455,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.372405784921328
54,20,5,3,0.5105939329784331,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7.21448605372829
55,20,5,3,0.5320823429596823,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.874222758228929
56,20,5,3,0.5987954350179145,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,7.200271277631045
57,20,5,3,0.48365546596417736,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.382903295415448
58,20,5,3,0.49436688776077997,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.826233029144809
59,20,5,3,0.556474362527283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6.4077956134513245
60,20,5,3,0.3363570828959135,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,3.489008830946312
61,20,5,3,0.38013644252924816,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3.997622091506406
62,20,5,3,0.6724568363438905,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4.532683639702751
63,20,5,3,0.522249042608362,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5.549822988982385
64,20,5,3,0.52486872381577,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5.802168834608351
65,20,5,3,0.5016284225714067,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,4.648484370231303
66,20,5,3,0.6399452407470158,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4.125977133850185
67,20,5,3,0.5588149026523609,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.4432513502962414
68,20,5,3,0.4851407585283484,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5.605896848567687
69,20,5,3,0.6062002585912426,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4.506718250656643
70,20,5,3,0.5475232002446577,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.880084889695193
71,20,5,3,0.4505603444772457,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.063228514861759
72,20,5,3,0.44768996682041423,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4.0147500829524585
73,20,5,3,0.6378718460764078,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5.567976928423482
74,20,5,3,0.6823327901458663,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6.390825448016737
75,20,5,3,0.6498935634500664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5.11054386779885
76,20,5,3,0.3696813957937261,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8.068908520158429
77,20,5,3,0.56870025510663,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3.5229752127808065
78,20,5,3,0.6361550510864017,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.667129291588142
79,20,5,3,0.7173782470683172,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6.3381204394404556
80,20,5,3,0.588112236631555,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.7577889219598757
81,20,5,3,0.6231302823467724,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,5.727084620319223
82,20,5,3,0.4038700150640465,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,5.1624333427735145
83,20,5,3,0.4198910661848985,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,4.061799004356086
84,20,5,3,0.4427425010198592,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3.3384259240109224
85,20,5,3,0.44474844912463396,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4.231784968508935
86,20,5,3,0.4624512581786655,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3.90487147759919
87,20,5,3,0.6373231878217399,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5273946889156664
88,20,5,3,0.4969034892285221,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3.926033569147823
89,20,5,3,0.5107543656259006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.684986449496957
90,20,5,3,0.3893322587048325,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4.0011649931413285
91,20,5,3,0.6013032819346672,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.090076330737357
92,20,5,3,0.43440695762968395,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4.91646189996522
93,20,5,3,0.492130540710056,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3.2275737592385174
94,20,5,3,0.5296106513540276,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6.1229279415420095
95,20,5,3,0.6914208231894364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5.452320692775837
96,20,5,3,0.586045427438212,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.8537211867321766
97,20,5,3,0.6029755837980616,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,6.434414821023081
98,20,5,3,0.5785222155205509,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.9018927908508227
99,20,5,3,0.4592106757517639,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,5.812074218433286
