Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
51,10,3,3,0.46947484392962785,1,1,1,1,0,1,0,0,0,0,5,2.794980331802556
52,10,3,3,0.2616292352619972,1,1,1,1,0,0,0,0,1,0,5,2.448054313386897
53,10,3,3,0.40131611838086856,1,1,0,0,0,1,0,0,0,0,3,1.5652671485144471
54,10,3,3,0.26048661898033215,1,1,1,1,1,1,1,0,0,0,7,3.018751032327327
55,10,3,3,0.4582141734857106,1,0,0,1,0,1,0,0,0,0,3,3.059184932595994
56,10,3,3,0.23695819514629624,1,1,1,1,1,0,0,0,1,0,6,1.5505873777343904
57,10,3,3,0.23041073273373777,1,1,1,0,0,1,1,0,0,0,5,1.8743639242892125
58,10,3,3,0.495564718585057,1,1,1,0,1,0,0,0,0,0,4,2.211448658654944
59,10,3,3,0.5214891914518431,1,1,1,0,0,0,1,0,0,0,4,2.219984794764528
60,10,3,3,0.42415078983599597,1,1,0,0,1,0,0,1,0,0,4,4.071907361140554
61,10,3,3,0.3981093949804839,1,1,0,1,0,0,0,0,0,0,3,2.9960666573770705
62,10,3,3,0.30403962009458096,1,1,1,0,0,1,0,0,0,0,4,2.1064742965214975
63,10,3,3,0.3556012288907604,1,1,0,1,0,0,0,0,0,0,3,1.241984838426308
64,10,3,3,0.35667098160013333,1,1,1,0,1,0,0,1,0,0,5,3.4995498911910126
65,10,3,3,0.15345641653349676,1,1,1,1,1,0,0,0,0,0,5,1.9452278919323673
66,10,3,3,0.28142177328384643,1,0,0,1,0,0,0,0,0,0,2,2.2219860363193233
67,10,3,3,0.5074919316864985,1,1,0,0,0,1,0,0,0,0,3,3.4503659413409085
68,10,3,3,0.35733124497038415,1,1,1,1,0,0,0,1,0,0,5,4.552930746131781
69,10,3,3,0.42978202666442783,1,1,0,0,0,0,0,0,1,0,3,2.945344836295799
70,10,3,3,0.38805284958550373,1,1,1,0,0,0,0,0,1,0,4,2.4340565859381336
71,10,3,3,0.33602299764105414,1,1,0,1,0,1,0,0,0,0,4,4.546433244114984
72,10,3,3,0.3965512757054236,1,1,0,1,0,0,0,1,0,0,4,2.659901005007901
73,10,3,3,0.3802031478144171,1,1,1,0,0,0,0,0,1,0,4,2.106486216089603
74,10,3,3,0.38584481308964175,1,0,0,0,1,1,0,0,0,0,3,2.0453494436260735
75,10,3,3,0.24781075953781756,1,1,1,1,1,0,0,0,0,0,5,2.2123756797040715
76,10,3,3,0.31432946341551604,1,1,1,1,0,0,0,0,1,0,5,4.917757618840197
77,10,3,3,0.5731386883088538,1,1,0,0,0,0,0,0,1,0,3,2.3834764178783563
78,10,3,3,0.39142709442875256,1,1,1,0,0,1,0,1,0,0,5,3.296694844675108
79,10,3,3,0.5763862108080319,1,1,0,0,0,0,1,0,0,0,3,2.272022265744955
80,10,3,3,0.3525170828618338,1,1,0,1,0,0,0,0,0,0,3,2.4715726432658953
81,10,3,3,0.358941434807574,1,1,1,1,1,0,0,0,1,0,6,2.4720757262433617
82,10,3,3,0.4116476664045017,1,1,1,0,0,0,0,0,1,0,4,2.5534050984120054
83,10,3,3,0.43257981903246234,1,1,1,0,0,0,0,1,0,0,4,2.182812283600803
84,10,3,3,0.33487588640278576,1,1,1,0,0,1,0,0,0,0,4,2.3853295485626766
85,10,3,3,0.44196023211226454,1,1,1,0,1,0,0,0,0,0,4,2.7401951591535196
86,10,3,3,0.3029888123514641,1,1,1,0,0,0,0,1,0,0,4,3.0274538546169656
87,10,3,3,0.3103313574421205,1,1,1,0,1,0,0,0,0,0,4,3.5609032909458165
88,10,3,3,0.40245461207243904,1,1,1,1,1,0,0,0,0,0,5,3.250265763200569
89,10,3,3,0.2766959804607029,1,1,1,0,0,0,0,0,0,0,3,1.5371318741288902
90,10,3,3,0.3560318219918083,1,1,1,1,0,0,0,0,0,0,4,2.606342133675548
91,10,3,3,0.47456225402571084,1,1,1,1,1,0,0,0,0,0,5,2.535358554107893
92,10,3,3,0.19040404295199617,1,1,1,1,1,0,0,0,0,0,5,1.9748749722535235
93,10,3,3,0.425508108329246,1,1,1,0,0,0,1,0,0,0,4,2.180745901537594
94,10,3,3,0.4144831935592965,1,1,1,1,1,0,0,0,0,0,5,2.6366521892178296
95,10,3,3,0.46460877929964534,1,0,0,1,0,1,0,0,0,0,3,2.864992029830721
96,10,3,3,0.3241516838436018,1,1,1,1,1,0,0,0,0,0,5,1.7921178049505202
97,10,3,3,0.3266241734195269,1,1,1,1,1,0,1,0,0,0,6,3.119066482026485
98,10,3,3,0.34275042351133483,1,1,1,0,1,0,0,0,0,0,4,3.209325617244091
99,10,3,3,0.3302658645454508,1,1,0,0,0,0,0,1,0,0,3,1.4540709685760531
