Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
75,5,5,3,0.4372164614452821,1,0,0,1,0,2,2.2793854156892626
76,5,5,3,0.4961159433940181,1,1,0,0,0,2,4.984707106990424
77,5,5,3,0.2626042595775279,1,1,1,0,0,3,1.5513685657014762
78,5,5,3,0.2890225456306992,1,1,1,0,0,3,3.2478570790882486
79,5,5,3,0.32978590929472895,1,1,1,0,0,3,4.1811264562573145
80,5,5,3,0.28996323912224736,1,1,1,0,0,3,1.8973499198670851
81,5,5,3,0.2880685040026087,1,1,1,0,0,3,5.932927518647123
82,5,5,3,0.21838511585860693,1,1,1,1,0,4,4.85759017697831
83,5,5,3,0.4031947100840148,1,1,0,0,0,2,1.7941180503672047
84,5,5,3,0.26892996008595993,1,1,1,1,0,4,4.368410494784613
85,5,5,3,0.48864561456440475,1,0,0,1,0,2,4.343470867111211
86,5,5,3,0.4934675816381227,1,1,0,0,0,2,3.0368938938135486
87,5,5,3,0.7485959590564695,1,0,0,1,0,2,6.896450178695976
88,5,5,3,0.4957752026444555,1,0,0,1,0,2,3.4983614207664147
89,5,5,3,0.1896127128275859,1,1,0,0,0,2,0.8393961659142469
90,5,5,3,0.4912074481823854,1,1,1,0,0,3,3.4816834996615045
91,5,5,3,0.3094991308288284,1,1,1,0,0,3,2.8348042997573435
92,5,5,3,0.5675682400212195,1,1,0,1,0,3,3.0185192789921187
93,5,5,3,0.2698832973756153,1,1,1,0,0,3,2.4961852128126854
94,5,5,3,0.4971342405607689,1,1,1,0,0,3,5.34936002999196
95,5,5,3,0.3956564802774508,1,1,0,1,0,3,3.3284732256287937
96,5,5,3,0.29610157206103127,1,1,1,1,0,4,2.136704281901964
97,5,5,3,0.5469868831411591,1,1,1,1,0,4,5.232272564986235
98,5,5,3,0.2554303109878264,1,1,0,1,0,3,2.2237148462801453
99,5,5,3,0.6885365613576233,1,1,1,0,0,3,3.2337147668549306
