Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
21,20,5,3,0.5579883871177623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4.679018364006158
22,20,5,3,0.405129455136933,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6.330709698078177
23,20,5,3,0.5476904801505831,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3.513138027703051
24,20,5,3,0.5856897817020177,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.545437966259465
25,20,5,3,0.6348447664878158,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4.428866050389462
26,20,5,3,0.5025739168549131,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.6938500889658763
27,20,5,3,0.634237472511386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3.7828839061583364
28,20,5,3,0.4054832718771864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5.994004075178515
29,20,5,3,0.44037583117650964,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4.385829189600124
30,20,5,3,0.6908388565122502,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4.4353247062857495
31,20,5,3,0.6061265525315634,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6.016271431049401
32,20,5,3,0.5330047327339047,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.961999627429025
33,20,5,3,0.47836542633361134,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4.179312948282712
34,20,5,3,0.5427495477725909,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.3277641596466787
35,20,5,3,0.6016232560221711,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4.081374649034111
36,20,5,3,0.47114352345895005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.9396542934490952
37,20,5,3,0.6925797606216846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.8735633200872694
38,20,5,3,0.5549952164557734,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.4018992225196656
39,20,5,3,0.48225174177978053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3.5612394113773442
40,20,5,3,0.7000976311170957,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6.421097622946418
41,20,5,3,0.6724204392721953,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.4341417192725747
42,20,5,3,0.5917750357188449,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.6995023173633315
43,20,5,3,0.41455161652964256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5527208614575057
44,20,5,3,0.650943542172999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5.224397290369437
45,20,5,3,0.4490085189015962,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4.989555908402416
46,20,5,3,0.5040296772035758,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5.635810063443482
47,20,5,3,0.6748624207560988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.4524807197919753
48,20,5,3,0.6678356105098041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.616509896080266
49,20,5,3,0.6854562075015863,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6.63317803546748
50,20,5,3,0.6879142878644023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4.126388477757283
51,20,5,3,0.5090566139925551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4.852766885722032
52,20,5,3,0.4056029494344914,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3.204946596135383
53,20,5,3,0.5045297239650511,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3.3850583316377887
54,20,5,3,0.5547021935513985,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5.003104796840031
55,20,5,3,0.5843969818041383,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.461487767689998
56,20,5,3,0.6071074091258482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6.954408011783436
57,20,5,3,0.4791620183606529,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.214293908032343
58,20,5,3,0.4903464036118015,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.5421999428478053
59,20,5,3,0.5582214643490953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5.9110836166138965
60,20,5,3,0.402091471013006,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.2504977132083885
61,20,5,3,0.4744079259853437,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.7926906547784875
62,20,5,3,0.6859578609322301,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4.010118403311521
63,20,5,3,0.6012921169148512,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2.9973726149990028
64,20,5,3,0.5566031916146532,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5.087571016442354
65,20,5,3,0.5766910787560353,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3.106335475177034
66,20,5,3,0.6373431169512597,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.96908064016822
67,20,5,3,0.5912407745648103,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.095699287676948
68,20,5,3,0.5936365023259534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.141697185768114
69,20,5,3,0.6513908072980923,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.115535024146291
70,20,5,3,0.5500820883326188,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.5565139976394198
71,20,5,3,0.4654689782209588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.7207674329038043
72,20,5,3,0.4435275769669506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3.778658657478511
73,20,5,3,0.6463264634798692,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.19260921300751
74,20,5,3,0.6989524773742177,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5.730958961818727
75,20,5,3,0.6480964110404159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4.821844415682007
76,20,5,3,0.37056665124132926,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.567949981770018
77,20,5,3,0.5689565490915504,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,4.516155521115964
78,20,5,3,0.6351069176498503,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.636305452966522
79,20,5,3,0.7124241149205833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6.091274072133147
80,20,5,3,0.6471106368024483,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.158826963512025
81,20,5,3,0.7244576770659223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.9981058281993658
82,20,5,3,0.4943158618248069,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,5.162202116886949
83,20,5,3,0.4563893556011652,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.529620392725713
84,20,5,3,0.49471390394857495,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0267052913668264
85,20,5,3,0.47189023144474557,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,4.15318112632864
86,20,5,3,0.6554192939445092,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.019601973188816
87,20,5,3,0.6841604006797958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5.3751384903621
88,20,5,3,0.49448440094606105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3.6643069810914546
89,20,5,3,0.5099268783324739,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.389127805661834
90,20,5,3,0.4022600653089295,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,3.675355544329817
91,20,5,3,0.6030245205806651,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6.6493042829351925
92,20,5,3,0.44543705148689355,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4.339864752746014
93,20,5,3,0.495552726441744,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4.216622005539171
94,20,5,3,0.5567874153665635,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,6.52324955621262
95,20,5,3,0.6944942500794319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.724811785305095
96,20,5,3,0.6611266714324657,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3.156727687909081
97,20,5,3,0.6041799403940425,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.067007597301868
98,20,5,3,0.6171389190593917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.8019781620054927
99,20,5,3,0.46738188345798887,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.3087767010827727
