Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
82,5,3,3,0.27571551499184854,1,1,1,1,0,4,2.4160460807922415
83,5,3,3,0.25243165341278667,1,1,1,0,0,3,1.5153282942353854
84,5,3,3,0.2626495161102132,1,1,1,1,0,4,2.7901728506945154
85,5,3,3,0.20729761523087947,1,1,1,0,0,3,1.5402523420749112
86,5,3,3,0.4881999970621154,1,0,0,1,0,2,2.975172350465987
87,5,3,3,0.24439941898109807,1,1,1,1,0,4,1.6886711018965122
88,5,3,3,0.13428338688016028,1,1,1,0,0,3,1.1141604883258358
89,5,3,3,0.35726185458195886,1,1,1,0,0,3,1.583273068531468
90,5,3,3,0.23817561014165073,1,1,1,0,0,3,1.6129291673501591
91,5,3,3,0.33900892083861833,1,1,0,1,0,3,3.972625940381557
92,5,3,3,0.27409387937793284,1,1,0,0,0,2,0.6671636811836533
93,5,3,3,0.2801592902577394,1,1,1,0,0,3,3.6272446341364932
94,5,3,3,0.24182023416048262,1,1,1,0,0,3,2.1118823871265513
95,5,3,3,0.2845171514699641,1,1,1,0,0,3,2.0846541774088125
96,5,3,3,0.219264482017797,1,1,1,0,0,3,2.8643719370384426
97,5,3,3,0.15404841512616135,1,1,0,1,0,3,2.597574084675913
98,5,3,3,0.30764304773739265,1,0,0,1,0,2,1.1518210993528493
99,5,3,3,0.18224046563950044,1,1,0,1,0,3,1.0543663307539723
