Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
45,10,1,3,0.2907441738547343,1,1,1,1,1,0,0,1,0,0,6,1.5492201399999195
46,10,1,3,0.2696418290645254,1,1,0,0,0,0,1,0,0,0,3,1.313703067373337
47,10,1,3,0.26819565068157036,1,1,1,1,1,0,0,0,1,0,6,1.7605432925326412
48,10,1,3,0.21074255432649797,1,1,1,0,1,0,0,0,0,0,4,0.8758873505414222
49,10,1,3,0.31353268659969025,1,1,1,0,0,0,0,1,0,0,4,1.7344070421208446
50,10,1,3,0.2089759489706845,1,1,1,1,0,0,0,1,0,0,5,1.182654836217513
51,10,1,3,0.19170832328711884,1,1,1,0,0,0,0,0,0,0,3,0.5908220479732521
52,10,1,3,0.21302371911942825,1,1,1,1,1,0,0,0,0,0,5,0.8040262204294503
53,10,1,3,0.2905599680815267,1,1,1,1,0,0,0,0,0,0,4,1.1685663991757127
54,10,1,3,0.1845406422659158,1,1,1,1,1,1,0,0,0,0,6,1.024973717985714
55,10,1,3,0.23672105590931034,1,1,1,0,0,0,0,0,0,0,3,0.5415548484022865
56,10,1,3,0.3139438342782425,1,1,1,0,0,0,0,0,0,0,3,1.1245773864580946
57,10,1,3,0.17891322198003864,1,1,1,1,0,0,0,0,0,0,4,1.032542581682332
58,10,1,3,0.1865665535231673,1,1,1,1,1,0,0,0,0,0,5,1.095600324175444
59,10,1,3,0.2736819443650626,1,1,1,1,0,0,0,0,0,0,4,1.3563881396463806
60,10,1,3,0.2657483343727419,1,1,1,0,0,0,0,0,0,0,3,0.7348371225635075
61,10,1,3,0.2331693474172341,1,1,1,1,0,0,0,0,0,0,4,0.5324189065374884
62,10,1,3,0.18799464787400824,1,1,1,1,0,0,0,1,0,0,5,1.5589153827083246
63,10,1,3,0.14710308522171667,1,1,1,1,1,1,0,0,0,0,6,0.8679368201892096
64,10,1,3,0.18993666744741713,1,1,1,1,1,1,0,0,0,0,6,1.3494715451483044
65,10,1,3,0.2963666119844019,1,1,1,1,1,0,0,0,0,0,5,1.2345680597869617
66,10,1,3,0.20293028559902232,1,1,1,0,1,0,0,0,0,0,4,1.4207354724839747
67,10,1,3,0.16996253952220824,1,1,1,1,1,0,0,0,0,0,5,1.3159862141864143
68,10,1,3,0.257014510177468,1,1,1,1,1,0,0,0,0,0,5,1.3220764758527204
69,10,1,3,0.14991889776266265,1,1,1,1,1,0,0,0,0,0,5,0.6352876989686526
70,10,1,3,0.29739768880641737,1,1,1,1,0,0,0,0,0,0,4,1.6398983249572303
71,10,1,3,0.20534258505901604,1,1,1,1,0,1,0,0,0,0,5,1.1653831608214564
72,10,1,3,0.26570235770526485,1,1,1,1,1,1,1,0,0,0,7,1.2376726603915098
73,10,1,3,0.26837741874350646,1,1,1,1,0,0,0,0,0,0,4,0.9073428691771694
74,10,1,3,0.24193033845995554,1,1,1,1,0,0,0,1,0,0,5,1.6361151144215682
75,10,1,3,0.1890487199839646,1,1,1,1,1,0,0,0,0,0,5,1.0747088332543968
76,10,1,3,0.2693058377294353,1,1,1,0,0,0,0,0,0,0,3,1.5827024852512792
77,10,1,3,0.21908714561274237,1,1,1,1,0,0,0,0,0,0,4,0.6406249225284639
78,10,1,3,0.24016592064743272,1,1,1,1,1,0,0,1,0,0,6,1.7147933862384885
79,10,1,3,0.19371741072362184,1,1,1,1,1,1,0,0,0,0,6,1.7092063795452472
80,10,1,3,0.1864191332840549,1,1,1,1,1,0,0,0,0,0,5,1.1497802733786273
81,10,1,3,0.27228321663840116,1,1,1,1,1,0,0,1,0,0,6,1.5254884078858169
82,10,1,3,0.11794671874546056,1,1,1,1,1,0,0,0,0,0,5,0.5645788177020448
83,10,1,3,0.13745590274609412,1,1,1,1,1,0,0,0,0,0,5,0.9391984249359216
84,10,1,3,0.17689387877016072,1,1,1,1,1,1,0,0,0,0,6,1.0926706817379284
85,10,1,3,0.25852163477100043,1,1,1,0,0,1,0,0,0,0,4,1.0132263876759044
86,10,1,3,0.2717441883172589,1,1,1,1,0,0,0,0,0,0,4,1.1604632837676632
87,10,1,3,0.11622649421673512,1,1,1,1,1,0,0,0,0,0,5,1.0615661143684731
88,10,1,3,0.14811488359835898,1,1,1,1,1,1,0,0,0,0,6,1.2966413203373888
89,10,1,3,0.2526617584582433,1,1,1,1,0,0,0,0,0,0,4,1.0422559785445884
90,10,1,3,0.14424925968738694,1,1,1,1,1,1,1,1,0,0,8,0.9568577614557268
91,10,1,3,0.274971894209554,1,1,1,1,1,0,0,0,0,0,5,1.7348325962631899
92,10,1,3,0.267250616530334,1,1,1,1,1,1,0,0,0,0,6,1.5435297282098377
93,10,1,3,0.20786280039055532,1,1,1,0,0,0,0,0,0,0,3,0.6531058461668424
94,10,1,3,0.15368735431183386,1,1,1,1,1,1,0,0,0,0,6,0.8588521209184902
95,10,1,3,0.3256768714252327,1,1,1,1,1,0,0,0,0,0,5,1.6263884772112438
96,10,1,3,0.16217675777268464,1,1,1,1,1,0,0,0,0,0,5,0.5008621444435798
97,10,1,3,0.2569973019101851,1,1,1,1,0,0,0,0,0,0,4,0.9791059572137663
98,10,1,3,0.14334913184607853,1,1,1,1,1,1,0,0,0,0,6,1.2988222940513623
99,10,1,3,0.19603504170753283,1,1,1,1,0,1,0,0,0,0,5,0.788380426808014
