Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
73,20,5,3,0.6359030243537682,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5.3184349522841945
74,20,5,3,0.6756993129973525,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5.9355939282228025
75,20,5,3,0.6480964110404159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4.821844415682007
76,20,5,3,0.3695840205101649,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7.741656101116276
77,20,5,3,0.5609439391580432,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3.306685518132055
78,20,5,3,0.6319959530675935,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,6.286519861220141
79,20,5,3,0.7124241149205833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6.091274072133147
80,20,5,3,0.5749677810855495,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3.466113039569341
81,20,5,3,0.6216606614521772,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,5.535607490437229
82,20,5,3,0.402469697812396,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4.949675468795363
83,20,5,3,0.41751569137106403,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,3.8963774327557
84,20,5,3,0.43857073089523657,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,3.142260047655499
85,20,5,3,0.44412120719872716,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4.069811334374581
86,20,5,3,0.47533590518545615,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3.773620565419973
87,20,5,3,0.6317655039025261,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.445723389275223
88,20,5,3,0.492684974058908,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3.729068337476516
89,20,5,3,0.5099268783324739,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5.389127805661834
90,20,5,3,0.38525761892272664,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3.7855804706937586
91,20,5,3,0.6008288553887198,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.988884340977844
92,20,5,3,0.43348236957055275,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4.769896128122131
93,20,5,3,0.48897690078768025,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3.1141923522036654
94,20,5,3,0.5296234167068788,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5.772124857574303
95,20,5,3,0.6872166141960668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4.930001032268881
96,20,5,3,0.588247922492884,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.81154946885695
97,20,5,3,0.6020616203904905,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,6.201632479053687
98,20,5,3,0.5720623832444454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.8511526093652737
99,20,5,3,0.45843174633515477,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,5.565458574573064
