Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
25,5,5,3,0.30465730088206694,1,1,1,1,0,4,2.6678290205487367
26,5,5,3,0.2962474179542406,1,1,1,0,0,3,4.0122791858341715
27,5,5,3,0.7454643144379434,1,1,0,0,0,2,5.179332688250964
28,5,5,3,0.25237442112831165,1,1,1,0,0,3,3.307891135286214
29,5,5,3,0.2842767422160798,1,1,1,0,0,3,3.4064710217015324
30,5,5,3,0.17731037926126644,1,1,0,1,0,3,1.988514611326934
31,5,5,3,0.32065427556474235,1,1,1,1,0,4,4.54388839012205
32,5,5,3,0.13616735408260058,1,1,0,1,0,3,2.6877643959725503
33,5,5,3,0.2265775361151915,1,1,1,0,0,3,3.082396685538592
34,5,5,3,0.3411909186393909,1,1,1,0,0,3,2.37603113987561
35,5,5,3,0.497641509704874,1,1,1,0,0,3,6.877663918376761
36,5,5,3,0.3603977213537946,1,0,0,1,0,2,1.4384115741828432
37,5,5,3,0.35190572066994696,1,1,1,1,0,4,3.707025816114601
38,5,5,3,0.2766323934606777,1,1,1,0,0,3,2.238165703907445
39,5,5,3,0.28257562703536737,1,1,0,1,0,3,4.303151316837949
40,5,5,3,0.31313054644231925,1,1,1,1,0,4,4.573213805079487
41,5,5,3,0.7000261027268092,1,0,0,1,0,2,2.9804496609020097
42,5,5,3,0.2690797888572991,1,1,1,1,0,4,2.6116966368482135
43,5,5,3,0.20790086310325476,1,1,0,1,0,3,1.2416220138313163
44,5,5,3,0.2446855179398381,1,0,0,1,0,2,4.038178978279972
45,5,5,3,0.2540178310743196,1,0,1,0,0,2,2.470667666658587
46,5,5,3,0.535991484795231,1,1,1,0,0,3,2.2192377001017642
47,5,5,3,0.4382240114763457,1,1,0,1,0,3,3.1658575576787644
48,5,5,3,0.7362330894969936,1,0,1,0,0,2,4.5868372471886705
49,5,5,3,0.32910734322937785,1,1,1,0,0,3,1.559757971880177
50,5,5,3,0.2527406221448871,1,0,0,1,0,2,3.3249031804508697
51,5,5,3,0.6483171453311538,1,0,1,0,0,2,2.3925205221757104
52,5,5,3,0.18738537697553098,1,1,1,0,0,3,2.258879950243631
53,5,5,3,0.319285534140577,1,1,1,1,0,4,4.48608395747507
54,5,5,3,0.46762295392513675,1,1,1,0,0,3,3.6878021180739076
55,5,5,3,0.47375943193625547,1,1,1,0,0,3,3.0146312343751145
56,5,5,3,0.47413978416125346,1,1,0,1,0,3,4.44887621952724
57,5,5,3,0.28245891655213384,1,1,1,1,0,4,4.183553675998863
58,5,5,3,0.5125258929845911,1,1,1,1,0,4,6.200514440565004
59,5,5,3,0.2767028530910074,1,1,1,0,0,3,3.463320981476364
60,5,5,3,0.190076124154079,1,1,1,0,0,3,2.113898771739061
61,5,5,3,0.41315643998127866,1,1,1,0,0,3,4.450644266902731
62,5,5,3,0.4994290103238892,1,0,1,0,0,2,7.403783227367153
63,5,5,3,0.42747798434341544,1,0,0,1,0,2,2.359633274281766
64,5,5,3,0.2900102213254777,1,1,1,0,0,3,1.228386409935032
65,5,5,3,0.27524521454475803,1,1,0,1,0,3,5.288815634145711
66,5,5,3,0.16164986225654143,1,1,0,1,0,3,3.3853183138388427
67,5,5,3,0.29473914357725545,1,1,1,0,0,3,4.114166369106442
68,5,5,3,0.4827394186633094,1,1,1,0,0,3,6.598608755957188
69,5,5,3,0.5035663812882474,1,1,1,0,0,3,2.971133095513291
70,5,5,3,0.38120208551415585,1,0,1,0,0,2,1.4724873038025876
71,5,5,3,0.25327137399946664,1,1,1,0,0,3,3.5022306450630905
72,5,5,3,0.4934125871186212,1,0,0,1,0,2,4.927082498010605
73,5,5,3,0.28481885740969726,1,1,0,1,0,3,4.09598527799462
74,5,5,3,0.25821272553175006,1,1,0,1,0,3,5.4350864674367845
75,5,5,3,0.42690580992101407,1,0,0,1,0,2,2.168331270422685
76,5,5,3,0.4952499081264271,1,1,0,0,0,2,4.783423271794689
77,5,5,3,0.2494379385152511,1,1,1,0,0,3,1.4620900867421358
78,5,5,3,0.2855996053081996,1,1,1,0,0,3,2.991468269552684
79,5,5,3,0.3238976490271429,1,1,1,0,0,3,3.9604577266362786
80,5,5,3,0.281341972703141,1,1,1,0,0,3,1.8114668104178626
81,5,5,3,0.28769824523694815,1,1,1,0,0,3,5.615878562074663
82,5,5,3,0.21459517461271016,1,1,1,1,0,4,4.558443696108959
83,5,5,3,0.39704827327357756,1,1,0,0,0,2,1.7137654929814345
84,5,5,3,0.2673583874010942,1,1,1,1,0,4,4.036052391975832
85,5,5,3,0.48516408565505925,1,0,0,1,0,2,4.076024032252862
86,5,5,3,0.483822695021229,1,1,0,0,0,2,2.749152799863911
87,5,5,3,0.7477849776381738,1,0,0,1,0,2,6.440542146854399
88,5,5,3,0.48899202259794616,1,0,0,1,0,2,3.289638485749315
89,5,5,3,0.17904965722808103,1,1,0,0,0,2,0.7772888761573487
90,5,5,3,0.4879538371226422,1,1,1,0,0,3,3.2402484393050726
91,5,5,3,0.3066604379244465,1,1,1,0,0,3,2.6912075385487744
92,5,5,3,0.5458442495557609,1,1,0,1,0,3,2.792632396728564
93,5,5,3,0.26832214662233134,1,1,1,0,0,3,2.435613903110029
94,5,5,3,0.4959524830548328,1,1,1,0,0,3,5.023928569628338
95,5,5,3,0.38659453865641713,1,1,0,1,0,3,3.161526658116112
96,5,5,3,0.2908356557185946,1,1,1,1,0,4,2.008970632634082
97,5,5,3,0.5364779821013564,1,1,1,1,0,4,5.044843013991478
98,5,5,3,0.2485089656151573,1,1,0,1,0,3,2.074269970733135
99,5,5,3,0.6738352222984703,1,1,1,0,0,3,2.949678709895953
