Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
68,10,1,3,0.2510636972832161,1,1,1,1,1,0,0,0,0,0,5,1.1713201520932603
69,10,1,3,0.15157875159340703,1,1,1,1,1,0,0,0,0,0,5,0.6105895656252162
70,10,1,3,0.2750635060608649,1,1,1,1,0,0,0,0,0,0,4,1.4317740824708365
71,10,1,3,0.185869614336574,1,1,1,1,1,1,0,0,0,0,6,1.2086323799238903
72,10,1,3,0.25611397281950254,1,1,1,1,1,1,1,0,0,0,7,1.1692476851105051
73,10,1,3,0.2505154479718765,1,1,1,1,0,0,0,0,0,0,4,0.7896110910880928
74,10,1,3,0.23662381719241932,1,1,1,1,0,0,0,1,0,0,5,1.561198197835053
75,10,1,3,0.17439604197458616,1,1,1,1,1,0,0,0,0,0,5,0.9708068327743383
76,10,1,3,0.2641717912974656,1,1,1,0,0,0,0,0,0,0,3,1.388499457958935
77,10,1,3,0.2053536486370079,1,1,1,1,1,0,0,0,0,0,5,0.8398108365340013
78,10,1,3,0.23216427149269783,1,1,1,1,1,0,0,1,0,0,6,1.5773844982443412
79,10,1,3,0.1866471647790075,1,1,1,1,1,1,0,0,0,0,6,1.6382158547626184
80,10,1,3,0.18550473319050642,1,1,1,1,1,0,0,0,0,0,5,1.148573309654446
81,10,1,3,0.26337395822780163,1,1,1,1,1,0,0,1,0,0,6,1.4068189628647287
82,10,1,3,0.11259971782381067,1,1,1,1,1,0,0,0,0,0,5,0.5507276469104978
83,10,1,3,0.13437400847721293,1,1,1,1,1,1,0,0,0,0,6,0.9716165020694905
84,10,1,3,0.1762346365299562,1,1,1,1,1,1,0,0,0,0,6,1.0567036480645169
85,10,1,3,0.24831008591009487,1,1,1,1,0,1,0,0,0,0,5,1.1571160659296047
86,10,1,3,0.26469644491396443,1,1,1,1,0,0,0,0,0,0,4,1.1329826023297402
87,10,1,3,0.11382094813839563,1,1,1,1,1,0,0,0,0,0,5,0.9681294526751693
88,10,1,3,0.14163258480818997,1,1,1,1,1,1,0,0,0,0,6,1.1765879971409456
89,10,1,3,0.23331970197397772,1,1,1,1,1,0,0,1,0,0,6,1.6080888263102708
90,10,1,3,0.14579647617636896,1,1,1,1,1,1,1,1,0,0,8,0.9753381760776236
91,10,1,3,0.271926484476242,1,1,1,1,1,0,0,0,0,0,5,1.5586794703847189
92,10,1,3,0.25346025369409353,1,1,1,1,1,1,0,0,0,0,6,1.3786625056779247
93,10,1,3,0.21251034379449607,1,1,1,0,0,0,0,0,0,0,3,0.6699636137079719
94,10,1,3,0.15168844810358476,1,1,1,1,1,1,0,0,0,0,6,0.8581593629273458
95,10,1,3,0.3282498058508646,1,1,1,1,1,0,0,0,0,0,5,1.6474480626911603
96,10,1,3,0.16672954392625872,1,1,1,1,1,0,0,0,0,0,5,0.5169519336179842
97,10,1,3,0.2393561665242005,1,1,1,1,1,0,0,0,0,0,5,1.007826421135258
98,10,1,3,0.1426705011438787,1,1,1,1,1,1,0,0,0,0,6,1.181227992058543
99,10,1,3,0.17858855508408336,1,1,1,1,0,1,0,0,0,0,5,0.7053072549539727
