Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
81,10,3,3,0.322525145191858,1,1,1,1,0,0,0,0,1,0,5,1.8946639544396229
82,10,3,3,0.3829714392456824,1,1,1,0,0,0,0,0,1,0,4,2.017705886400191
83,10,3,3,0.40518107427896694,1,1,1,0,0,0,0,1,0,0,4,1.75552129093437
84,10,3,3,0.32597445430933153,1,1,1,0,0,1,0,0,0,0,4,2.0223399229148544
85,10,3,3,0.4561605384659715,1,1,0,0,1,0,0,0,0,0,3,1.6858047308188508
86,10,3,3,0.2936050063012835,1,1,1,0,0,0,0,1,0,0,4,2.573668477392825
87,10,3,3,0.29146482902633486,1,1,1,0,1,0,0,0,0,0,4,3.212216748169249
88,10,3,3,0.39058734510379817,1,1,1,1,1,0,0,0,0,0,5,2.674269646275829
89,10,3,3,0.26669985727451373,1,1,1,0,0,0,0,0,0,0,3,1.4607731945868119
90,10,3,3,0.3556530470688168,1,1,1,0,0,0,0,0,0,0,3,0.9843902952066806
91,10,3,3,0.45356400548370884,1,1,1,1,1,0,0,0,0,0,5,2.137911676659487
92,10,3,3,0.1859577856004755,1,1,1,1,1,0,0,0,1,0,6,2.4423655757480285
93,10,3,3,0.3736459665551921,1,1,0,0,0,0,1,0,0,0,3,1.6445522431861141
94,10,3,3,0.38708150431993404,1,1,1,1,1,0,0,0,0,0,5,2.2346733465513835
95,10,3,3,0.42946149263794126,1,0,0,1,0,0,0,0,0,0,2,1.5846722312551875
96,10,3,3,0.2904737791717133,1,1,1,1,1,0,0,0,0,0,5,1.5213449299513435
97,10,3,3,0.3381972266380653,1,1,1,0,0,0,1,0,0,0,4,1.370842960714099
98,10,3,3,0.32334121247521275,1,1,0,0,1,0,0,0,0,0,3,2.067376393227471
99,10,3,3,0.28018277812789016,1,1,0,0,0,0,0,1,0,0,3,1.1568478509974298
