Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
31,5,3,3,0.08225621778916206,1,1,1,0,0,3,1.0427363528383613
32,5,3,3,0.08552526003413354,1,1,1,1,0,4,1.278817164696866
33,5,3,3,0.10206572099573753,1,1,1,1,0,4,1.2740031081794743
34,5,3,3,0.17053071493547284,1,1,1,0,0,3,1.1426201864715304
35,5,3,3,0.052803098124493235,1,1,1,1,0,4,1.1200786347277742
36,5,3,3,0.14352995193429857,1,1,1,1,0,4,1.1623412773508224
37,5,3,3,0.07817024584573501,1,1,1,1,0,4,1.400427721302934
38,5,3,3,0.10267128186113503,1,1,1,0,0,3,1.1850972815776974
39,5,3,3,0.18081326495591082,1,1,1,0,0,3,1.1487650395739393
40,5,3,3,0.10296046657028854,1,1,1,1,0,4,1.4417707266806254
41,5,3,3,0.10826435777408765,1,1,1,1,0,4,1.1733303708502185
42,5,3,3,0.08153167519692181,1,1,1,1,0,4,1.0261267766489888
43,5,3,3,0.1279203541507803,1,1,1,1,0,4,1.407390017560174
44,5,3,3,0.04971595372482748,1,1,1,1,0,4,1.1089157572636994
45,5,3,3,0.1250347676786902,1,1,1,1,0,4,1.1538400548942378
46,5,3,3,0.09161780231344381,1,1,1,0,0,3,0.8723152124662439
47,5,3,3,0.14619663426076385,1,1,1,0,0,3,1.035757243161655
48,5,3,3,0.08848089432298106,1,1,1,1,0,4,1.108595965910518
49,5,3,3,0.10200356885515958,1,1,1,1,0,4,1.1618032801498588
50,5,3,3,0.11884107093211294,1,1,1,1,0,4,1.1465272770938948
51,5,3,3,0.1278423002579455,1,1,1,1,0,4,1.3473566421879886
52,5,3,3,0.05220147712618579,1,1,1,1,1,5,2.0856593373988535
53,5,3,3,0.17523919108328992,1,1,1,0,0,3,1.2469952393663188
54,5,3,3,0.0885459415015536,1,1,1,0,0,3,1.264929243320669
55,5,3,3,0.07442477455132665,1,1,1,1,0,4,1.1921730592549853
56,5,3,3,0.13393136664316688,1,1,1,0,0,3,1.1379924437763318
57,5,3,3,0.09754094800465309,1,1,1,0,0,3,1.0960770907838948
58,5,3,3,0.0468201752243924,1,1,1,1,1,5,4.300590694841895
59,5,3,3,0.12622224006859323,1,1,1,0,0,3,1.2819636042026983
60,5,3,3,0.06467891863378787,1,1,1,1,1,5,4.569921162010134
61,5,3,3,0.05793115442905762,1,1,1,1,0,4,1.2135319489353407
62,5,3,3,0.08752738250322238,1,1,1,0,0,3,0.823812400566925
63,5,3,3,0.11796296529403566,1,1,1,1,0,4,1.0507066708618926
64,5,3,3,0.07133394785230046,1,1,1,1,0,4,1.0405851679034641
65,5,3,3,0.09298161742976216,1,1,1,1,0,4,1.1555287340135163
66,5,3,3,0.08992130301759517,1,1,1,1,0,4,1.1130525998620993
67,5,3,3,0.15533560455153464,1,1,1,0,0,3,1.0740056847670698
68,5,3,3,0.06400322017674008,1,1,1,1,1,5,5.101254617431117
69,5,3,3,0.08125124878368979,1,1,1,0,0,3,1.1180845834356994
70,5,3,3,0.09638853717138815,1,1,1,1,0,4,1.2592113216070664
71,5,3,3,0.1314857878420059,1,1,1,1,0,4,1.4441012076277386
72,5,3,3,0.045430585518537396,1,1,1,0,0,3,0.9581573493282759
73,5,3,3,0.09153360712820158,1,1,1,1,0,4,1.0465869862355863
74,5,3,3,0.052783198168629086,1,1,1,1,0,4,1.1070910893493533
75,5,3,3,0.07232637539234166,1,1,1,1,0,4,1.0556600846361701
76,5,3,3,0.14148055241290577,1,1,1,0,0,3,1.089424910439155
77,5,3,3,0.07113073336487262,1,1,1,1,1,5,5.351814511014729
78,5,3,3,0.11695822801344107,1,1,1,1,0,4,1.319791253361828
79,5,3,3,0.08225306703530615,1,1,1,0,0,3,0.8911226159669579
80,5,3,3,0.11708557064156336,1,1,1,1,0,4,1.1869265385794583
81,5,3,3,0.10945519582876348,1,1,1,1,0,4,1.2656273704383723
82,5,3,3,0.11719521109826359,1,1,1,0,0,3,1.301238750397372
83,5,3,3,0.06920780411673341,1,1,1,0,0,3,0.8251113366676313
84,5,3,3,0.1203241814056109,1,1,1,0,0,3,1.0624003713997756
85,5,3,3,0.07951523223931795,1,1,1,1,0,4,1.05969714842526
86,5,3,3,0.15913037860461643,1,1,1,0,0,3,1.6880099442287624
87,5,3,3,0.16283068071415308,1,1,1,0,0,3,0.9839485557321183
88,5,3,3,0.15074902540952295,1,1,1,1,0,4,1.433283318226111
89,5,3,3,0.13187525123596788,1,1,1,1,0,4,1.2449211059713803
90,5,3,3,0.10198115781627794,1,1,1,1,0,4,1.194150227020137
91,5,3,3,0.13691423116274867,1,1,1,1,0,4,1.187047488660424
92,5,3,3,0.09756854864535008,1,1,1,1,0,4,1.2767273234548595
93,5,3,3,0.05164835964943476,1,1,1,0,0,3,1.1376709609151097
94,5,3,3,0.07018990462872896,1,1,1,1,0,4,1.488207523176603
95,5,3,3,0.07994268381564251,1,1,1,1,0,4,1.3150560923393304
96,5,3,3,0.08668240429242924,1,1,1,0,0,3,1.0611320123067185
97,5,3,3,0.05690919102351544,1,1,1,1,0,4,1.280008473261627
98,5,3,3,0.0885680543645534,1,1,1,1,0,4,1.1149348535488675
99,5,3,3,0.05387907379911601,1,1,1,1,0,4,1.602444082049237
