Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
52,5,1,3,0.09378179877423996,1,1,1,0,0,3,1.0349515026889637
53,5,1,3,0.0711110025818025,1,1,1,1,0,4,1.2115102434342173
54,5,1,3,0.08501579619087812,1,1,1,1,0,4,1.2015138525459224
55,5,1,3,0.09102922771364028,1,1,1,1,0,4,1.009628994814339
56,5,1,3,0.08774208925156649,1,1,1,1,0,4,0.9957811226029389
57,5,1,3,0.05996376401122715,1,1,1,1,0,4,1.0634189539709
58,5,1,3,0.1445956410586991,1,1,1,0,0,3,1.0567379052845758
59,5,1,3,0.05647206147919658,1,1,1,1,0,4,1.276007051189663
60,5,1,3,0.11738955939867313,1,1,1,0,0,3,1.1472052499776033
61,5,1,3,0.09318173022663909,1,1,1,1,0,4,1.0977224464678752
62,5,1,3,0.08843000352417947,1,1,1,1,0,4,1.1686388093452815
63,5,1,3,0.09887141428085122,1,1,1,1,0,4,1.2735520427590328
64,5,1,3,0.09054305477347313,1,1,1,0,0,3,1.0484184966845114
65,5,1,3,0.07437083085315796,1,1,1,1,0,4,1.0445278693166369
66,5,1,3,0.06321466912341821,1,1,1,1,1,5,2.811550979510471
67,5,1,3,0.08536731969970272,1,1,1,1,0,4,1.2520101317719803
68,5,1,3,0.060980823694588945,1,1,1,1,0,4,1.2064990119439392
69,5,1,3,0.11701714027793561,1,1,1,1,0,4,1.2183939687101621
70,5,1,3,0.09069229931703034,1,1,1,0,0,3,0.9485429232613538
71,5,1,3,0.04440936958194457,1,1,1,1,0,4,1.252993993267732
72,5,1,3,0.08239620080185428,1,1,1,1,0,4,1.111245988908447
73,5,1,3,0.08728647311829416,1,1,1,1,0,4,1.448660874198937
74,5,1,3,0.10897658011038056,1,1,1,0,0,3,0.9632094673056055
75,5,1,3,0.10646246176446508,1,1,1,1,0,4,1.1521626004506622
76,5,1,3,0.062074054048633115,1,1,1,1,0,4,1.0842596792982864
77,5,1,3,0.05249188454054515,1,1,1,1,0,4,0.938357129774446
78,5,1,3,0.08262853489839636,1,1,1,0,0,3,1.0351922898380286
79,5,1,3,0.06656848230958673,1,1,1,1,0,4,1.0127495057832732
80,5,1,3,0.07959773237911291,1,1,1,0,0,3,0.8544660331620225
81,5,1,3,0.09751898390019031,1,1,1,1,0,4,1.0671976797397758
82,5,1,3,0.07217402529505697,1,1,1,0,0,3,0.7814191426276689
83,5,1,3,0.1345068765055857,1,1,1,0,0,3,0.9433299155361403
84,5,1,3,0.10643910575066654,1,1,1,1,0,4,1.1178941779556362
85,5,1,3,0.07668750411053976,1,1,1,0,0,3,0.9869077546452792
86,5,1,3,0.108546763982748,1,1,1,1,0,4,1.1069949015732206
87,5,1,3,0.10495186077055885,1,1,1,1,0,4,1.090231648271098
88,5,1,3,0.06639172232305819,1,1,1,1,1,5,4.752108154790231
89,5,1,3,0.0840909051032383,1,1,1,0,0,3,0.8718671863404919
90,5,1,3,0.10488438329890304,1,1,1,1,0,4,1.1266629418939704
91,5,1,3,0.09952847358774955,1,1,1,1,0,4,1.0305317656068693
92,5,1,3,0.1027421651924652,1,1,1,0,0,3,1.1650220417949382
93,5,1,3,0.09982892101514959,1,1,1,1,0,4,1.3448508926281022
94,5,1,3,0.039769486147832024,1,1,1,1,1,5,5.084416456329106
95,5,1,3,0.0730956081749076,1,1,1,1,0,4,0.9289099310718962
96,5,1,3,0.07619265587316695,1,1,1,1,0,4,1.2581556491065031
97,5,1,3,0.10152500134843606,1,1,1,1,0,4,1.3078057464946915
98,5,1,3,0.0760255035602529,1,1,1,1,0,4,1.178048100558808
99,5,1,3,0.09800771670205725,1,1,1,1,0,4,1.0628055081952765
