Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
64,10,3,3,0.10941834649595622,1,1,1,1,1,0,0,0,0,0,5,1.5530864319288122
65,10,3,3,0.16984666032096568,1,1,1,1,1,1,1,0,0,0,7,1.5862824255842796
66,10,3,3,0.13276533352717004,1,1,1,1,0,0,0,0,0,0,4,1.1479262182378962
67,10,3,3,0.1727012233718685,1,1,1,1,1,1,1,1,0,0,8,1.5720531408858291
68,10,3,3,0.1021659945622363,1,1,1,1,0,0,0,0,0,0,4,0.973978148326698
69,10,3,3,0.1613320092129181,1,1,1,1,1,0,0,0,0,0,5,1.216380581892861
70,10,3,3,0.16841872692930362,1,1,1,0,0,0,0,0,0,0,3,1.2332769131628654
71,10,3,3,0.15825081950995534,1,1,1,1,1,1,0,0,0,0,6,1.5688543083387994
72,10,3,3,0.1062189757409655,1,1,1,1,1,1,0,0,0,0,6,1.1149008667099665
73,10,3,3,0.11127047875764622,1,1,1,1,1,1,1,0,0,0,7,1.4325090524982826
74,10,3,3,0.0994680079149312,1,1,1,1,1,1,1,0,0,0,7,1.2834204510058373
75,10,3,3,0.19648831173795175,1,1,1,1,0,0,0,0,0,0,4,1.4722986529537994
76,10,3,3,0.18768789869809416,1,1,1,1,1,1,0,0,0,0,6,1.2845048819595615
77,10,3,3,0.08990914608524941,1,1,1,1,1,1,0,0,0,0,6,1.2691810477522045
78,10,3,3,0.2160057664288269,1,1,1,1,1,0,0,0,0,0,5,1.278936279151395
79,10,3,3,0.13954578367635123,1,1,1,1,1,1,1,0,0,0,7,1.5771832031953732
80,10,3,3,0.16659959019698167,1,1,1,1,1,1,0,0,0,0,6,1.286146722478688
81,10,3,3,0.15918669310622358,1,1,1,1,0,0,0,0,0,0,4,1.6307394991995192
82,10,3,3,0.1132855833186512,1,1,1,1,1,1,1,0,0,0,7,1.5305556158655875
83,10,3,3,0.14452611152989647,1,1,1,1,0,0,0,0,0,0,4,1.12663424689149
84,10,3,3,0.20796783878295835,1,1,1,1,1,0,0,0,0,0,5,1.2417514310695197
85,10,3,3,0.16784050175140064,1,1,1,1,1,1,0,0,0,0,6,1.3964202927714824
86,10,3,3,0.1392510663820529,1,1,1,1,1,1,1,0,0,0,7,1.4207233474383416
87,10,3,3,0.2088790177272727,1,1,1,1,1,1,0,0,0,0,6,1.2372252670083177
88,10,3,3,0.1609332740841672,1,1,1,1,1,1,1,0,0,0,7,1.5366635755207438
89,10,3,3,0.10057391358949258,1,1,1,1,1,1,1,1,0,0,8,1.5711227835415285
90,10,3,3,0.17482512894881308,1,1,1,1,1,1,0,0,0,0,6,1.4864755986589524
91,10,3,3,0.14917528833312274,1,1,1,1,1,0,0,0,0,0,5,1.3340396987153058
92,10,3,3,0.1993939154891063,1,1,1,1,1,1,0,0,0,0,6,1.4533734868428896
93,10,3,3,0.1529672925822526,1,1,1,1,1,1,1,1,0,0,8,1.558389158643753
94,10,3,3,0.18807739422604247,1,1,1,1,1,0,0,0,0,0,5,1.4822843655295816
95,10,3,3,0.13928800581826858,1,1,1,1,1,0,0,0,0,0,5,1.6463140010257962
96,10,3,3,0.10553415487577711,1,1,1,1,1,0,0,0,0,0,5,1.00670981255714
97,10,3,3,0.11877471457787374,1,1,1,1,1,1,0,0,0,0,6,1.4203828905729785
98,10,3,3,0.1440548165850544,1,1,1,0,0,0,0,0,0,0,3,1.1514298534651917
99,10,3,3,0.14372724892715,1,1,1,1,1,0,0,0,0,0,5,1.2788907077669864
