Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
47,10,3,3,0.11729601211352758,1,1,1,0,0,0,0,0,0,0,3,1.181936208141327
48,10,3,3,0.1527280329895228,1,1,1,1,1,0,0,0,0,0,5,1.340666894983915
49,10,3,3,0.14336737107637781,1,1,1,1,0,0,0,0,0,0,4,1.5795207456815166
50,10,3,3,0.1374291834981111,1,1,0,0,0,0,0,0,0,0,2,1.0327592353124724
51,10,3,3,0.24974169702410068,1,1,1,1,1,0,0,0,0,0,5,1.6400142533181699
52,10,3,3,0.20332640327498386,1,1,1,1,1,1,0,0,0,0,6,1.7951449474239878
53,10,3,3,0.12927673381629284,1,1,1,0,0,0,0,0,0,0,3,1.0632125750316894
54,10,3,3,0.20356384096954855,1,1,1,1,1,1,1,0,0,0,7,1.6316191816738246
55,10,3,3,0.14972284362563965,1,1,1,1,1,0,0,0,0,0,5,1.4469252573948816
56,10,3,3,0.19554588554992616,1,1,1,0,0,0,0,0,0,0,3,1.1638998475803832
57,10,3,3,0.16227426589749738,1,1,1,0,0,0,0,0,0,0,3,1.1376557422486486
58,10,3,3,0.16226815874865091,1,1,1,1,0,0,0,0,0,0,4,1.2794097750351137
59,10,3,3,0.11291180018578915,1,1,1,0,0,0,0,0,0,0,3,0.8583191278196864
60,10,3,3,0.26353492053994976,1,1,1,1,1,1,0,0,0,0,6,1.5751809708772533
61,10,3,3,0.14176790766248662,1,1,1,1,0,0,0,0,0,0,4,1.1504924342909648
62,10,3,3,0.15161877364684212,1,1,1,1,1,0,0,0,0,0,5,1.3215754434659115
63,10,3,3,0.20094335795885085,1,1,1,0,0,0,0,0,0,0,3,1.008420252336224
64,10,3,3,0.1968236413229299,1,1,1,1,0,0,0,0,0,0,4,1.4488174316190032
65,10,3,3,0.28010165909034035,1,1,1,0,0,0,0,0,0,0,3,1.4996816282901686
66,10,3,3,0.2314111437836187,1,1,1,1,1,0,0,0,0,0,5,1.599787009737875
67,10,3,3,0.17638024979793335,1,1,1,0,0,0,0,0,0,0,3,1.0566379831562118
68,10,3,3,0.21970669565931836,1,1,1,1,1,0,0,0,0,0,5,1.7803890475205804
69,10,3,3,0.2531576073879439,1,1,1,1,0,0,0,0,0,0,4,1.4750000077969592
70,10,3,3,0.16116951008554356,1,1,1,1,1,1,1,0,0,0,7,1.836826792110228
71,10,3,3,0.2196129245090229,1,1,1,1,1,0,0,0,0,0,5,1.9165608039068984
72,10,3,3,0.19224002497262657,1,1,1,1,0,0,0,0,0,0,4,1.5478671258064054
73,10,3,3,0.20868347299715542,1,1,1,1,0,0,0,0,0,0,4,1.361997806807096
74,10,3,3,0.06339432465651543,1,1,0,0,0,0,0,0,0,0,2,0.7132785290821366
75,10,3,3,0.19935138288429544,1,1,1,1,1,1,1,0,0,0,7,1.975791496326826
76,10,3,3,0.1259086948545931,1,1,1,1,1,1,0,0,0,0,6,1.4212657014180294
77,10,3,3,0.18337821162271967,1,1,1,1,1,0,0,0,0,0,5,1.4251721765104315
78,10,3,3,0.12837973769069913,1,1,1,1,1,0,0,0,0,0,5,1.267165559515468
79,10,3,3,0.16866396128956296,1,1,1,0,0,0,0,0,0,0,3,1.110789692876295
80,10,3,3,0.19584246276672146,1,1,1,1,0,0,0,0,0,0,4,1.2436985642694598
81,10,3,3,0.20683878479066842,1,1,1,1,1,1,0,0,0,0,6,1.735440718932745
82,10,3,3,0.1446126910457418,1,1,1,0,0,0,0,0,0,0,3,1.1155785661960582
83,10,3,3,0.15758727967594302,1,1,1,1,0,0,0,0,0,0,4,1.3554694625390662
84,10,3,3,0.144540260490109,1,1,1,1,0,0,0,0,0,0,4,1.117851535517916
85,10,3,3,0.2879262156041544,1,1,1,1,0,0,0,0,0,0,4,1.4889349369326859
86,10,3,3,0.1261970532182579,1,1,1,0,0,0,0,0,0,0,3,1.1624205424311527
87,10,3,3,0.14372162325148258,1,1,1,1,1,0,0,0,0,0,5,1.1698951208061659
88,10,3,3,0.2629573671811545,1,1,1,0,0,0,0,0,0,0,3,1.9944933184171978
89,10,3,3,0.22215546941817893,1,1,1,1,1,0,0,0,0,0,5,1.4863478438180255
90,10,3,3,0.2618807294818936,1,1,1,0,0,0,0,0,0,0,3,1.1475196571125248
91,10,3,3,0.1436517525109514,1,1,1,1,1,0,0,0,0,0,5,1.2232545714141894
92,10,3,3,0.2446016000513616,1,1,1,1,1,0,0,0,0,0,5,1.7473288933568645
93,10,3,3,0.15013849570829296,1,1,1,1,1,0,0,0,0,0,5,1.5228966057207547
94,10,3,3,0.14124623698372996,1,1,1,1,0,0,0,0,0,0,4,0.9670030610616779
95,10,3,3,0.2140401971582527,1,1,1,0,0,0,0,0,0,0,3,1.2093481968595823
96,10,3,3,0.14478651328452344,1,1,0,0,0,0,0,0,0,0,2,0.855321946028478
97,10,3,3,0.1948599147175683,1,1,1,1,1,1,0,0,0,0,6,1.5246380955122876
98,10,3,3,0.15478881811851214,1,1,0,0,0,0,0,0,0,0,2,1.0028396574808045
99,10,3,3,0.24219470442051905,1,1,1,1,0,0,0,0,0,0,4,1.978519417854283
