Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
37,5,5,3,0.018713054043252905,1,0,0,0,0,1,0.597591224298563
38,5,5,3,0.0967774336236,1,1,1,0,0,3,1.6414186964204251
39,5,5,3,0.09972738672675718,1,1,0,0,0,2,1.0969872739265005
40,5,5,3,0.04852547969928969,1,1,0,0,0,2,0.8653646421266081
41,5,5,3,0.17429855093444463,1,1,0,0,0,2,1.3191760149027005
42,5,5,3,0.18680601009073555,1,1,1,0,0,3,1.1478145169943976
43,5,5,3,0.19322744676002807,1,1,1,0,0,3,1.5584035041841
44,5,5,3,0.12774817925722845,1,1,1,0,0,3,1.0007713318253897
45,5,5,3,0.02883010978652669,1,1,0,0,0,2,0.6400819021562418
46,5,5,3,0.12954428246865551,1,1,0,0,0,2,1.1059876380109261
47,5,5,3,0.11266617032671929,1,1,1,0,0,3,0.8922132008076475
48,5,5,3,0.15925917080385396,1,1,0,0,0,2,1.1620252057348786
49,5,5,3,0.15590044506277145,1,1,1,1,0,4,1.442298648783575
50,5,5,3,0.08763492733191287,1,1,0,0,0,2,0.7179269463919574
51,5,5,3,0.12011562190919975,1,1,0,0,0,2,0.9314717794842411
52,5,5,3,0.1613060307406825,1,1,1,0,0,3,1.059746644046422
53,5,5,3,0.08726753690676003,1,1,1,1,0,4,1.6851926118014355
54,5,5,3,0.2521512042207746,1,1,0,0,0,2,1.6252892178348781
55,5,5,3,0.0855028959914779,1,1,0,0,0,2,0.7520360210224658
56,5,5,3,0.16497578526666212,1,1,1,0,0,3,2.070032089013514
57,5,5,3,0.11020727595598886,1,1,0,0,0,2,1.299344483085487
58,5,5,3,0.15774163655660697,1,1,1,0,0,3,2.0893865944837917
59,5,5,3,0.13542339545641877,1,1,0,0,0,2,1.1368570275344236
60,5,5,3,0.03481644234403009,1,0,0,0,0,1,0.6802888163885428
61,5,5,3,0.2192569710990848,1,1,1,0,0,3,1.7555873012451948
62,5,5,3,0.042653495101830495,1,0,0,0,0,1,0.6337690961753688
63,5,5,3,0.15247054054167594,1,1,1,0,0,3,1.0157241832379427
64,5,5,3,0.13104546432859276,1,1,1,0,0,3,0.8951126590142756
65,5,5,3,0.147115081509448,1,1,0,0,0,2,0.8882495838230364
66,5,5,3,0.1072465106962379,1,0,0,0,0,1,0.8754633556653926
67,5,5,3,0.16986594669124944,1,1,0,0,0,2,1.9927390426051996
68,5,5,3,0.021040419397171835,1,0,0,0,0,1,0.6148455108292492
69,5,5,3,0.2148168723044221,1,1,0,0,0,2,1.193303336486117
70,5,5,3,0.03671236093809123,1,0,0,0,0,1,0.6361900579685621
71,5,5,3,0.10433346050315358,1,1,0,0,0,2,1.2224276572285557
72,5,5,3,0.010569633263673692,1,1,0,0,0,2,0.6289174376352268
73,5,5,3,0.08732435197570558,1,1,0,0,0,2,1.4039772208793544
74,5,5,3,0.11950342057350487,1,1,0,0,0,2,0.9706895788968082
75,5,5,3,0.02705832008270787,1,0,0,0,0,1,0.6140887489523397
76,5,5,3,0.01871446234152753,1,0,0,0,0,1,0.61107115225969
77,5,5,3,0.16584709854911414,1,1,1,0,0,3,1.1334276735907491
78,5,5,3,0.12374870626261464,1,1,0,0,0,2,0.8316065953732025
79,5,5,3,0.1081067392956196,1,1,0,0,0,2,0.7892053052955473
80,5,5,3,0.056469400804297104,1,0,0,0,0,1,0.6794175644492191
81,5,5,3,0.07212747151416532,1,1,0,0,0,2,0.7743479941054608
82,5,5,3,0.11036218082736582,1,1,0,0,0,2,0.9863965646495929
83,5,5,3,0.04089473690228396,1,0,0,0,0,1,0.6457929269099502
84,5,5,3,0.12470746024135336,1,1,0,0,0,2,0.9587047892064364
85,5,5,3,0.038714372098711064,1,0,0,0,0,1,0.6390216560146738
86,5,5,3,0.17324330339430713,1,1,1,0,0,3,1.2753177979225527
87,5,5,3,0.018119515205015525,1,0,0,0,0,1,0.601282824603535
88,5,5,3,0.10962397366344381,1,1,1,0,0,3,1.4452304121286539
89,5,5,3,0.07613720578289805,1,0,0,0,0,1,0.6792266023502609
90,5,5,3,0.1384136035112733,1,1,1,0,0,3,1.929973904161796
91,5,5,3,0.123127217014141,1,1,0,0,0,2,0.8265474399601191
92,5,5,3,0.1790122043049955,1,1,0,0,0,2,1.07395271367777
93,5,5,3,0.0209882220328399,1,0,0,0,0,1,0.618159242674386
94,5,5,3,0.1538242234027941,1,1,0,0,0,2,0.9411471493006116
95,5,5,3,0.09280135383211782,1,0,0,0,0,1,0.8363178713126906
96,5,5,3,0.0752789466266987,1,0,0,0,0,1,0.7232743453365933
97,5,5,3,0.11783531752421864,1,0,0,0,0,1,0.921602273843416
98,5,5,3,0.24814384677094192,1,1,0,0,0,2,1.6327015923805996
99,5,5,3,0.08868068897166757,1,1,1,0,0,3,1.0225888390082412
