Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,Cardinality,Consumer Surplus
29,5,3,3,0.15181235058755566,1,1,1,0,0,3,1.0870625927273454
30,5,3,3,0.10525692073909342,1,1,0,0,0,2,0.9155229930945776
31,5,3,3,0.12623649160731082,1,1,1,0,0,3,1.5351866790485547
32,5,3,3,0.08784080633588538,1,1,0,0,0,2,0.8177601762446798
33,5,3,3,0.05559743138017006,1,1,1,0,0,3,1.0531190913042945
34,5,3,3,0.1047284132361085,1,1,1,1,0,4,1.521088968921763
35,5,3,3,0.04188891870892701,1,1,1,0,0,3,0.7768440069190077
36,5,3,3,0.08147118300576833,1,1,0,0,0,2,0.942550306680203
37,5,3,3,0.14924265304560874,1,1,1,1,0,4,1.595896308460771
38,5,3,3,0.04827908775563555,1,1,0,0,0,2,0.832369931678971
39,5,3,3,0.11677801532442222,1,1,1,1,0,4,1.6082287153746488
40,5,3,3,0.06517366839041154,1,1,1,0,0,3,0.8553644627736097
41,5,3,3,0.10433232699780953,1,1,1,0,0,3,1.0643499680284536
42,5,3,3,0.006339302140310932,1,0,0,0,0,1,0.5822538762044209
43,5,3,3,0.09850698728748393,1,1,1,1,0,4,1.1863131671330418
44,5,3,3,0.15532437757217143,1,1,1,0,0,3,1.1630302333910558
45,5,3,3,0.09961166974227716,1,1,1,0,0,3,1.0363277422385382
46,5,3,3,0.08090772502618038,1,1,1,0,0,3,1.1062229762873657
47,5,3,3,0.12582201524069186,1,1,1,0,0,3,0.9846880543038141
48,5,3,3,0.1384883221075609,1,1,1,0,0,3,1.6763885268541396
49,5,3,3,0.06552620975242555,1,1,0,0,0,2,0.930005806289822
50,5,3,3,0.12153851235234327,1,1,1,1,0,4,1.449857456559307
51,5,3,3,0.22259816700789467,1,1,1,0,0,3,1.2693976819369994
52,5,3,3,0.07764168376968011,1,1,1,0,0,3,1.06099005081633
53,5,3,3,0.1045039223673919,1,1,1,0,0,3,1.0994688532683106
54,5,3,3,0.08078885802570591,1,1,1,0,0,3,0.8177099453385389
55,5,3,3,0.09161934609509262,1,1,1,0,0,3,1.1219527382924634
56,5,3,3,0.14261864839809144,1,1,1,1,0,4,1.4693052858037348
57,5,3,3,0.05650739837171605,1,1,0,0,0,2,0.708917288226119
58,5,3,3,0.20001726401455927,1,1,0,0,0,2,1.5213740739265469
59,5,3,3,0.11664882898662361,1,1,1,1,0,4,1.345293855040171
60,5,3,3,0.1426320631358568,1,1,1,1,0,4,1.3017997688162959
61,5,3,3,0.21993859307791702,1,1,1,0,0,3,1.417557623623918
62,5,3,3,0.1399086540478557,1,1,1,0,0,3,1.6967469097146646
63,5,3,3,0.06546045476284246,1,1,0,0,0,2,0.6996436598234079
64,5,3,3,0.07415079389411444,1,1,1,0,0,3,1.1401080566445514
65,5,3,3,0.09886455485332057,1,1,0,0,0,2,0.7825531323772179
66,5,3,3,0.17070602323253695,1,1,1,0,0,3,1.1811349936118987
67,5,3,3,0.14530764459902384,1,1,1,0,0,3,1.4803949227742028
68,5,3,3,0.09386803995053809,1,0,0,0,0,1,0.9452903822179439
69,5,3,3,0.054885241674177195,1,1,0,0,0,2,0.7042949638107687
70,5,3,3,0.1280938451627534,1,1,1,1,0,4,1.5977845481462327
71,5,3,3,0.058031757164200296,1,1,1,1,0,4,1.873513716276551
72,5,3,3,0.16661593097805666,1,1,0,0,0,2,1.0288455278364315
73,5,3,3,0.1053631475564817,1,1,1,0,0,3,1.7723368664649186
74,5,3,3,0.10598709493530677,1,1,1,0,0,3,1.0956274968659345
75,5,3,3,0.07962393573040298,1,1,1,0,0,3,0.8029060853745462
76,5,3,3,0.0953428990547709,1,1,1,0,0,3,0.9454764037119165
77,5,3,3,0.10177321581165868,1,1,1,0,0,3,0.9380063380657188
78,5,3,3,0.008158888408422547,1,0,0,0,0,1,0.5843778377740723
79,5,3,3,0.1845340695201516,1,1,1,0,0,3,1.8927675487853897
80,5,3,3,0.02420277790540494,1,0,0,0,0,1,0.607671188027308
81,5,3,3,0.04300927683373049,1,1,1,0,0,3,1.0975740695040508
82,5,3,3,0.04432879433374193,1,1,1,0,0,3,0.808228092446162
83,5,3,3,0.08312947650653214,1,1,1,0,0,3,0.8565306286920906
84,5,3,3,0.06916230328268888,1,1,1,0,0,3,0.9599302974505541
85,5,3,3,0.09588692323276979,1,1,1,1,0,4,1.1146131635372722
86,5,3,3,0.11892548411029091,1,1,1,0,0,3,1.1767746754487178
87,5,3,3,0.023379657572506082,1,1,0,0,0,2,0.6314670166323549
88,5,3,3,0.08785657696632423,1,1,1,1,0,4,1.1664332804601094
89,5,3,3,0.07810555515693614,1,1,1,0,0,3,1.0590732790067627
90,5,3,3,0.14019035873006858,1,1,0,0,0,2,1.2127280715988311
91,5,3,3,0.08211509406166531,1,1,0,0,0,2,0.8068236597249889
92,5,3,3,0.15311222727775517,1,1,0,0,0,2,1.1306554414161787
93,5,3,3,0.15461308310633937,1,1,0,0,0,2,1.4403049392371674
94,5,3,3,0.13065052019459067,1,1,1,0,0,3,1.4547163129300273
95,5,3,3,0.10182545033726703,1,1,1,1,0,4,1.3931039896213258
96,5,3,3,0.15338242344009742,1,1,1,0,0,3,1.6357687611538032
97,5,3,3,0.10020626728701382,1,1,1,0,0,3,1.1247333120526188
98,5,3,3,0.24917567416478945,1,1,1,0,0,3,1.3734760795672167
99,5,3,3,0.21636401435115812,1,1,0,0,0,2,1.0471069242722222
