Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,Cardinality,Consumer Surplus
57,10,5,3,0.23021499446430868,1,1,1,0,0,0,0,0,0,0,3,1.2941016048637408
58,10,5,3,0.2775165529094139,1,1,1,0,0,0,0,0,0,0,3,1.534037375473022
59,10,5,3,0.23299285064693237,1,1,1,0,0,0,0,0,0,0,3,1.2284134962507107
60,10,5,3,0.26374810643897717,1,1,1,1,1,0,0,0,0,0,5,1.8657504077261238
61,10,5,3,0.24916070529032666,1,1,1,1,1,0,0,0,0,0,5,2.1877020874534843
62,10,5,3,0.22073977654591154,1,1,1,0,0,0,0,0,0,0,3,1.3851433544424512
63,10,5,3,0.28986625263510724,1,1,1,1,0,0,0,0,0,0,4,2.221368973098999
64,10,5,3,0.04043491365053029,1,1,0,0,0,0,0,0,0,0,2,0.6319942699776797
65,10,5,3,0.058861471155095525,1,0,0,0,0,0,0,0,0,0,1,0.740174240429113
66,10,5,3,0.21373592971386557,1,1,1,1,0,0,0,0,0,0,4,1.7337405765539486
67,10,5,3,0.23864067657261234,1,1,1,1,0,0,0,0,0,0,4,1.7142105234698346
68,10,5,3,0.29636932097163426,1,1,1,0,0,0,0,0,0,0,3,1.8849259665075158
69,10,5,3,0.23967758470872336,1,1,1,1,1,0,0,0,0,0,5,1.9272264183809744
70,10,5,3,0.26491604082205034,1,1,1,0,0,0,0,0,0,0,3,1.7899521399816654
71,10,5,3,0.005589422233849463,1,0,0,0,0,0,0,0,0,0,1,0.5818302501161303
72,10,5,3,0.2587284807495587,1,1,1,1,0,0,0,0,0,0,4,1.5326746367348
73,10,5,3,0.257790471579943,1,1,1,1,0,0,0,0,0,0,4,1.8570887970306784
74,10,5,3,0.2602713838336238,1,1,1,0,0,0,0,0,0,0,3,1.5807952364999158
75,10,5,3,0.06267391343067213,1,0,0,0,0,0,0,0,0,0,1,0.7020936665529052
76,10,5,3,0.2159842715409117,1,1,1,1,0,0,0,0,0,0,4,1.593291315229644
77,10,5,3,0.30469347581998363,1,1,1,0,0,0,0,0,0,0,3,1.7901495872317459
78,10,5,3,0.19404541273697798,1,1,1,0,0,0,0,0,0,0,3,1.218290099871921
79,10,5,3,0.1881476363292946,1,1,1,0,0,0,0,0,0,0,3,1.020283017564529
80,10,5,3,0.1712704466842052,1,1,0,0,0,0,0,0,0,0,2,0.9566601011590111
81,10,5,3,0.10426941195921847,1,1,0,0,0,0,0,0,0,0,2,0.7622254154083199
82,10,5,3,0.31178713736373936,1,1,0,0,0,0,0,0,0,0,2,1.7319833724406943
83,10,5,3,0.07819537640220127,1,0,0,0,0,0,0,0,0,0,1,0.6989910200357433
84,10,5,3,0.2600194824562994,1,1,1,1,0,0,0,0,0,0,4,2.9659727687922026
85,10,5,3,0.19383171706575278,1,1,1,0,0,0,0,0,0,0,3,1.0775362393261556
86,10,5,3,0.24973691315747096,1,1,1,0,0,0,0,0,0,0,3,1.7109043409888085
87,10,5,3,0.29798299089390573,1,1,1,1,0,0,0,0,0,0,4,1.6088626733693774
88,10,5,3,0.21175279303503078,1,1,0,0,0,0,0,0,0,0,2,1.0675997361834242
89,10,5,3,0.12465858546014395,1,0,0,0,0,0,0,0,0,0,1,0.8467729047318708
90,10,5,3,0.18799898155268718,1,1,1,1,0,0,0,0,0,0,4,2.009105276205477
91,10,5,3,0.18607804410496548,1,1,0,0,0,0,0,0,0,0,2,1.1099190952150337
92,10,5,3,0.2810619460512852,1,1,1,1,0,0,0,0,0,0,4,1.4326588122174515
93,10,5,3,0.26984615975272813,1,1,1,1,0,0,0,0,0,0,4,2.526537841167695
94,10,5,3,0.12775061730385612,1,1,0,0,0,0,0,0,0,0,2,1.0124248170257302
95,10,5,3,0.2385418705509576,1,1,0,0,0,0,0,0,0,0,2,1.3283464835576755
96,10,5,3,0.22054645107064635,1,1,1,1,0,0,0,0,0,0,4,1.515302936990157
97,10,5,3,0.15539825571095456,1,1,0,0,0,0,0,0,0,0,2,0.9143501400507896
98,10,5,3,0.17487761823155107,1,1,1,1,0,0,0,0,0,0,4,3.3606426650639163
99,10,5,3,0.2798481696828584,1,1,1,0,0,0,0,0,0,0,3,2.162454697821574
