Instance,N,K,L,Exp Profit,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,Cardinality,Consumer Surplus
48,20,3,3,0.19771155454798367,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.222154389347819
49,20,3,3,0.16153783792685544,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0730011011185732
50,20,3,3,0.22310265420175007,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0994398151807743
51,20,3,3,0.24830966420887543,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.6909750937648425
52,20,3,3,0.21103587359848272,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.1463822397501517
53,20,3,3,0.21301364083500796,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.299631540532048
54,20,3,3,0.20061570833455358,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.5431798402379076
55,20,3,3,0.31552039178901764,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.769530962767015
56,20,3,3,0.3072575034568391,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.9673623771004949
57,20,3,3,0.2706463337697633,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.7858853773148575
58,20,3,3,0.2441623254459016,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5840847091054453
59,20,3,3,0.20873110216659255,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,2.218245202670839
60,20,3,3,0.1477984485607472,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8793461359365162
61,20,3,3,0.26571691448406565,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.8216099651194084
62,20,3,3,0.19074322589188755,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.9993944141579262
63,20,3,3,0.2963538240235995,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4896023931077116
64,20,3,3,0.24607443534287107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1139136729895383
65,20,3,3,0.22274530948520616,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.4138985120518361
66,20,3,3,0.2109752486344007,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3572317872602713
67,20,3,3,0.2154114268223975,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.6087382583312273
68,20,3,3,0.2707527052804207,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.463236099733582
69,20,3,3,0.266793101727421,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.215357231458976
70,20,3,3,0.10527707162154257,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9078666033617229
71,20,3,3,0.11429119128363108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.789324642093876
72,20,3,3,0.2389373623708419,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2.1205454290542347
73,20,3,3,0.2810399738032659,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.7231102915385237
74,20,3,3,0.29887874228608474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.088256605475669
75,20,3,3,0.22183268949674645,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.6320245197050642
76,20,3,3,0.01939346664335972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6007346381259675
77,20,3,3,0.3425547172036535,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.5435332742695498
78,20,3,3,0.2514074868549337,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2094275211177465
79,20,3,3,0.38972054320479343,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.0282084259217106
80,20,3,3,0.31340170007987844,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2.0149008352320954
81,20,3,3,0.27994109870589834,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.3936278362469112
82,20,3,3,0.23544468539218427,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.7166808589439002
83,20,3,3,0.20022525398860103,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3095987430855471
84,20,3,3,0.23752983426944602,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.5422925145012176
85,20,3,3,0.2642846021786838,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.7773837136496526
86,20,3,3,0.15451747894166912,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9207131077067867
87,20,3,3,0.2098841292830752,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1810932359094188
88,20,3,3,0.26590152484768564,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1.882140047965572
89,20,3,3,0.26126091192511247,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.4256360641117274
90,20,3,3,0.3083551923561833,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.8898307475769207
91,20,3,3,0.20602018289402557,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.9673547099120212
92,20,3,3,0.23249247556306976,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1.9809494219142962
93,20,3,3,0.25258470420488727,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.7192904642677904
94,20,3,3,0.21419351280305515,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.5251591990682323
95,20,3,3,0.2356582116996134,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.3341363418091419
96,20,3,3,0.32701120862588245,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.9251364648280167
97,20,3,3,0.21931106919258248,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.2033020300121757
98,20,3,3,0.24033982459713274,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.3992285412512513
99,20,3,3,0.2916972011205845,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.0292686287674853
