Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
10,20,5,3,0.25885559214812304,0.3562082357968178,0.4541996192611937,0.27009329372675717,0.23105779398963122,0.26201031531337854,0.17045779589267201,0.5416295564294694,0.19286708580337625,0.25733301412587256,0.20734124634981393,0.6095699051996354,0.46284630045491215,0.25431624116548374,0.11402010852473024,0.23135577016501555,0.15336843120592789,0.06465330059997286,0.11415896904910108,0.25771450963899345,0.8578947368421053,0.9526315789473684,1.0,0.7631578947368421,0.7157894736842105,0.6684210526315789,0.5736842105263158,0.9052631578947369,0.4789473684210527,0.5263157894736842,0.43157894736842106,0.8105263157894737,0.6210526315789474,0.38421052631578945,0.24210526315789474,0.33684210526315794,0.19473684210526315,0.1,0.1473684210526316,0.2894736842105263,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.10951614543895911,-4.688574271018709,1.0250337407718468,1.0192849564930422,0.9316839284301802,0.9509766459902675,1.1051333970809387
11,20,5,3,0.32215508972510676,0.19986131886552305,0.32866747234712884,0.3831830556553909,0.6236396188273657,0.3467432843037836,0.2557612256549011,0.6339778482236651,0.2214267993681699,0.09100441534315928,0.28836788880820435,0.12049878706741102,0.22964611620094796,0.48302411310788324,0.723679863910488,0.30896056110335013,0.18087859791753116,0.05672689660806834,0.11322324922455367,0.16851979751661322,0.9526315789473684,0.7157894736842105,0.8105263157894737,0.7631578947368421,1.0,0.6684210526315789,0.5736842105263158,0.9052631578947369,0.4789473684210527,0.33684210526315794,0.5263157894736842,0.2894736842105263,0.38421052631578945,0.6210526315789474,0.8578947368421053,0.43157894736842106,0.24210526315789474,0.1,0.1473684210526316,0.19473684210526315,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.31459533183768007,-5.333114026988811,0.8983781460142267,0.6784144051538686,0.7929424464778914,0.8196627263856854,0.9003604250958397
12,20,5,3,0.25183297784738223,0.18906427568316764,0.4852090301369812,0.27778230139188254,0.19143587018460817,0.4528773553223998,0.6898590054951164,0.5988099048417398,0.5137727077222807,0.13650174002551024,0.2898892517792237,0.4622281178696745,0.26881346718763555,0.2118551980758504,0.14451039802307108,0.2654341223297465,0.12409979355271562,0.24557487286892693,0.06676740110363828,0.11428877967389948,0.9526315789473684,0.6684210526315789,0.8578947368421053,0.6210526315789474,0.5263157894736842,0.7631578947368421,1.0,0.9052631578947369,0.8105263157894737,0.43157894736842106,0.5736842105263158,0.7157894736842105,0.4789473684210527,0.38421052631578945,0.24210526315789474,0.33684210526315794,0.19473684210526315,0.2894736842105263,0.1,0.1473684210526316,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.48989142182593587,-4.394025936375322,0.8241301800022407,0.9549649095668953,0.9428372728087463,0.9812183537987459,0.867642873420533
13,20,5,3,0.23424376481865794,0.3956413434137428,0.206106325193178,0.162084312068286,0.6009652580563145,0.3544005683958571,0.32123211658946715,0.5759035893244682,0.12219271270941384,0.23327996810836116,0.552822263415243,0.2893736604632783,0.6412337570541865,0.24249406848857366,0.06672908704500008,0.1635667439034864,0.06188775336258291,0.18701573504314506,0.049819406776474943,0.29833883440233544,0.8578947368421053,0.9526315789473684,0.6210526315789474,0.5736842105263158,1.0,0.7157894736842105,0.6684210526315789,0.9052631578947369,0.43157894736842106,0.5263157894736842,0.7631578947368421,0.4789473684210527,0.8105263157894737,0.38421052631578945,0.19473684210526315,0.2894736842105263,0.1473684210526316,0.24210526315789474,0.1,0.33684210526315794,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.9165055229051375,-5.057050007884262,0.5706387891295783,0.6913193457971432,0.835353558965639,0.5452747180699737,0.7568811019205145
14,20,5,3,0.22711560511778295,0.25037325604842386,0.36329306333215694,0.5060985163018923,0.2244145219226329,0.5019447044960232,0.3656185116039494,0.7130169777512206,0.1318950184535074,0.8425017245471644,0.5349040801449086,0.07093463968827819,0.4082005255348356,0.28009665211826096,0.3564966755452062,0.41520425187449705,0.18123212830582683,0.0879878642733619,0.2785810135477849,0.0510811954077821,0.8578947368421053,0.7157894736842105,0.8105263157894737,0.9526315789473684,0.5736842105263158,0.7631578947368421,0.6210526315789474,0.9052631578947369,0.2894736842105263,1.0,0.6684210526315789,0.19473684210526315,0.5263157894736842,0.38421052631578945,0.43157894736842106,0.4789473684210527,0.24210526315789474,0.1473684210526316,0.33684210526315794,0.1,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.6861636852619127,-4.732705887122053,0.19583247890722744,0.2704985599693247,0.21327891372599037,0.38125913295957914,0.360612682303148
15,20,5,3,0.3284634898458575,0.38121367966204345,0.25699377947034285,0.20211912571214663,0.6239926275098611,0.20872171752340263,0.5017458346313981,0.22189635073622666,0.5658328602931744,0.2835275823261036,0.49683755242018734,0.12413244980801175,0.37098377016750606,0.11430331365596824,0.49477090764801973,0.2605255514291973,0.24160620861791554,0.03209261636635305,0.1292492154689099,0.10839809632854293,0.9052631578947369,0.9526315789473684,0.8105263157894737,0.7157894736842105,1.0,0.5736842105263158,0.8578947368421053,0.43157894736842106,0.7631578947368421,0.4789473684210527,0.6684210526315789,0.2894736842105263,0.5263157894736842,0.24210526315789474,0.6210526315789474,0.38421052631578945,0.33684210526315794,0.1,0.19473684210526315,0.1473684210526316,0.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.7129449282095838,-4.629766909553302,0.8071311469770485,0.7460439402341077,0.7720409619776174,0.9832092739888149,0.7839273852510693
16,20,5,3,0.31229196465580644,0.41728963568999244,0.17190049726466622,0.4617686437341261,0.12341603636148635,0.28900656559384547,0.4847412745168789,0.2622365263935304,0.1894011666763573,0.40932195457970133,0.1413861879453188,0.06658275387453313,0.1432779444471754,0.584014719452856,0.07697097939187315,0.7093839971997008,0.8996284470200933,0.29482690585334614,0.11748552558447785,0.08842642406653958,0.9052631578947369,0.9526315789473684,0.6684210526315789,0.8578947368421053,0.4789473684210527,0.5736842105263158,0.7631578947368421,0.5263157894736842,0.43157894736842106,0.6210526315789474,0.33684210526315794,0.24210526315789474,0.2894736842105263,0.7157894736842105,0.19473684210526315,0.8105263157894737,1.0,0.38421052631578945,0.1473684210526316,0.1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5927007907943797,-4.912936683345522,0.3209395108495818,0.25438686710227976,0.5825373532453826,0.6212010207199422,0.2892349779772927
17,20,5,3,0.3776373741416176,0.2611216845377057,0.43547887914763617,0.3983287777409537,0.6173156279220164,0.1972847271003204,0.41882248390813276,0.10733313970558522,0.3355326610701034,0.20766564412812272,0.10806330695458222,0.16209509937484143,0.4542501745077415,0.3177554982988319,0.7279576603930521,0.1520822101270332,0.5819823417546087,0.08706864171573603,0.16373775979546354,0.07419739828491556,1.0,0.7631578947368421,0.9052631578947369,0.8105263157894737,0.9526315789473684,0.5263157894736842,0.7157894736842105,0.38421052631578945,0.5736842105263158,0.43157894736842106,0.2894736842105263,0.33684210526315794,0.6210526315789474,0.4789473684210527,0.8578947368421053,0.24210526315789474,0.6684210526315789,0.1473684210526316,0.19473684210526315,0.1,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.336908327852033,-4.209485517047071,0.949954002116325,0.7890631802823411,0.849588752168559,0.8302078289395427,0.7282568378388676
18,20,5,3,0.3768922252175377,0.3433290851413939,0.2591895232198092,0.21098431436629594,0.46601321951666963,0.17551223253481846,0.7835827378969039,0.28080120243009277,0.7276439024344833,0.3510957920513202,0.13262585506405467,0.08833392953771821,0.8145309081091563,0.21602173863749913,0.519012605197018,0.6199863630991476,0.11902152351027072,0.08317872968205901,0.037245943694932004,0.341266049759554,0.8578947368421053,0.8105263157894737,0.6684210526315789,0.5736842105263158,0.7631578947368421,0.43157894736842106,1.0,0.4789473684210527,0.9052631578947369,0.5263157894736842,0.2894736842105263,0.24210526315789474,0.9526315789473684,0.33684210526315794,0.6210526315789474,0.7157894736842105,0.19473684210526315,0.1473684210526316,0.1,0.38421052631578945,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.748895273327882,-4.488538502054075,0.0427101249864148,0.040199540767024956,0.20272893092517733,0.06228398282040618,-0.008448060486997835
19,20,5,3,0.2630461343256941,0.25593884838615966,0.399801053247019,0.382693331702582,0.22891782775132052,0.20971035588297865,0.3982043369500401,0.23033148421076677,0.15233626300252057,0.860683110153985,0.37954311362246684,0.5262752753950075,0.059328414633732424,0.6764627340145757,0.15563102546472554,0.12251326868014342,0.26612955290086693,0.32144765209865656,0.042875479923169126,0.2597198532249101,0.9526315789473684,0.8105263157894737,0.9052631578947369,0.8578947368421053,0.6684210526315789,0.5736842105263158,0.7157894736842105,0.5263157894736842,0.43157894736842106,1.0,0.4789473684210527,0.6210526315789474,0.1473684210526316,0.7631578947368421,0.24210526315789474,0.19473684210526315,0.33684210526315794,0.38421052631578945,0.1,0.2894736842105263,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45664454844739444,-4.475400623382371,0.22222139884524506,0.2142989786807797,-0.007032241011110083,0.26035128924307355,0.2228994393317377
20,20,5,3,0.44018803446651955,0.32879393011395397,0.24401163240847695,0.3008367608017603,0.1705005789998636,0.5399639704316737,0.6466930711548141,0.18127329769560174,0.5265263619057681,0.44696202113391326,0.16587532162071927,0.22717407786811197,0.09182656993737665,0.28461573613841956,0.6181794482260554,0.04337573534899436,0.4239866505436074,0.2340490810927572,0.06622792765074885,0.17285110647778149,1.0,0.8578947368421053,0.6684210526315789,0.7157894736842105,0.5736842105263158,0.9052631578947369,0.9526315789473684,0.4789473684210527,0.8105263157894737,0.6210526315789474,0.33684210526315794,0.38421052631578945,0.24210526315789474,0.43157894736842106,0.7631578947368421,0.1473684210526316,0.5263157894736842,0.2894736842105263,0.1,0.19473684210526315,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5405637937515732,-4.008819042550753,0.2154229906856296,0.28730951869452565,0.24800640500856608,0.3466195639453004,0.23674110669625648
21,20,5,3,0.5407028252261991,0.498219172814219,0.3291532429558014,0.6172414477843978,0.38628807863911474,0.27155045520538834,0.400023078208773,0.28620013614667916,0.5967119590678758,0.16623734517844715,0.25334452517373246,0.31569667251189804,0.7420651456895236,0.09125949931445104,0.1866860362995987,0.05298456904101738,0.4912118527185311,0.4157125935378664,0.19108154724001322,0.07725538916047664,0.9526315789473684,0.9052631578947369,0.7157894736842105,1.0,0.7631578947368421,0.6210526315789474,0.6684210526315789,0.5263157894736842,0.8105263157894737,0.33684210526315794,0.38421052631578945,0.43157894736842106,0.8578947368421053,0.19473684210526315,0.2894736842105263,0.1473684210526316,0.5736842105263158,0.4789473684210527,0.24210526315789474,0.1,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.9991388938624032,-5.399894107960664,0.5138398221965246,0.655781300762605,0.5263277909905993,0.7762731741899616,0.5281648485329428
22,20,5,3,0.2530171906340606,0.43865165390875516,0.3721572959871866,0.2578192017649939,0.19671748641095688,0.16955045176608763,0.5193507017260085,0.10285518286496276,0.2526268224798341,0.6159220787189817,0.523924281757477,0.5070293075307188,0.275026659906635,0.09244192379141528,0.343592619015374,0.2514169945515163,0.07427638365019186,0.1255881286301588,0.251802434959715,0.06835189219009148,0.9526315789473684,1.0,0.9052631578947369,0.7157894736842105,0.6210526315789474,0.5736842105263158,0.8105263157894737,0.38421052631578945,0.5263157894736842,0.8578947368421053,0.7631578947368421,0.6684210526315789,0.43157894736842106,0.24210526315789474,0.4789473684210527,0.33684210526315794,0.1473684210526316,0.19473684210526315,0.2894736842105263,0.1,0.5,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.15159164081005938,-4.353057558700374,0.681374788777857,0.7661124407197127,0.7481776526879758,0.7111851916192801,0.8872388198459483
23,20,5,3,0.2628098852185532,0.19539332388792718,0.4896504888210257,0.29992394153711144,0.36310445541302083,0.19096676000921065,0.6775400998291399,0.6039705725709469,0.09370719878259609,0.5945990798300386,0.4153838622194625,0.09737547694290699,0.21775351982806057,0.05533771057365883,0.36462917331854516,0.41446199080084656,0.1819022311661031,0.5157886862391909,0.1495783460159329,0.08704020470059581,0.8578947368421053,0.6684210526315789,0.9526315789473684,0.7157894736842105,0.7631578947368421,0.5263157894736842,1.0,0.9052631578947369,0.33684210526315794,0.8105263157894737,0.6210526315789474,0.2894736842105263,0.38421052631578945,0.1473684210526316,0.43157894736842106,0.4789473684210527,0.24210526315789474,0.5736842105263158,0.19473684210526315,0.1,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5509975773274235,-4.675731154308395,0.04625931859381604,0.114572232254002,0.15620075007614792,0.12161615933235422,0.17981102171197788
24,20,5,3,0.4355918405464885,0.3078785038927584,0.43891662092688183,0.5228262461560311,0.2281939561905224,0.4717605068970996,0.3699872256183263,0.3582526161315488,0.7750299528979103,0.5196359889486203,0.23750946179682259,0.32203316336017984,0.23153775874998805,0.3783138131272482,0.09414370760695925,0.1546099918128264,0.08795884152609701,0.2302947292586627,0.1080871150944756,0.06974102617776966,0.9526315789473684,0.7631578947368421,0.8578947368421053,0.9052631578947369,0.5736842105263158,0.8105263157894737,0.6684210526315789,0.6210526315789474,1.0,0.7157894736842105,0.43157894736842106,0.4789473684210527,0.38421052631578945,0.5263157894736842,0.24210526315789474,0.2894736842105263,0.19473684210526315,0.33684210526315794,0.1473684210526316,0.1,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5421730924345081,-4.919322890251246,0.20517988048997376,0.28868700176501144,0.3107574115314591,0.34563564513634054,0.21507903064415573
