id,alt,choice,price,theta1,theta2,theta3,theta4,theta5
3,17,0,0.43157894736842106,1.0,0.0,0.0,1.0,0.0
3,7,0,0.1,0.0,0.5,1.0,1.0,0.0
3,10,0,0.8578947368421053,0.5,1.0,0.5,0.5,0.5
3,15,0,0.8105263157894737,0.5,1.0,0.5,0.0,1.0
3,16,0,0.5736842105263158,1.0,0.0,1.0,0.0,0.0
3,1,0,0.1473684210526316,0.5,0.5,0.5,1.0,0.5
3,8,0,0.6684210526315789,0.0,1.0,1.0,1.0,1.0
3,2,0,0.6210526315789474,0.0,0.0,0.0,0.0,0.5
3,6,0,0.2894736842105263,1.0,1.0,1.0,0.0,0.5
3,3,0,0.19473684210526315,1.0,0.0,0.5,0.5,1.0
4,0,0,0,0,0,0,0,0
4,20,0,0.33684210526315794,0.5,1.0,0.0,0.5,0.0
4,16,0,0.19473684210526315,0.0,0.0,0.5,0.0,0.0
4,10,0,0.7157894736842105,0.0,0.0,1.0,0.5,0.5
4,9,0,0.43157894736842106,0.5,1.0,1.0,1.0,0.5
4,5,0,0.24210526315789474,0.0,1.0,1.0,1.0,1.0
4,17,0,0.9052631578947369,0.0,0.5,0.5,0.5,0.5
4,1,0,0.6210526315789474,0.0,0.5,0.5,1.0,0.5
4,13,0,0.4789473684210527,0.0,1.0,0.0,0.5,0.0
4,12,0,0.4789473684210527,1.0,0.5,1.0,1.0,0.0
4,4,0,0.19473684210526315,1.0,0.0,0.0,0.5,0.0
4,15,0,0.33684210526315794,0.5,0.5,1.0,0.0,0.0
4,3,0,0.8105263157894737,0.0,0.0,1.0,0.5,0.5
4,19,0,0.5263157894736842,1.0,0.5,0.5,0.0,0.5
4,8,1,0.33684210526315794,0.5,1.0,0.5,0.0,0.0
4,7,0,0.1473684210526316,0.0,0.5,0.5,1.0,0.0
4,6,0,0.5263157894736842,0.0,0.0,1.0,0.0,0.0
4,18,0,0.2894736842105263,1.0,0.5,0.5,0.5,1.0
5,0,0,0,0,0,0,0,0
5,8,1,0.24210526315789474,0.0,0.0,1.0,0.0,0.0
5,9,0,0.7157894736842105,0.5,1.0,1.0,1.0,0.0
5,6,0,0.33684210526315794,0.0,0.0,0.0,0.5,0.0
5,1,0,0.8105263157894737,0.5,0.5,0.0,0.0,0.0
5,13,0,0.33684210526315794,0.5,1.0,1.0,0.5,1.0
5,19,0,0.5736842105263158,1.0,1.0,0.5,0.5,1.0
6,0,0,0,0,0,0,0,0
6,20,0,0.43157894736842106,0.0,0.5,1.0,1.0,1.0
6,7,0,0.6684210526315789,0.5,1.0,0.0,0.5,0.5
6,1,0,0.19473684210526315,0.0,0.5,0.0,0.5,0.5
6,6,0,0.7631578947368421,0.5,0.5,0.5,0.5,1.0
6,11,0,0.4789473684210527,0.5,0.0,0.0,0.0,0.0
6,2,0,0.9526315789473684,0.5,1.0,0.0,0.0,0.0
6,4,0,0.43157894736842106,0.0,1.0,0.5,1.0,1.0
6,3,0,0.8105263157894737,0.5,1.0,0.5,1.0,0.5
6,10,0,0.1473684210526316,0.0,0.5,1.0,1.0,0.5
6,15,0,0.7631578947368421,0.0,0.0,1.0,1.0,0.0
6,9,0,0.43157894736842106,0.5,0.0,0.0,0.0,1.0
6,12,0,0.19473684210526315,0.0,1.0,1.0,1.0,1.0
6,8,1,0.7157894736842105,1.0,0.5,1.0,1.0,0.5
6,16,0,0.5263157894736842,0.5,0.0,1.0,1.0,1.0
6,14,0,0.5736842105263158,1.0,1.0,1.0,0.5,0.5
7,0,0,0,0,0,0,0,0
7,20,0,0.9052631578947369,0.5,0.5,1.0,0.5,0.5
7,5,0,0.2894736842105263,1.0,0.0,0.5,1.0,0.0
7,11,0,0.2894736842105263,0.5,0.5,1.0,0.5,0.5
7,3,0,0.33684210526315794,1.0,0.0,1.0,0.0,0.5
7,8,0,0.38421052631578945,1.0,0.5,0.5,0.5,0.5
7,16,0,0.1,0.0,0.5,1.0,0.5,0.5
7,6,0,0.8105263157894737,0.0,1.0,0.5,0.0,1.0
7,17,0,0.8578947368421053,0.0,1.0,1.0,1.0,0.5
7,12,0,0.1,0.0,1.0,0.0,1.0,0.5
7,4,0,1.0,0.5,0.0,1.0,0.5,0.0
7,18,0,1.0,1.0,0.0,1.0,0.5,0.5
7,15,0,0.5263157894736842,0.5,0.5,1.0,1.0,0.5
7,13,0,0.43157894736842106,1.0,0.0,1.0,0.0,1.0
7,14,1,0.2894736842105263,0.0,0.5,1.0,0.5,0.0
7,1,0,0.33684210526315794,0.5,0.5,0.5,0.5,0.0
7,19,0,0.8105263157894737,1.0,0.5,0.0,0.5,1.0
7,7,0,0.6210526315789474,0.0,0.5,0.0,0.0,0.0
7,2,0,0.9526315789473684,0.0,0.0,1.0,1.0,0.0
8,0,0,0,0,0,0,0,0
8,13,0,0.2894736842105263,0.0,1.0,0.5,0.0,0.5
8,11,1,0.1,1.0,0.0,1.0,0.5,1.0
8,10,0,1.0,0.5,0.0,1.0,0.0,0.0
8,14,0,0.7631578947368421,0.0,0.0,0.5,1.0,0.0
8,3,0,0.7631578947368421,1.0,0.0,0.0,0.0,0.5
8,17,0,0.1473684210526316,0.5,0.5,0.0,0.0,0.5
8,18,0,0.6684210526315789,0.5,0.5,0.0,0.0,1.0
8,1,0,0.6684210526315789,1.0,0.0,0.0,1.0,0.0
8,8,0,0.5263157894736842,0.5,0.5,0.0,0.0,0.0
8,4,0,1.0,0.5,1.0,1.0,1.0,0.5
9,0,1,0,0,0,0,0,0
9,16,0,0.43157894736842106,0.0,0.5,0.5,1.0,1.0
9,14,0,0.7157894736842105,0.0,0.0,0.0,0.0,1.0
9,5,0,0.8105263157894737,0.0,1.0,0.5,1.0,1.0
9,18,0,1.0,0.5,0.0,0.0,0.5,1.0
9,6,0,0.1,0.0,0.0,0.5,1.0,1.0
9,2,0,0.7631578947368421,0.0,0.5,1.0,0.5,1.0
9,12,0,1.0,0.0,0.5,0.0,1.0,0.0
9,3,0,0.2894736842105263,0.0,0.0,0.0,0.5,1.0
9,10,0,0.7157894736842105,0.5,0.0,1.0,0.5,0.5
9,17,0,0.7631578947368421,0.0,1.0,0.5,0.5,0.5
9,11,0,0.8578947368421053,1.0,0.0,0.5,1.0,0.5
9,1,0,0.9526315789473684,0.5,0.5,0.5,0.5,0.0
10,0,1,0,0,0,0,0,0
10,6,0,0.8578947368421053,0.5,1.0,0.5,0.0,0.0
10,15,0,0.6684210526315789,0.5,1.0,0.5,0.0,0.5
10,19,0,0.1473684210526316,0.0,1.0,0.0,1.0,1.0
11,0,0,0,0,0,0,0,0
11,9,0,0.6210526315789474,0.5,0.0,0.5,1.0,0.0
11,1,0,0.7631578947368421,1.0,0.0,0.0,1.0,1.0
11,20,0,0.8105263157894737,1.0,0.0,1.0,0.5,1.0
11,19,0,0.4789473684210527,1.0,1.0,0.5,0.0,0.5
11,8,1,0.24210526315789474,1.0,1.0,1.0,0.5,0.5
11,4,0,0.24210526315789474,0.0,0.0,0.5,0.0,0.0
11,14,0,0.7631578947368421,0.0,0.5,0.0,0.0,0.0
11,17,0,0.6684210526315789,0.0,0.5,0.0,1.0,0.5
11,15,0,0.8578947368421053,0.5,1.0,0.5,0.5,0.0
11,3,0,0.8578947368421053,0.5,0.5,0.0,1.0,1.0
11,18,0,0.9052631578947369,0.5,0.5,1.0,0.0,0.5
12,0,0,0,0,0,0,0,0
12,13,0,1.0,0.5,1.0,0.5,1.0,0.0
12,7,0,0.19473684210526315,0.0,1.0,1.0,0.0,1.0
12,20,0,1.0,0.0,0.5,0.0,1.0,1.0
12,15,0,0.5736842105263158,0.5,1.0,0.0,0.0,1.0
12,16,1,0.33684210526315794,1.0,0.0,0.5,0.5,0.5
12,5,0,0.43157894736842106,0.5,1.0,0.5,1.0,0.0
12,14,0,0.4789473684210527,0.5,0.5,0.0,0.5,1.0
12,12,0,0.5736842105263158,1.0,0.5,1.0,0.5,1.0
12,19,0,0.6684210526315789,0.5,1.0,0.0,0.5,1.0
12,1,0,0.24210526315789474,0.5,0.5,0.5,0.5,0.0
12,3,0,0.1,0.0,0.0,1.0,0.0,0.5
12,6,0,0.5736842105263158,0.5,0.5,1.0,0.0,0.5
12,11,0,0.1473684210526316,1.0,0.5,1.0,0.0,1.0
13,0,1,0,0,0,0,0,0
13,8,0,0.33684210526315794,0.5,0.0,0.5,0.0,1.0
13,12,0,0.1473684210526316,1.0,0.0,0.0,0.5,1.0
13,19,0,0.4789473684210527,0.0,0.0,0.0,0.5,1.0
13,11,0,0.6684210526315789,0.5,0.5,0.0,1.0,0.5
13,7,0,0.9052631578947369,0.5,1.0,1.0,0.0,0.0
13,13,0,0.6684210526315789,0.5,0.5,1.0,0.0,0.0
13,20,0,0.7631578947368421,0.0,0.5,0.5,0.0,0.0
13,10,0,0.5736842105263158,1.0,0.0,1.0,0.5,1.0
13,3,0,0.38421052631578945,1.0,0.5,1.0,1.0,0.5
13,1,0,0.6684210526315789,1.0,0.5,0.5,1.0,0.5
13,15,0,0.43157894736842106,0.5,1.0,0.0,1.0,0.0
13,4,0,0.6684210526315789,0.0,0.5,0.0,0.0,0.5
13,5,0,0.7157894736842105,0.5,1.0,1.0,0.0,0.5
13,2,0,0.1,0.5,0.0,0.5,1.0,0.5
13,9,0,0.6210526315789474,0.0,0.5,1.0,1.0,0.5
13,14,0,0.9052631578947369,0.0,1.0,0.5,0.5,1.0
13,16,0,0.9052631578947369,1.0,0.0,1.0,0.5,0.0
13,17,0,0.19473684210526315,0.0,0.0,0.0,0.0,0.5
14,0,0,0,0,0,0,0,0
14,18,0,0.38421052631578945,0.0,0.5,1.0,0.0,1.0
14,2,0,0.9526315789473684,0.5,0.5,0.0,0.0,1.0
14,13,0,0.6684210526315789,0.0,0.0,0.0,0.5,0.5
14,8,1,0.24210526315789474,1.0,0.5,1.0,0.5,1.0
14,5,0,0.24210526315789474,0.5,1.0,0.0,0.5,0.5
14,9,0,0.38421052631578945,1.0,0.0,0.5,0.0,0.0
14,16,0,0.9526315789473684,0.5,0.5,0.0,0.0,0.5
14,7,0,0.9052631578947369,1.0,0.0,0.5,1.0,0.5
14,19,0,0.5736842105263158,0.0,0.5,0.0,0.0,0.5
14,15,0,0.19473684210526315,0.0,0.5,0.0,1.0,0.5
14,1,0,0.4789473684210527,1.0,0.5,0.5,0.0,1.0
14,6,0,0.7157894736842105,0.0,0.5,0.5,0.0,0.0
14,11,0,0.1473684210526316,0.0,1.0,0.5,0.0,0.0
14,14,0,0.7157894736842105,1.0,1.0,0.0,0.0,0.5
15,0,0,0,0,0,0,0,0
15,7,0,0.8105263157894737,0.5,1.0,0.0,0.5,0.0
15,20,0,0.5736842105263158,0.5,0.5,0.5,0.5,0.5
15,5,0,0.43157894736842106,1.0,0.0,0.5,0.0,0.0
15,3,1,0.33684210526315794,1.0,0.5,0.0,1.0,1.0
15,13,0,0.9052631578947369,1.0,0.0,0.5,1.0,0.5
15,12,0,0.7631578947368421,1.0,1.0,1.0,0.5,0.5
15,11,0,0.5736842105263158,0.5,0.5,0.0,0.0,1.0
16,0,0,0,0,0,0,0,0
16,5,0,0.5263157894736842,0.0,0.0,0.0,1.0,0.0
16,8,0,0.38421052631578945,1.0,1.0,0.5,1.0,0.0
16,17,0,0.2894736842105263,0.5,0.5,0.5,0.0,0.5
16,1,0,0.5736842105263158,0.0,0.0,0.5,0.5,0.5
16,7,0,0.8105263157894737,0.5,0.5,0.0,1.0,0.5
16,18,0,0.19473684210526315,1.0,1.0,1.0,0.5,0.5
16,6,0,0.33684210526315794,1.0,0.5,1.0,0.0,0.5
16,20,0,0.38421052631578945,0.0,0.5,1.0,0.0,1.0
16,14,0,0.7157894736842105,1.0,0.0,1.0,0.5,1.0
16,2,0,0.7157894736842105,1.0,1.0,0.5,1.0,1.0
16,13,0,0.5263157894736842,1.0,1.0,0.0,0.5,0.5
16,3,0,0.4789473684210527,0.0,1.0,1.0,1.0,0.0
16,16,0,0.5263157894736842,0.5,0.5,0.0,0.5,1.0
16,12,0,0.9526315789473684,0.0,1.0,0.0,1.0,0.0
16,9,0,0.1,0.5,0.5,0.5,1.0,0.5
16,4,0,0.6210526315789474,0.5,1.0,0.5,1.0,0.0
16,15,0,0.24210526315789474,0.5,0.0,0.0,0.0,0.5
16,11,0,0.2894736842105263,0.0,0.5,0.5,0.5,1.0
16,10,1,0.2894736842105263,0.0,0.5,0.0,0.5,1.0
16,19,0,0.33684210526315794,0.0,0.0,0.5,1.0,0.0
17,0,0,0,0,0,0,0,0
17,10,0,0.1,0.5,0.5,0.5,1.0,1.0
17,6,0,1.0,0.5,0.5,0.5,1.0,0.5
17,1,0,1.0,0.0,1.0,0.0,0.0,0.0
17,18,0,0.7157894736842105,0.0,1.0,1.0,1.0,0.5
17,14,0,0.7157894736842105,0.5,0.0,0.0,1.0,0.5
17,16,0,0.2894736842105263,0.5,0.5,0.0,0.0,0.5
17,8,1,0.1473684210526316,1.0,1.0,0.5,1.0,1.0
17,7,0,0.1,1.0,0.5,0.5,0.5,0.5
17,4,0,0.24210526315789474,0.0,1.0,0.0,1.0,0.5
17,17,0,0.6210526315789474,1.0,0.5,0.5,0.5,0.0
18,0,0,0,0,0,0,0,0
18,16,1,0.2894736842105263,0.0,0.5,0.5,1.0,1.0
18,14,0,0.1473684210526316,0.5,0.5,1.0,1.0,0.0
18,10,0,0.7631578947368421,1.0,1.0,0.0,0.5,0.0
18,20,0,0.5263157894736842,0.0,0.0,1.0,0.0,0.0
18,17,0,0.38421052631578945,0.5,0.0,0.0,0.5,0.5
18,9,0,0.7631578947368421,0.0,0.5,0.5,0.5,1.0
18,6,0,0.9052631578947369,0.5,1.0,1.0,0.5,1.0
18,2,0,0.9052631578947369,0.5,0.0,0.0,1.0,0.0
18,3,0,0.7631578947368421,0.0,1.0,0.0,1.0,0.0
18,18,0,0.6684210526315789,1.0,0.0,0.5,0.0,0.5
18,11,0,0.43157894736842106,0.5,0.0,0.5,0.0,1.0
18,19,0,1.0,0.0,0.5,0.5,0.5,0.0
18,7,0,0.1,0.0,0.0,0.5,0.5,0.5
18,8,0,0.24210526315789474,0.0,0.0,1.0,0.5,1.0
18,5,0,0.9526315789473684,0.5,1.0,0.5,0.5,0.0
18,1,0,0.6210526315789474,0.5,0.0,0.5,0.5,0.5
18,13,0,0.19473684210526315,1.0,0.0,1.0,0.0,0.0
18,4,0,0.19473684210526315,0.0,0.0,1.0,0.0,1.0
18,15,0,0.7631578947368421,1.0,0.0,0.0,0.5,1.0
18,12,0,0.6684210526315789,1.0,0.0,1.0,0.0,0.0
19,0,0,0,0,0,0,0,0
19,11,0,0.7157894736842105,1.0,0.5,0.5,0.0,0.0
19,10,0,0.5736842105263158,1.0,0.0,0.0,0.5,1.0
19,4,0,0.38421052631578945,0.5,1.0,0.0,0.5,0.5
19,14,0,0.7157894736842105,0.0,0.5,1.0,1.0,0.0
19,5,1,0.7631578947368421,0.5,0.5,0.5,0.0,1.0
19,16,0,1.0,0.5,0.0,0.5,1.0,0.5
19,18,0,0.9526315789473684,0.0,1.0,1.0,0.5,0.0
19,13,0,0.7157894736842105,1.0,1.0,1.0,1.0,0.0
19,15,0,0.6210526315789474,1.0,0.5,0.0,0.5,1.0
19,19,0,0.19473684210526315,0.0,0.5,0.0,0.5,0.0
19,20,0,0.43157894736842106,0.5,0.0,0.0,1.0,0.5
19,9,0,0.8578947368421053,1.0,1.0,0.5,0.5,1.0
19,2,0,0.1473684210526316,0.0,0.0,0.5,0.5,0.0
19,3,0,0.7157894736842105,1.0,1.0,0.5,0.0,0.5
19,7,0,0.6210526315789474,0.5,0.5,1.0,1.0,0.5
19,1,0,0.7631578947368421,0.0,0.0,0.0,0.0,1.0
19,8,0,0.6210526315789474,1.0,1.0,0.0,1.0,1.0
19,17,0,0.8105263157894737,1.0,0.5,0.0,0.0,0.0
20,0,0,0,0,0,0,0,0
20,15,0,0.43157894736842106,1.0,0.5,0.0,1.0,0.0
20,17,0,0.43157894736842106,0.5,0.0,0.0,0.5,0.5
20,1,0,0.24210526315789474,0.5,1.0,0.0,0.5,0.0
20,20,0,0.38421052631578945,1.0,1.0,1.0,1.0,0.5
20,14,0,0.8105263157894737,1.0,0.5,1.0,1.0,0.0
20,2,0,0.1,0.0,1.0,0.5,0.5,0.0
20,11,0,0.8578947368421053,0.0,0.0,0.0,0.5,1.0
20,18,0,0.8578947368421053,0.5,0.5,1.0,0.0,1.0
20,10,0,0.2894736842105263,0.5,0.5,0.5,1.0,0.0
20,19,0,0.8578947368421053,0.0,0.5,0.5,0.5,1.0
20,12,0,0.7631578947368421,0.0,0.5,1.0,0.5,0.5
20,6,0,0.6210526315789474,0.5,0.5,0.5,0.0,0.0
20,16,0,0.9052631578947369,1.0,0.5,1.0,0.0,0.0
20,4,0,0.9052631578947369,0.5,0.5,0.5,1.0,0.5
20,3,1,0.1,0.0,0.5,1.0,0.5,1.0
21,0,0,0,0,0,0,0,0
21,3,0,0.43157894736842106,1.0,1.0,0.5,1.0,0.0
21,19,0,0.6684210526315789,0.5,1.0,0.0,0.0,1.0
21,5,1,0.1473684210526316,0.5,0.0,0.5,0.5,1.0
21,20,0,0.7157894736842105,1.0,0.5,0.0,0.0,0.5
21,6,0,0.24210526315789474,1.0,1.0,0.0,0.5,0.0
21,18,0,0.19473684210526315,1.0,1.0,1.0,0.0,1.0
21,12,0,0.19473684210526315,1.0,0.5,0.5,1.0,0.0
21,11,0,0.24210526315789474,0.5,0.0,0.0,1.0,0.0
21,2,0,0.6684210526315789,1.0,1.0,1.0,1.0,0.0
21,14,0,0.33684210526315794,0.5,0.0,1.0,0.0,1.0
21,15,0,0.8578947368421053,0.0,0.0,0.0,0.5,1.0
21,9,0,1.0,0.5,1.0,0.0,1.0,1.0
21,8,0,0.5736842105263158,1.0,0.0,0.5,0.0,0.5
21,4,0,0.7157894736842105,0.5,0.5,0.5,0.5,0.0
21,1,0,0.7157894736842105,0.0,0.5,1.0,0.0,0.5
21,13,0,0.24210526315789474,1.0,0.5,1.0,1.0,1.0
21,16,0,0.4789473684210527,0.5,1.0,1.0,0.0,0.5
21,17,0,0.7631578947368421,0.0,1.0,0.5,0.5,1.0
22,0,0,0,0,0,0,0,0
22,15,0,0.6684210526315789,0.5,0.0,0.0,1.0,0.5
22,20,0,0.9526315789473684,0.5,0.0,1.0,0.0,0.0
22,2,0,0.1473684210526316,0.0,1.0,0.5,1.0,0.5
22,14,0,0.9052631578947369,0.0,0.5,0.0,0.5,0.5
22,8,0,0.7631578947368421,0.5,1.0,1.0,0.5,0.5
22,16,0,0.6684210526315789,0.0,0.5,1.0,0.0,0.5
22,12,0,0.6210526315789474,0.0,1.0,0.5,0.5,0.5
22,1,1,0.2894736842105263,0.0,1.0,0.5,1.0,1.0
23,0,0,0,0,0,0,0,0
23,8,0,0.9052631578947369,0.0,1.0,0.0,1.0,0.5
23,16,0,0.7157894736842105,0.5,0.5,0.0,1.0,1.0
23,19,0,0.7631578947368421,0.0,0.5,1.0,0.0,0.5
23,3,0,0.24210526315789474,0.5,0.0,0.5,0.0,0.5
23,11,0,0.8578947368421053,0.0,0.0,0.0,0.0,0.5
23,5,0,0.38421052631578945,0.5,0.5,1.0,1.0,0.0
23,2,0,0.24210526315789474,0.0,0.0,0.5,0.0,1.0
23,10,0,0.4789473684210527,0.5,1.0,0.5,1.0,0.5
23,6,0,0.9526315789473684,1.0,0.0,0.0,1.0,1.0
23,15,1,0.19473684210526315,0.5,1.0,0.0,0.0,0.5
23,13,0,0.9526315789473684,0.5,0.0,1.0,1.0,1.0
23,18,0,0.6684210526315789,1.0,0.0,0.0,0.0,0.5
23,9,0,0.33684210526315794,1.0,0.5,0.0,1.0,0.5
23,17,0,0.43157894736842106,0.0,0.0,1.0,0.5,0.5
23,1,0,1.0,0.0,1.0,0.5,0.5,1.0
23,14,0,0.8105263157894737,0.5,0.5,0.0,1.0,1.0
23,7,0,1.0,1.0,0.5,1.0,1.0,0.0
23,12,0,0.33684210526315794,0.0,1.0,0.5,0.0,0.5
24,0,0,0,0,0,0,0,0
24,4,1,0.1,1.0,0.0,0.5,0.0,0.5
24,15,0,0.38421052631578945,0.0,0.5,0.5,0.0,0.5
24,3,0,0.6210526315789474,0.0,0.5,1.0,0.0,1.0
24,8,0,0.1,0.0,0.0,1.0,1.0,1.0
24,14,0,0.5263157894736842,0.5,0.5,0.5,0.0,0.5
24,19,0,0.24210526315789474,1.0,0.0,0.0,1.0,1.0
25,0,0,0,0,0,0,0,0
25,7,0,0.9052631578947369,0.5,0.0,0.0,0.0,0.5
25,8,0,0.19473684210526315,1.0,0.0,0.0,1.0,1.0
25,16,1,0.1473684210526316,0.0,1.0,0.5,0.0,1.0
25,20,0,0.6684210526315789,0.0,0.5,1.0,0.5,0.0
25,3,0,0.1,0.0,0.5,0.0,1.0,0.5
25,14,0,0.33684210526315794,1.0,0.5,0.5,1.0,0.0
25,12,0,0.43157894736842106,0.5,0.5,0.0,0.5,0.0
25,11,0,1.0,0.5,0.5,1.0,1.0,0.5
25,5,0,0.6684210526315789,1.0,0.0,0.0,0.5,0.5
25,15,0,0.8578947368421053,1.0,0.5,1.0,1.0,0.0
25,6,0,0.5263157894736842,0.5,1.0,0.0,0.5,0.5
26,0,0,0,0,0,0,0,0
26,7,0,0.2894736842105263,0.5,0.5,1.0,0.5,0.0
26,17,0,0.9526315789473684,0.5,0.5,1.0,1.0,0.0
26,9,0,0.38421052631578945,1.0,0.5,1.0,0.0,0.0
26,6,1,0.6210526315789474,0.0,0.0,1.0,1.0,1.0
26,15,0,0.33684210526315794,0.5,0.5,0.5,1.0,1.0
26,4,0,0.43157894736842106,0.0,0.0,1.0,0.5,1.0
26,12,0,0.8105263157894737,1.0,1.0,1.0,0.5,0.5
27,0,0,0,0,0,0,0,0
27,3,0,0.7157894736842105,0.5,1.0,1.0,0.5,0.5
27,18,0,0.33684210526315794,0.5,0.0,0.0,1.0,0.5
27,13,0,0.8578947368421053,0.0,1.0,0.0,0.5,1.0
27,6,0,0.1473684210526316,1.0,0.5,0.0,0.0,1.0
27,19,0,0.7157894736842105,1.0,1.0,0.0,1.0,1.0
27,5,0,0.5736842105263158,1.0,0.0,1.0,0.5,0.5
27,20,1,0.33684210526315794,1.0,1.0,0.5,0.5,0.5
27,17,0,0.7631578947368421,0.0,0.0,0.0,0.5,0.5
27,12,0,1.0,0.5,0.5,0.0,0.5,0.0
27,4,0,0.9052631578947369,0.0,0.0,1.0,1.0,0.0
27,16,0,0.2894736842105263,1.0,0.0,1.0,1.0,0.5
27,2,0,0.38421052631578945,0.5,0.0,1.0,0.0,0.0
27,7,0,0.9052631578947369,0.0,0.0,0.0,0.0,1.0
27,1,0,0.38421052631578945,0.0,1.0,0.0,0.0,0.5
27,15,0,0.1473684210526316,0.0,0.5,0.5,1.0,1.0
27,10,0,0.6210526315789474,0.0,1.0,1.0,0.5,0.5
27,9,0,0.7157894736842105,0.5,0.5,0.5,0.5,0.5
27,11,0,0.8105263157894737,0.5,0.0,1.0,0.5,1.0
27,8,0,0.7157894736842105,1.0,0.5,0.0,0.0,1.0
28,0,0,0,0,0,0,0,0
28,16,1,0.1,0.0,1.0,0.5,0.5,1.0
28,8,0,0.9052631578947369,0.0,1.0,0.0,0.5,1.0
28,19,0,0.8105263157894737,0.0,1.0,0.0,0.0,0.0
28,4,0,0.19473684210526315,0.5,1.0,0.5,0.0,0.0
28,15,0,0.5736842105263158,0.5,0.0,0.0,1.0,1.0
28,5,0,0.38421052631578945,1.0,0.0,1.0,0.0,0.0
28,13,0,0.9526315789473684,0.0,1.0,0.5,0.5,0.0
28,2,0,0.33684210526315794,1.0,1.0,0.0,1.0,0.5
28,20,0,0.5736842105263158,1.0,1.0,1.0,0.5,0.5
28,3,0,0.1473684210526316,1.0,0.0,1.0,0.0,0.0
28,10,0,0.4789473684210527,0.0,0.5,0.0,1.0,1.0
28,18,0,0.6210526315789474,0.0,1.0,0.0,0.0,0.5
28,6,0,0.7631578947368421,1.0,0.5,0.5,1.0,1.0
29,0,0,0,0,0,0,0,0
29,10,0,0.6210526315789474,1.0,0.0,0.0,0.0,0.0
29,9,0,0.9526315789473684,0.0,1.0,1.0,0.0,0.0
29,2,0,0.2894736842105263,0.0,0.0,1.0,0.0,0.0
29,14,0,0.9052631578947369,0.5,0.5,0.5,1.0,0.5
29,5,0,0.7631578947368421,0.5,1.0,1.0,0.0,0.0
29,12,0,0.1473684210526316,0.0,0.5,0.5,1.0,0.5
29,3,0,0.2894736842105263,0.0,0.0,0.5,1.0,0.0
29,7,0,0.38421052631578945,0.0,0.5,0.5,0.0,0.0
