Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3
10,20,3,3,0.4597019198732406,0.21408505931692856,0.4920723345785893,0.4988155025741288,0.4065851750546649,0.4603035349317429,0.11395198481717661,0.2223754553766929,0.46057828195624795,0.39935317715027535,0.3782598844747661,0.13823534237616827,0.4516348211969335,0.21957714758350336,0.09147847317645764,0.14694093893432586,0.38892089916580425,0.30737807640999265,0.052775835119120554,0.11429148667486408,1.0,0.7157894736842105,0.9526315789473684,0.9052631578947369,0.8105263157894737,0.8578947368421053,0.43157894736842106,0.5263157894736842,0.7631578947368421,0.6684210526315789,0.6210526315789474,0.2894736842105263,0.5736842105263158,0.33684210526315794,0.19473684210526315,0.24210526315789474,0.4789473684210527,0.38421052631578945,0.1,0.1473684210526316,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.3207618324173801,-4.937075750121115,0.5265946566205755,0.6474479287709429,0.6349755867018768
11,20,3,3,0.2033279626721738,0.2574346340884381,0.33584466539593294,0.3271360973277818,0.5194758497377134,0.2835651910973674,0.6725880148182826,0.3895543803464265,0.7799640029163323,0.334814367223412,0.7328960368127277,0.15677970790013282,0.36625819096422724,0.08279573834999908,0.2982639269226915,0.2532297673607387,0.15912474259177398,0.02539888289722897,0.35756229035714987,0.12500482421728187,0.8105263157894737,0.7157894736842105,0.7631578947368421,0.6684210526315789,0.8578947368421053,0.5736842105263158,0.9526315789473684,0.6210526315789474,1.0,0.5263157894736842,0.9052631578947369,0.2894736842105263,0.4789473684210527,0.19473684210526315,0.38421052631578945,0.33684210526315794,0.24210526315789474,0.1,0.43157894736842106,0.1473684210526316,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.4697978601728475,-4.696019589268578,1.0338387170942025,0.6420633737673034,1.1218568158822237
12,20,3,3,0.3312026535321071,0.4281144458470578,0.5473481776138456,0.4170421438441523,0.5196985148066455,0.38036110084718866,0.34146193250918355,0.31060863522186705,0.2836117451354439,0.2856957108600875,0.57144091414574,0.28575540080584017,0.24200282151730637,0.10299135180259547,0.16075411736507117,0.35211590582379076,0.24672539203125143,0.07030782701504312,0.1303673007323871,0.06612315214077773,0.8105263157894737,0.9052631578947369,1.0,0.8578947368421053,0.9526315789473684,0.7157894736842105,0.6684210526315789,0.6210526315789474,0.5736842105263158,0.5263157894736842,0.7631578947368421,0.43157894736842106,0.38421052631578945,0.24210526315789474,0.2894736842105263,0.4789473684210527,0.33684210526315794,0.1473684210526316,0.19473684210526315,0.1,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.19366070418909814,-4.583632718416754,0.907458687132609,0.9619477007039401,1.0978630642089535
13,20,3,3,0.2739700008507656,0.41629449431520116,0.24856785579796614,0.21021558335395385,0.28463367874310025,0.18643069666230078,0.4429719954990504,0.3161720101906739,0.41738088532371254,0.09657644502929585,0.7275066451318336,0.12102623207339058,0.07835701270941617,0.33294300951606864,0.0541519933316644,0.2649672424301779,0.3307598259574512,0.45975809126261435,0.08864336115308973,0.08897242246588484,0.9052631578947369,1.0,0.8105263157894737,0.7157894736842105,0.7631578947368421,0.6210526315789474,0.8578947368421053,0.5736842105263158,0.6684210526315789,0.33684210526315794,0.9526315789473684,0.2894736842105263,0.24210526315789474,0.4789473684210527,0.19473684210526315,0.38421052631578945,0.43157894736842106,0.5263157894736842,0.1473684210526316,0.1,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.6406798428465779,-4.913211212598921,0.3694642811058738,0.26951063085874527,0.27366427932715404
14,20,3,3,0.34088717169251337,0.1938430763625183,0.36659619248973924,0.588280089539166,0.5128774838155149,0.6254364636648194,0.12776865465898363,0.09593391373660393,0.38495994632260794,0.7525835916499607,0.32857128142474273,0.47174877261297177,0.2851451772910043,0.2621747849143631,0.10148887747087017,0.16725369996848274,0.596526999093545,0.46247147181855236,0.04254984467711403,0.12049339125676732,0.9526315789473684,0.7157894736842105,0.8105263157894737,1.0,0.7631578947368421,0.8578947368421053,0.33684210526315794,0.2894736842105263,0.5736842105263158,0.9052631578947369,0.4789473684210527,0.6210526315789474,0.43157894736842106,0.38421052631578945,0.19473684210526315,0.24210526315789474,0.6684210526315789,0.5263157894736842,0.1,0.1473684210526316,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.4311275594739512,-4.335028480819877,0.5167384296403732,0.7912901154346995,0.7031787510848394
15,20,3,3,0.23865703370174995,0.12090464601837947,0.5700669663989525,0.30616528935535336,0.6899261394229517,0.5490590338405819,0.4113487630851339,0.6513372600460418,0.46975224276100436,0.3200313370981771,0.19175702252145674,0.5303730179041654,0.25332403695657696,0.05262685295778585,0.10151438188142962,0.4392095386583171,0.1554120871577436,0.35008307197456046,0.25705450490702764,0.07583277283540729,0.8105263157894737,0.4789473684210527,0.9052631578947369,0.6210526315789474,1.0,0.8578947368421053,0.7157894736842105,0.9526315789473684,0.7631578947368421,0.5736842105263158,0.33684210526315794,0.6684210526315789,0.38421052631578945,0.1473684210526316,0.19473684210526315,0.5263157894736842,0.24210526315789474,0.43157894736842106,0.2894736842105263,0.1,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.4192885878057638,-4.760201810678701,0.4652462822578326,0.4364777111073076,0.499691477673832
16,20,3,3,0.2838963474321644,0.23094210693342854,0.36419210141068686,0.26243421434509007,0.4357261908959695,0.13204393671167092,0.36951034680659517,0.7705699376353237,0.3307263434255563,0.2520452024588429,0.41254977833674056,0.7614961880549496,0.5819877018268654,0.37236046779368653,0.15414891477888815,0.25273738040757865,0.2207294305729281,0.0872102690969898,0.04938110337510174,0.17449095508405488,0.9526315789473684,0.8578947368421053,0.8105263157894737,0.6684210526315789,0.7631578947368421,0.38421052631578945,0.6210526315789474,1.0,0.5263157894736842,0.43157894736842106,0.5736842105263158,0.9052631578947369,0.7157894736842105,0.4789473684210527,0.24210526315789474,0.33684210526315794,0.2894736842105263,0.1473684210526316,0.1,0.19473684210526315,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.49894074836008423,-4.193777084191215,0.1799303314398719,0.18739494937168558,0.17109136757553076
17,20,3,3,0.3007782966940151,0.20951194625976777,0.22463057467210834,0.21477950620950637,0.36426111544394374,0.4172851909859259,0.24808336301741107,0.31285074487028774,0.22118655294277434,0.14328377397205816,0.1455146642781773,0.09229054381604038,0.15874674260602542,0.816482164622173,0.08085602703775313,0.37063925255416547,0.47897059068714687,0.15498572238306346,0.10661253773440248,0.07742561630684079,1.0,0.8105263157894737,0.7631578947368421,0.7157894736842105,0.8578947368421053,0.9052631578947369,0.6210526315789474,0.6684210526315789,0.5263157894736842,0.43157894736842106,0.38421052631578945,0.2894736842105263,0.33684210526315794,0.9526315789473684,0.19473684210526315,0.4789473684210527,0.5736842105263158,0.24210526315789474,0.1473684210526316,0.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,1.0,1.0,0.5172127768108651,-4.00625222534779,0.31902436814366203,0.2683084248894631,0.39180738136244514
18,20,3,3,0.41183529486438875,0.24430897561699771,0.5363040715290601,0.1699685647446646,0.26748633850691167,0.6313388174592793,0.3490037326845751,0.4549781549218388,0.6994635657495964,0.08713723030298687,0.5780725521780921,0.4395990441785885,0.16231254379780552,0.8277865142423375,0.11792122623274792,0.27378611543029024,0.10553965597598597,0.42313599777158173,0.04786847578898222,0.12902960617408063,0.9526315789473684,0.7157894736842105,0.8105263157894737,0.43157894736842106,0.5263157894736842,0.8578947368421053,0.5736842105263158,0.6684210526315789,0.9052631578947369,0.2894736842105263,0.7631578947368421,0.6210526315789474,0.33684210526315794,1.0,0.24210526315789474,0.38421052631578945,0.19473684210526315,0.4789473684210527,0.1,0.1473684210526316,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.5039549680134884,-4.644604694334894,1.0087082391798665,0.9690745721950897,1.0171130019944736
19,20,3,3,0.2739012693934876,0.41717971251041,0.2350428165676811,0.22556342394781292,0.45286923309296406,0.5521669853727008,0.3758333613494815,0.31251980398387885,0.3743201442783343,0.1856777593085791,0.5718086945232473,0.18589023348143374,0.1598125882273293,0.12839776148842283,0.3203583200197522,0.09686043899149413,0.054329367891521374,0.41751521815876336,0.08367608571891627,0.059942840001681014,0.9052631578947369,1.0,0.7631578947368421,0.6684210526315789,0.8578947368421053,0.9526315789473684,0.7157894736842105,0.5736842105263158,0.6210526315789474,0.43157894736842106,0.8105263157894737,0.38421052631578945,0.33684210526315794,0.2894736842105263,0.4789473684210527,0.24210526315789474,0.19473684210526315,0.5263157894736842,0.1473684210526316,0.1,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.3154308273878157,-4.0318240750515555,1.0093123197201486,0.9294795142855267,0.8372580494949599
20,20,3,3,0.34381213806792077,0.4189130688259256,0.22510389574812417,0.3907090180362378,0.42525178200591207,0.2634313864069638,0.3183336776754004,0.7247905934968927,0.7863392695635453,0.07703017176503874,0.613580581728293,0.15935657684576676,0.07595604205357775,0.31655745274269276,0.5443958995763964,0.3264934608734906,0.061506022618942155,0.13012959208001731,0.038477068955526855,0.3244482856539514,0.8578947368421053,0.9052631578947369,0.6210526315789474,0.7631578947368421,0.7157894736842105,0.5263157894736842,0.5736842105263158,0.9526315789473684,1.0,0.2894736842105263,0.8105263157894737,0.33684210526315794,0.24210526315789474,0.4789473684210527,0.6684210526315789,0.43157894736842106,0.1473684210526316,0.19473684210526315,0.1,0.38421052631578945,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.7492020853265026,-4.853181980450401,0.2805832201669282,0.39402419536389727,0.28862864591750587
21,20,3,3,0.2658820250826245,0.46840393189790586,0.3710657885509214,0.3947479635984856,0.14779049746178163,0.3146342911604699,0.55425662271705,0.37883618252566187,0.4502178931602803,0.12701442884157096,0.33170574918101,0.40111295876536773,0.8010173557311446,0.28793650344826915,0.10330286764749111,0.26536919949832344,0.05248100734229602,0.19883715981436811,0.13399229723109513,0.06803189911660774,0.9052631578947369,1.0,0.8105263157894737,0.7631578947368421,0.4789473684210527,0.6210526315789474,0.8578947368421053,0.6684210526315789,0.7157894736842105,0.33684210526315794,0.5263157894736842,0.5736842105263158,0.9526315789473684,0.43157894736842106,0.24210526315789474,0.38421052631578945,0.1473684210526316,0.2894736842105263,0.19473684210526315,0.1,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.678563690022263,-5.0935789300122645,0.40104838569671947,0.45769666497389266,0.4597882768563996
22,20,3,3,0.40372269398066396,0.3005418486579102,0.37363085876997226,0.23605750654477442,0.43018506621231345,0.3487158165331808,0.2691596910497652,0.34369197916263156,0.5177849624118387,0.3191136382922211,0.13948071004737272,0.1952877267587248,0.289065730038887,0.08125903944843715,0.2517467709735143,0.1205285911400933,0.07534205129714208,0.46036798793129446,0.05772455301316111,0.24946143497980788,1.0,0.8578947368421053,0.9052631578947369,0.7631578947368421,0.9526315789473684,0.7157894736842105,0.6210526315789474,0.6684210526315789,0.8105263157894737,0.5736842105263158,0.38421052631578945,0.43157894736842106,0.4789473684210527,0.24210526315789474,0.33684210526315794,0.19473684210526315,0.1473684210526316,0.5263157894736842,0.1,0.2894736842105263,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.6558158419138927,-4.586644435787149,0.09085044603984777,0.45482579297866227,0.2568507417393716
23,20,3,3,0.23920110070944778,0.16519108477819083,0.48938616622780934,0.356285548110268,0.4516256872128372,0.3155093198797511,0.6614851833362064,0.5215623350941262,0.21713653295190338,0.4268056796808877,0.1906501139340827,0.18440327827532216,0.0789075367671487,0.2630239997936788,0.2256020736780763,0.4692329314790671,0.03640276496843922,0.14114425264530714,0.1932325756491884,0.11226098843715367,0.9526315789473684,0.6210526315789474,0.9052631578947369,0.7631578947368421,0.8105263157894737,0.6684210526315789,1.0,0.8578947368421053,0.5263157894736842,0.7157894736842105,0.4789473684210527,0.43157894736842106,0.2894736842105263,0.38421052631578945,0.33684210526315794,0.5736842105263158,0.1,0.19473684210526315,0.24210526315789474,0.1473684210526316,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.6305263508700953,-4.598117228571236,0.9134615625708837,0.9934410988360755,1.1042213611672584
24,20,3,3,0.39557070425379137,0.3536521549404894,0.29095031452751263,0.21487932456710646,0.27726485076432655,0.12291012984302435,0.24443695442098579,0.22216123750859007,0.32001113519182905,0.633800857753837,0.41408895605740376,0.189283328716965,0.15003621559928051,0.14716171559410152,0.06161441115051154,0.7254917544886031,0.3233943941146944,0.23007393060306472,0.047610776332356275,0.17472297725534705,1.0,0.9526315789473684,0.8578947368421053,0.7157894736842105,0.7631578947368421,0.4789473684210527,0.5736842105263158,0.5263157894736842,0.6210526315789474,0.9052631578947369,0.6684210526315789,0.43157894736842106,0.33684210526315794,0.24210526315789474,0.1473684210526316,0.8105263157894737,0.38421052631578945,0.2894736842105263,0.1,0.19473684210526315,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5778975760824145,-4.474725303875004,0.430688646974183,0.31357649417815187,0.295253222987513
25,20,3,3,0.4679751117116703,0.22196906453743337,0.282380666542773,0.2424166797175562,0.1594066453732491,0.541207952173932,0.6440456197814579,0.1495160488321617,0.6145893424874197,0.3891432536658456,0.08598418082877354,0.27622007312693486,0.6232401808451102,0.037049453120359815,0.803945327744193,0.19361241205133725,0.25890349299438814,0.4489762643848765,0.056815098632584486,0.1670090640438621,1.0,0.6684210526315789,0.7157894736842105,0.6210526315789474,0.4789473684210527,0.8578947368421053,0.9526315789473684,0.38421052631578945,0.8105263157894737,0.5736842105263158,0.24210526315789474,0.43157894736842106,0.7631578947368421,0.1473684210526316,0.9052631578947369,0.2894736842105263,0.33684210526315794,0.5263157894736842,0.1,0.19473684210526315,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.438005719536799,-4.469943039134151,0.48269014011442357,0.48843365293553126,0.38445985756387135
26,20,3,3,0.34593321951904443,0.2360367030475391,0.27650320771884435,0.199153813067385,0.15969467654315372,0.642497694784282,0.5176724233579181,0.18987823205858684,0.14465612835242092,0.680707829381593,0.5494721082171345,0.09650422493703625,0.08683805938187686,0.5137776468368935,0.3435390097157777,0.2747536691136331,0.0993167289325654,0.07528631671155436,0.029116679350696728,0.2825189577749394,0.9052631578947369,0.7631578947368421,0.7157894736842105,0.6210526315789474,0.5736842105263158,1.0,0.8578947368421053,0.5263157894736842,0.43157894736842106,0.9526315789473684,0.8105263157894737,0.2894736842105263,0.24210526315789474,0.6684210526315789,0.4789473684210527,0.38421052631578945,0.19473684210526315,0.1473684210526316,0.1,0.33684210526315794,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.6529150607143317,-4.582920795150113,0.22326020112357253,0.34920861520200874,0.1787277729242247
27,20,3,3,0.28138077485260915,0.3830563048527545,0.17255410322326836,0.6118652632866404,0.4241383602699947,0.5442403605148086,0.08800273612162116,0.3854031370150303,0.5856929855625528,0.4969309026055948,0.22188955668837348,0.08086048044942132,0.43062195829189526,0.25049259989338224,0.39303647988221907,0.06494220981766512,0.3500932125986262,0.6389660893069342,0.12765878017086452,0.07610172099437656,0.9526315789473684,0.8578947368421053,0.6210526315789474,1.0,0.8105263157894737,0.9052631578947369,0.2894736842105263,0.5736842105263158,0.7631578947368421,0.6684210526315789,0.38421052631578945,0.24210526315789474,0.5263157894736842,0.33684210526315794,0.4789473684210527,0.1473684210526316,0.43157894736842106,0.7157894736842105,0.19473684210526315,0.1,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,1.0,0.7103054289106372,-4.6213887326278185,-0.021059341641345902,0.16822475500980763,0.08975259529217199
28,20,3,3,0.49633032740822125,0.18329913456683217,0.35277299669609563,0.15138262664180957,0.6022897650211356,0.4203228583527153,0.3744262533734215,0.5893276671879177,0.08660503575937484,0.5924519261903057,0.12025605951148693,0.22431929729675829,0.32351746287661787,0.8472278766574546,0.2839682358154682,0.7678026621707954,0.4412458497557573,0.08181283281244171,0.06989322582113545,0.1658753296349544,1.0,0.5736842105263158,0.7157894736842105,0.4789473684210527,0.9052631578947369,0.6684210526315789,0.6210526315789474,0.8105263157894737,0.2894736842105263,0.7631578947368421,0.24210526315789474,0.33684210526315794,0.43157894736842106,0.9526315789473684,0.38421052631578945,0.8578947368421053,0.5263157894736842,0.1473684210526316,0.1,0.19473684210526315,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7382415623786801,-5.027497455493716,0.6786789599647908,0.5086469070116729,0.3740236565043708
29,20,3,3,0.22581439132826353,0.3956770575189872,0.41562706188497867,0.25107956998938624,0.37771547214484563,0.643538714736657,0.17421985964487513,0.5616272368377926,0.5585206631123928,0.37185428472962057,0.16391619711858618,0.12046380539464774,0.31865401372147795,0.060191557466727164,0.5344790467903242,0.12734708312640944,0.4333647963452368,0.07164687408957258,0.3239499608253664,0.06505073269830722,0.8578947368421053,1.0,0.9526315789473684,0.6210526315789474,0.7157894736842105,0.9052631578947369,0.43157894736842106,0.8105263157894737,0.7631578947368421,0.5736842105263158,0.33684210526315794,0.2894736842105263,0.4789473684210527,0.19473684210526315,0.6684210526315789,0.24210526315789474,0.5263157894736842,0.1473684210526316,0.38421052631578945,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.41173410522739934,-4.718572220230358,0.967605523534085,0.8243273836121033,1.1484446242151858
