"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","surplus"
14,10,3,3,0.92433285348404,1.40361804029605,1.50471533535146,1.19558900840889,1.43075053450364,1.33394233642415,1.15041981678369,1.01290056668944,0.978614116978528,1.18129132295066,1.39388641283079,3.61125015615676
15,10,3,3,0.606163852665086,1.28538658372206,1.43480720747702,1.25252245424951,1.1826783430764,1.62697354769193,1.14488558721614,1.25093514387839,1.05122679111629,1.56710953389596,1.00639298129432,0.980592449890522
16,10,3,3,0.60272701871991,1.26274856861879,1.49082582063155,1.21266617946315,1.32420333059176,1.16238826934968,1.09123478172952,0.930048711348277,1.24565284772505,1.11123252398407,0.929374516510924,1.20679468410136
17,10,3,3,0.978502823848447,2.04631187600679,2.33008027638694,2.18254219020749,1.86967503890029,1.7754501706626,2.24768728923706,2.15145978421703,2.11061998447812,1.81993211156447,1.74188338049307,0.865112359261493
18,10,3,3,0.696569382580186,1.32275525530373,1.1837546779471,1.3153550030559,1.04201738467821,1.25093018333083,1.08357582685692,0.89109302710761,1.32945920362391,1.05223938187071,0.894978371324899,1.89362514432901
19,10,3,3,0.556450617771341,1.1707822383427,0.967952473484217,1.20633858586277,1.32019338998065,0.979094685499524,1.16204466217033,0.765721683099547,0.968892971404152,0.745930189344868,0.950898891273568,1.58440123201287
20,10,3,3,0.507700114680187,1.08712663761965,1.01561097223982,1.33143412030497,0.800725384859105,0.932315149065417,1.36473005986861,0.865309753900406,1.1798397220489,0.819655984301713,0.746165517395515,1.4178319444586
21,10,3,3,0.765101557267728,1.23829151102851,1.47353612317217,1.41678566414273,1.16057477255855,1.27299009559206,1.00761487401321,1.1154500589084,0.91867686723191,1.25822197756614,0.874118541704475,2.70381935767751
22,10,3,3,0.280000174211813,0.906707828865743,0.739855724047293,0.687939808077058,0.917709895051651,1.36078229616182,1.10523747772599,1.32838653771082,0.783703958204396,0.691125582936065,0.623008590893807,0.693147802745186
23,10,3,3,0.65277891126326,1.30064516599025,1.0696535226004,1.25335712725157,1.3904277686902,1.64150269797196,1.14686473149308,1.05891617455743,1.34048090936266,1.06790344353519,0.999669733877545,1.26350861697551
24,10,3,3,0.415183478368299,1.43634907196719,1.05011722004702,1.25647601578811,1.0812195614404,1.58203797795837,1.03507070180035,1.46663406410907,1.27737853534265,0.994775136825183,0.936569108558307,0.648599123185582
25,10,3,3,0.540903590150155,1.14010601328102,1.20082875829556,1.48021209718151,1.23537086180061,1.65290596114084,1.22377815810716,1.20347219685413,1.1048245446402,1.02283317553398,0.981360134914896,0.871357433005208
26,10,3,3,0.465982140761271,1.12825026306096,1.43233775004371,1.38566422171147,1.12367902043678,1.08580604398015,1.72680149747429,1.45074132610758,1.11743760582261,1.06573372349986,0.997170772158317,0.654684369056386
27,10,3,3,0.163321400341422,1.62173803030811,1.57764202632382,1.54125429417708,1.74272124419825,2.00981401832104,1.56474514556187,1.62779273554524,1.45506087977588,1.58815783747188,1.41379390788032,0.127934814106065
28,10,3,3,1.07229938754139,1.59022142014621,1.76097281336518,1.90847959731738,1.57214490352407,1.81375904275693,1.73287426566585,1.59470323223636,1.51562377960277,1.42518469899256,1.37072778909278,1.70677046522905
29,10,3,3,0.744593704994198,1.10852530129109,1.22193845365077,1.27089156417836,1.26720042975639,0.924597396458384,1.44017693728517,1.16083409095403,1.26237658790608,0.902164891810547,1.13235941204655,1.93693438530145
30,10,3,3,0.374222001008572,0.994536371797745,1.04903201875014,1.35994041025417,0.897113366924906,1.15796907327598,1.48533231847626,1.69813524671622,0.924784498454868,1.15052016533962,0.880273839982664,0.619901310617052
31,10,3,3,0.388581905211475,1.23579012593389,1.41379711584291,1.52415288582064,1.30578666694359,1.11673538362733,1.53047694232712,1.49699655919119,0.997074059211129,1.11014139083911,1.31202254660788,0.51881212770332
32,10,3,3,0.775679051887163,1.25959074700457,1.11395140469151,1.1888136161334,1.14648533543413,0.968855922920435,0.925481363233894,1.52625849957834,1.17262828554301,0.989670447329206,0.939933237422595,2.43684349789066
33,10,3,3,0.048369261632802,1.63873929865173,1.44474376898615,1.40916143425079,1.50881606248675,1.34388957029319,1.8763701669259,1.48835894953566,1.2885942550562,1.24874383527432,1.18452120154918,0.0449681362635962
34,10,3,3,0.884673877362603,1.35353682060916,1.26954702025682,1.09418782848174,1.34680723195489,1.15318042016153,1.0710352691584,1.77941399137132,1.63009385936084,1.04980842592569,1.02349290904674,2.67706998791809
35,10,3,3,0.518125662090256,1.18281699213564,1.41404161226591,1.27006757930135,1.26653779129593,1.18382087420616,0.985572811974969,1.08838048043899,1.03154037302023,0.941709442873931,0.850586552888097,1.02071088764934
36,10,3,3,0.776503895970801,1.21797478078804,1.25786449585122,1.1626181020212,1.00444352706853,1.22754151312337,1.348959534299,1.06509286849254,0.896630127961103,0.999298738772788,1.21129974722441,2.23057344435904
37,10,3,3,0.338592443538883,0.881550852371601,0.915052378763223,1.1735188121064,0.9660486570657,0.932404521496342,0.857643376175389,0.815914425799227,0.637417955291751,0.830872358508177,0.641312394403918,0.876541492711124
38,10,3,3,0.72584919910441,1.26225768165821,1.14010618126983,1.57731736297838,1.34742596044794,1.07272654540434,1.78827200822436,1.18986112416123,1.63841562507725,1.05637555599716,1.034381676883,1.37951000065277
39,10,3,3,0.991087205859576,1.28326512296225,1.45112636814491,1.56147467825023,1.74904395976287,1.4490649100858,1.22672449586033,1.38226670439917,1.51959456019943,1.15057812236538,1.26457362245988,2.3996943805486
40,10,3,3,0.326280820550855,1.01676002550021,0.945185036464247,0.913059201337957,0.957993892214144,1.00473391555687,0.852976589614024,0.81550697463965,0.770156121250216,1.08072616327409,0.738969171430881,0.697095953020291
41,10,3,3,0.527120082494738,0.969828991991177,1.20655879742331,0.82393091801292,1.18980924517634,0.810304012620515,0.837287524423256,0.756510302402125,1.28794901969418,1.21762334532848,0.719183649512664,1.49244003784279
42,10,3,3,0.827055531232443,1.3426940148603,1.16972121182125,1.35560496372925,1.18805583029725,1.14411682797288,1.16626536627274,1.449033406008,1.15615662218622,1.09770920296852,1.00033805022672,2.29237146525728
43,10,3,3,0.768499343925577,1.2378776204732,1.28462698206096,1.24507963338555,1.62199144169491,1.08362426014204,1.19174390002256,1.49644505312433,1.33631361797993,0.982156579548505,1.10727158027348,1.75067538111252
44,10,3,3,0.464199268242691,1.45320457494643,1.20345274221153,1.47830911459626,1.11946860851741,1.23223539508841,1.5803788274805,1.09501163901093,1.04834884369609,1.51181411904897,1.03978329285715,0.641832059534183
45,10,3,3,0.488258229443909,1.34418748158815,1.2804592957983,1.40669053716819,1.3068983180826,1.03438714497533,1.23844057956794,1.22927885534283,1.04938171572104,1.09194869514835,1.01979393847641,0.74445910430927
46,10,3,3,0.634086526296635,1.19358592661684,1.35355501294417,1.31284238078098,1.21906162304375,1.12421520991788,0.990507208248439,0.943810768933144,1.77639385545376,1.20184856383554,0.946596342633637,1.27494216632557
47,10,3,3,0.444154475272445,1.26538899447276,1.2722381641267,1.21536801848254,1.10276682123739,1.08304441871929,0.980918911827231,1.11871672283463,1.47479958630721,0.908158032981041,1.05470424755321,0.702634027986265
48,10,3,3,0.511531338084606,0.940179324223678,1.08537744071476,0.971965587683492,1.40933922200356,0.915978518566044,0.711430667893706,1.13107568497232,0.84985972132564,0.995563271352559,0.747637620034425,1.49186592992064
49,10,3,3,0.56259956765936,1.09183091118257,1.1235176935865,1.53127479980565,1.50037127107113,1.02070958443262,1.43036397968067,1.1860045496242,0.901797877284563,0.856203306503546,1.05924270095681,1.24532046291231
50,10,3,3,0.721404749038424,1.13604378133403,1.04263842777466,1.25443746248992,1.09419482080905,1.0288970582313,1.00506703012811,1.61050420543024,0.967014478694463,1.09794873738588,0.933044147193985,1.82537456742528
51,10,3,3,0.629178476351767,1.08328421513829,1.17485883110293,0.976242149102787,1.19178075043932,0.952556555617794,1.08622123602527,1.61155458867137,0.93612188219695,1.03796632058055,0.847892946092514,1.64319674453188
52,10,3,3,0.164513767069449,1.31022189242103,1.26969008607507,1.16915258339922,1.11480426170437,1.50676373528482,1.01927775801659,0.995240692164354,1.24185437178018,1.4490410619319,0.950267198199496,0.19940793237058
53,10,3,3,0.511460810517297,1.30613585238078,1.33654975086918,1.14589441592305,1.10049610123683,1.32456955881628,1.5705424558926,1.17377043914474,1.13294133928882,0.944767422586042,1.05071622880905,0.870374852833426
54,10,3,3,0.406333357902838,1.10511368190967,1.08624150690604,1.00340356804144,1.30322511230029,1.50926517625936,0.822775238611835,1.09445608867502,0.82408341683711,0.734327459860155,1.03714491629522,0.910182067164784
55,10,3,3,0.305793722257472,0.984541836126468,1.25696011308397,0.762561562957461,1.07017771500569,1.40735223092887,1.22978005428798,0.984060090260463,1.09802645502889,0.828439280638158,0.74639438177576,0.597285608034414
56,10,3,3,0.849785617641032,1.2162485663986,1.18572261641625,1.19091300784178,1.41499006474991,1.12728770537948,1.20616099658311,1.14846717420309,1.04852749567724,1.093239633156,1.00929986232749,2.24915026972755
57,10,3,3,0.397006446691502,1.0865843095908,1.04067700308539,0.913470037294197,1.25356959207518,0.795591443944535,1.17044153600339,0.77943842736304,1.03584648520218,0.721767181183715,0.842666956933313,0.897829531733461
58,10,3,3,0.69379101180337,1.17008248311432,0.99493519258524,1.42453065520706,1.24365084599884,1.11475220832835,1.33300084364439,0.956934402025446,1.0636681751485,0.936979512424033,0.890678078266071,1.74836486763831
59,10,3,3,0.607383733048508,1.13642437741411,1.50225879795053,1.12290616624184,1.33176165974352,1.74869045656251,1.08141165669517,1.6051681979754,1.21388362530418,1.14432507229633,1.06022392724744,0.96700345650193
60,10,3,3,0.668809300699205,1.28732095999754,1.18321298549858,1.18333154904354,1.46768328797862,1.69395555393073,1.11556078449272,1.22354142594344,1.47465854336101,0.998039490433321,1.11954123596863,1.24305761439947
61,10,3,3,0.825310523309373,1.44391781260794,1.40293220329575,1.16340898749868,1.09033570602033,1.35261085780706,1.78556233128079,1.54407814672056,1.1270864451426,1.02965561918143,1.23255768464237,1.90270616551753
62,10,3,3,0.251725564001934,1.39398821486783,1.5241934899066,1.77232795843894,1.90216073633054,1.4112253297726,1.33077577879372,1.8385053999601,1.32303306432089,1.55683862639794,1.27746057069816,0.233241434005046
63,10,3,3,0.605102268297958,0.993737644791135,1.04931446817996,0.872548774795619,0.929652004213029,0.842193806215537,1.57774145314308,0.787011904861237,1.20884507409842,1.53972286409004,0.77647920501962,1.76554927808821
64,10,3,3,0.183347517599673,1.28607851896218,1.38871089761139,1.12531307106958,1.23542341284519,0.975586418477971,1.40342215397027,1.17984876580805,1.00468715223043,0.980240749343129,0.922498179206292,0.246246959412321
65,10,3,3,0.205490911782787,1.48472267234926,1.42028796544012,1.74012963817891,1.65896844747671,1.67640223599368,1.38865187963437,1.31389653561207,1.55337758824003,1.30925075588249,1.27176210616498,0.186121406873278
66,10,3,3,0.411648446827339,1.37367086687781,1.30480742795892,1.82543268096381,1.69701160176425,1.84451492665917,1.56854922378129,1.43581350968719,1.30705980623545,1.42407444813093,1.24831145569828,0.433611959201734
67,10,3,3,0.44432850429113,1.17402988296279,1.16288412192941,1.0259387024527,1.01436096715084,1.30536485466428,1.45137635999632,1.10982996187709,1.08024300702499,0.980424984678334,0.905815136362817,0.780589260375987
68,10,3,3,0.714072134408397,1.28242888693901,1.27936985363109,1.17504513117801,1.41438901946753,1.33056287261377,1.06844127796697,1.58732272323152,1.28841386081595,0.997801443421788,1.22332900465852,1.33240044175671
69,10,3,3,0.894832861402571,1.49883005975952,1.6191866848161,1.79361579548333,1.19819076411667,1.41011673342799,1.22319143391539,1.12785847409033,1.64584200514059,1.5798210537379,1.08030002018389,1.96909023355808
70,10,3,3,0.742670254839354,1.26957197445592,1.0790052591301,1.4139487253714,1.62444286338086,1.0814436323789,1.44075978401522,0.972713388181501,1.10574615317114,1.33723451709245,0.967238326256123,1.74405087284926
71,10,3,3,0.898965728242574,1.23983437547786,1.22315682168334,1.37647825774418,1.38216566525066,1.36837625460077,1.06198239224616,1.27473359035069,1.17531626110625,1.01869100178377,1.4188611454756,2.49268039836081
72,10,3,3,0.559757863189149,1.18415379588662,1.0972940126773,1.27672129718995,1.50576577720847,0.917611744775379,1.04176650180689,1.44783612131159,0.851211897842543,1.16214016717515,0.803487371333686,1.29813061592899
73,10,3,3,0.828153491836466,1.21235118333277,1.15441349930956,1.46490335595091,1.28867179847593,1.04100427036938,1.01001189545758,1.00304605960256,0.934397331023452,1.37060465033733,0.948618604598602,3.0344848551468
74,10,3,3,1.0187370467305,1.31148640036047,1.32365388724305,1.75634667866935,1.25639589725442,1.23904418814733,1.94937241867085,1.77985947172683,1.21030720327867,1.1135129558728,1.52556709571435,2.86954101110148
75,10,3,3,0.498191418837426,1.19455341090972,1.15007708317154,0.983730173647308,1.15372735278606,0.956032340087274,0.911931342197711,0.844677226610301,0.947157534234966,1.15456479691329,0.858949826359286,1.01806586943154
76,10,3,3,0.435358473688143,1.43335392329334,1.18514180583402,1.39477711006818,1.54698044137726,1.67260967897999,1.11389916790963,1.49676351186049,1.11362199757513,1.33499881249947,1.05275779588627,0.563959195953921
77,10,3,3,0.748785718894793,1.12878858792961,1.03479613216629,1.34151605435901,1.48581556489383,1.35807840943223,1.06600945044737,1.16998383436828,1.01113536532715,0.969892107605804,0.904965895181333,2.44361096463299
78,10,3,3,0.77569459903386,1.42684314872204,1.44782087585213,1.75939576403665,1.35297038198175,1.89963923599449,1.37464536190981,1.72330156098627,1.62938258499715,1.26769826240843,1.37233082470601,1.02462766310123
79,10,3,3,0.626257589634982,1.10273546866201,1.11461916221112,1.07459159015158,0.990711616167384,1.41948009372857,1.37235310920697,0.987783463956251,1.10321120537165,0.905671094867888,0.900909009350037,1.33474091306104
80,10,3,3,0.679203222452193,1.15485369232803,1.00788975179346,1.39809100447158,0.962119926331681,1.28991595905892,1.63322356791338,0.979642620161573,1.20938192076502,0.913308866535493,0.861555309217959,1.82338944543153
81,10,3,3,0.87958751215493,1.57312630267269,1.60064744631175,1.41425670427403,1.63510926154966,1.23914526077592,1.5641872669954,1.26551000382979,1.59130397612158,1.50482020013061,1.24636319429826,1.41991359410759
82,10,3,3,0.633278802724872,1.27917889215799,1.05104934079454,0.983809443762803,1.36458237383113,1.55614097455291,1.0614142574941,0.97728364577317,1.43494230761792,0.958767511344633,0.930586227737858,1.36662462719746
83,10,3,3,0.67473415508135,1.30415834232819,0.964802546722828,1.18856089402023,1.37623116433519,0.897095008014129,0.866297657080484,1.11575598004594,1.34370400171253,0.855041388038254,0.782800238038032,2.42818133547252
84,10,3,3,0.187840872671607,1.38666815842145,1.60921524110669,1.63335469912935,1.26506135491541,1.46867066317982,1.59325921527609,1.23126900412384,1.19410089174307,1.59976708313572,1.40306192663742,0.178337371347538
85,10,3,3,0.543200480277436,1.20428804957861,1.17276637416106,1.11402218909561,1.08826451967596,1.64668881794793,1.76037331116721,1.0047074307497,1.11437237610343,1.47762396496215,0.995983830895892,0.862448710230666
86,10,3,3,0.77637379795348,1.25011154304342,1.13699820080066,1.28726295641633,1.11164772972795,1.41630990102752,1.06511250954471,1.70090233706262,1.082530563781,1.19439598179505,1.00795905743587,1.69955726030995
87,10,3,3,0.61528394995647,1.27760925348276,1.10562958141896,1.00783562403849,1.24676059699613,1.23541959327153,0.953834746291318,1.60268555492294,1.14100660104053,0.878825024552964,1.01586355400202,1.31856428643183
88,10,3,3,0.621063067989569,1.23878328453302,1.51401080627323,1.13072688820543,1.12274505200977,1.6104816585833,1.05386463448863,1.49696055184605,1.22553243373816,0.971703866244745,1.07828654449559,1.08088649732193
89,10,3,3,0.73059212871834,1.29469848288476,1.44142215382346,1.2265070700242,1.18610089145592,1.6892532686385,1.15237801586908,1.48819711786788,1.00188880004193,1.12348325449601,0.962938270924218,1.6700855165326
90,10,3,3,0.662657222090002,1.28861844172447,1.21232103738941,1.04609066579564,1.80859057686061,1.52784921641517,1.02917406031843,1.65330576660206,1.46560997210964,1.29831752695373,1.02550356073618,1.14933240635445
91,10,3,3,0.719643087974603,0.957547800167099,0.973196805360517,1.24846920456125,0.963695236224232,1.36923765771425,0.918426517899041,1.60177858869623,0.862583288404605,1.01329856208609,0.821270491557357,2.72725462555405
92,10,3,3,0.907405868352532,1.25193713580497,1.56355465631434,1.40201751282522,1.2048768893215,1.5626203315334,1.08039978012536,1.07324163733242,1.30503445004961,1.42569702330257,1.03700980976051,2.37952951247566
93,10,3,3,0.520090329220327,1.47811313325409,1.56402872914049,1.33236560979574,1.87370113820684,1.18272620225495,1.48574699754747,1.09419633201416,1.60052341314388,1.32697026689964,1.07258115734842,0.71313048261748
94,10,3,3,0.629815655815568,1.10159283744917,1.25338749668897,1.16686840118778,1.2671044234546,1.06936871663373,0.940438967481306,1.10119300654819,0.934902089941848,0.84676165535003,0.784272737966532,2.07739536780624
95,10,3,3,0.774780174463191,1.128524498537,1.34796546438359,1.23281353621326,0.98555515743053,1.24535726582585,1.37562127597023,1.12885681464161,1.03938440128743,0.940146793623377,0.881271445898727,2.71010365371396
96,10,3,3,0.687437228024698,1.1477930066639,1.20030153104422,1.42093628517525,1.17964845001175,1.51158296900886,1.23076406916137,0.93994619730241,1.15157098348992,1.08811656286114,0.932049194643101,1.65417213322621
97,10,3,3,0.406405390938927,1.23436276939796,1.13322854450238,1.62098143023063,1.28838815977961,1.00179373702282,1.64602606870715,1.15364186882654,1.27741736075075,1.57944303928652,0.999737449218053,0.558258219472966
98,10,3,3,0.631705520387924,1.17183969015391,1.34890234654938,1.11063684187206,1.30068648563596,1.51518456201546,0.941256926679036,1.26556955782519,1.18952605264313,1.10954164834017,0.935308549532107,1.32629601641556
99,10,3,3,0.821012002328254,1.70017474021774,1.67740706676317,1.50721831415302,1.64073010364533,2.15959148225397,1.58167020422301,1.48426561288255,1.28503890153076,1.88598862253831,1.4083531938369,1.05439492739958
100,10,3,3,0.600157720812749,1.09255581308728,1.06716501921511,1.49884179410736,0.911184294477701,1.04353142249185,1.15787326582274,1.4408068529477,0.899018954739396,0.872987332893567,1.07964006181459,1.35067805061876
