"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","surplus"
88,5,1,3,0.176409044330384,0.9,0.51,1.02,0.82,0.42,0.601396668541258
89,5,1,3,0.1806835681143,1.11,0.54,1.06,0.93,0.54,0.486071413083399
90,5,1,3,0.239305178922506,0.67,0.64,0.64,1.27,0.64,0.65562615712244
91,5,1,3,0.181049006069843,0.62,1.03,0.52,0.85,0.52,0.5477707508413
92,5,1,3,0.099696678913197,0.76,0.58,0.86,0.53,0.44,0.378170015435425
93,5,1,3,0.234940566260251,0.79,1.05,0.79,0.95,0.79,0.551632289450026
94,5,1,3,0.501775661476608,1.2,1.2,1.2,1.2,1.2,0.723318791773198
95,5,1,3,0.267007832753035,1.16,0.78,0.7,1.22,0.7,0.581159556792241
96,5,1,3,0.265641423472209,0.76,0.78,0.73,0.73,0.73,0.678182651939325
97,5,1,3,0.273350331499073,0.93,0.84,0.79,0.98,0.79,0.577467654017974
98,5,1,3,0.581659098262679,1.28,1.3,1.38,1.28,1.28,0.799340213390779
99,5,1,3,0.172043111529494,0.85,0.91,0.75,0.63,0.63,0.574522856945158
100,5,1,3,0.362289297286757,1.2,1.47,1.06,1.04,1.04,0.60130235121977
