"Instance","N","K","L","Exp Profit","p_1","p_2","p_3","p_4","p_5","p_6","p_7","p_8","p_9","p_10","p_11","p_12","p_13","p_14","p_15","p_16","p_17","p_18","p_19","p_20","surplus"
11,20,3,3,0.441796477761075,1.46217902146368,1.59071050450852,1.80498618292987,1.64163322034132,1.56319997290775,1.76401990473598,1.69686230170701,1.32745901410194,1.42694076637308,1.40206676466341,1.54646866343514,1.64375929207238,1.22982044063952,1.61190584551537,1.38843249259476,1.36440605509648,1.60155125987904,1.2794969621951,1.21327546232797,1.27773185124161,0.48478570818307
12,20,3,3,1.24333336443061,1.57315033397293,1.60584582746796,1.58068551209585,1.48600704505976,1.60219058587985,1.74825501931467,1.5124032965384,1.47652494563346,1.85447692287614,1.41924059331427,1.40730985443529,1.75083622181661,1.42107594391205,1.63626950301178,1.40408128674508,1.37458869500654,1.52084570799363,1.74812105807242,1.35413117853906,1.42065175731743,3.31936802978503
13,20,3,3,0.858289304626824,1.52437819639498,1.67904538644081,1.65480439004159,1.64085559580088,1.38877840602352,1.37152898068536,1.28048541336481,1.66015091174764,1.63686897273583,1.59131037963193,1.26688217315339,1.56090626042749,1.50853482904442,1.28101944011672,1.8585812098007,1.53381904767365,1.32281473717142,1.23602776073181,1.42665588524773,1.29106745479315,1.32268352857166
14,20,3,3,0.826686274858292,1.13761876285053,1.16852682098874,1.26920034130181,1.44373634797443,1.54192759581349,0.998556803438744,1.1917156758271,1.15117649207051,1.50178422144486,1.37502429182181,1.71931014079169,0.988158521848917,0.980234238328439,1.14048106715715,1.30840519404975,1.45542041297684,1.28512012560914,1.15453600863298,0.967736643354313,1.02863263374418,2.50764692582491
15,20,3,3,0.675702009459803,1.18153513031354,1.12441049357147,1.40002251065146,1.27049208896813,1.0306001313268,1.14175931161922,1.38606117814752,1.29714124552992,0.97834282921539,1.3625951306286,1.03888953763828,1.18735486449577,1.31876574438086,1.18469044628842,1.04765829054047,1.71555290043458,1.01084077161135,0.932216969886877,1.05342342052314,1.00611276189742,1.42385393714457
16,20,3,3,0.589269020384101,1.13225565272738,1.10120278378945,1.01791060370826,0.835518431049742,1.04002823170435,0.872442606209419,1.27622040922525,1.02041981401633,0.728635712920241,1.30375888155176,1.18516319843235,1.28024977462914,0.718526183951054,0.820017677703322,0.869898179881125,1.0341794899266,0.7039291725784,0.996285778245768,0.689499162797815,0.991327131033476,2.23335617399214
17,20,3,3,0.476121908964164,1.38501967868313,1.29640666291423,1.34957496240693,1.42640754397963,1.64723670465161,1.75013401018418,1.46061221548336,1.42033843565397,1.40672942854864,1.33782288653234,1.19591944145851,1.74009328459332,1.40965584897716,1.14397561465386,1.10857060777987,1.21479990104607,1.31564722130129,1.39181050334138,1.08615629649205,1.14011809082599,0.612137914646959
18,20,3,3,0.468829951779137,1.2755900584452,1.42194641247829,1.42019983343956,1.35582373618472,1.63544996023266,1.24535025125374,1.35593322044897,1.17316788338271,1.28019114116356,1.55473729269665,1.13613043922626,1.87136670873585,1.45882083141671,1.15419061795498,1.38510913898632,1.6438797783986,1.31452433443804,1.15229144872815,1.21122619976031,1.13037947917319,0.583920481440121
19,20,3,3,0.796212050551268,1.09742321922264,1.30563588449862,1.29391374149728,1.32817773889473,1.37452896340279,1.23516744124486,1.24935144665139,0.982775868477585,1.373919755207,1.19489241276908,1.20980410851608,1.03983962020508,0.958178929922362,1.1968026119423,1.39878642100029,0.998612957531639,1.10745979808685,0.967258144021509,1.30096308750301,0.942596002960206,2.3516327116524
20,20,3,3,0.681543781396076,1.04352693943139,0.96974762565067,0.925754316877866,1.18784972347251,0.940795422353437,0.991591440975437,1.25499711292122,1.23068799873072,1.18426564207096,1.47300805525513,1.38674224205555,0.983876774024546,0.901071414897082,1.09279230021727,1.05334372508466,0.919567073221603,0.893892857253794,0.997424692409695,0.817797631368012,0.892315304988188,2.16388279028116
21,20,3,3,0.676496475255046,1.12938953411289,1.20139378752659,1.25789413284897,1.20177862544272,1.35010647256498,1.16963396867317,1.03855949127456,1.11579374012878,1.02397760550453,1.1886482898523,1.34126303182416,1.40812610071601,1.10103709670306,1.04310381020214,1.00992777903711,1.62871568818289,0.997656448344189,1.14410107888112,0.92703014462563,0.992446360498218,1.5031974836085
22,20,3,3,0.4793109808466,1.55182715036778,1.63136251464243,1.42754432358487,1.53450910148133,1.33600612726094,1.68627004155622,1.48989992577505,1.37107533749162,1.30230255318122,1.27312269145932,1.60528437780409,1.37870578677873,1.60852359613125,1.39118859623447,1.34700812988607,1.25499161487061,1.88974835869403,1.26123414117891,1.38745927391863,1.25584290849754,0.527069349965136
23,20,3,3,0.479338650987175,1.28695526258151,1.43277371692228,1.41501829172345,1.36916509187397,1.23479573473796,1.33036595225976,1.61466738505534,1.14313562602324,1.26268363939115,1.24234564036944,1.36841005642426,1.12790307233362,1.08078040075717,1.06442792042549,1.25481862174466,1.54439395262663,1.2153420207097,1.03680161279523,1.02762159976843,0.987548522981476,0.724468417809872
24,20,3,3,0.664537442657609,1.26459523768223,1.35434936763337,1.2345139643415,1.20286299564627,1.25181120106971,1.30244096919113,1.58700365341085,1.55387068252916,1.128358076015,1.086046924748,1.37281208639818,1.32944513740574,1.55553770182596,1.09887395081182,1.34632838667117,1.25900724652798,1.21534426167087,1.08010459117386,1.03600817909087,1.10379509589187,1.07282134488121
25,20,3,3,0.775664298803087,1.14940612594462,1.15077245054253,1.06149886127852,1.14666590321697,1.07443890854406,1.30842534381219,1.08137876512534,1.52353904532777,1.35195132496472,1.4999957136806,0.97399701179725,1.01577208595958,1.21207395110233,0.982495118653097,1.18112193183383,1.1568861798486,1.30329312414738,0.958997665376621,0.930848440987316,1.02576428587676,2.13230831067966
26,20,3,3,0.742911248612734,1.32236785185231,1.4360841296625,1.21753224382848,1.10681888421936,1.36142191367191,1.259598405934,1.43223053155134,1.60315239669097,1.12958115802101,1.2142435072615,1.45030618026614,1.0747710790294,1.84731203541464,1.15881463978033,1.2609715965248,1.42874200619461,1.2540730878064,1.08141049456038,1.12999062135511,1.04872725672555,1.48662702196804
27,20,3,3,1.03745057258178,1.34626707245687,1.47690974763589,1.3664947582326,1.28447983031702,1.34504665272078,1.33350867294421,1.34536734133836,1.23612081550441,1.55411532944199,1.93941610257747,1.81577053158066,1.20676833664572,1.65297975570495,1.40278821264139,1.21585317421925,1.3121787537263,1.52220641102966,1.47516930480744,1.1628741536402,1.23034071942622,2.86710837590067
28,20,3,3,0.725632018809636,1.18739420998419,1.01181913788059,1.05289321632095,1.03526201283152,1.17767482904643,0.973590973602904,1.50776043603753,1.02190793366826,1.35863342673947,1.46089325767801,0.97587701989638,0.916244609664448,1.0918521361683,1.57580614544178,1.01993523362795,1.16559155104306,1.30982839254636,0.850867508381199,0.924461429285148,0.982011771006507,2.16210250694764
29,20,3,3,0.735190516438772,1.07178109049268,1.01394308651867,0.987202630706518,1.28644188037943,0.971533172097744,1.40703734808474,1.19566296344054,1.34836676556176,1.18907480508485,0.951591165433086,1.20144838017208,1.02265635551016,1.57445337284695,0.996432140704535,0.81646188871006,1.15301335134429,0.96403151560223,0.92475161976605,1.21368551442491,0.908023246207237,2.66816970879321
30,20,3,3,0.803654437421593,1.28180821345622,1.14675202063234,1.34359799367883,1.69357935989889,1.12829593115973,1.28972268165394,1.48023087570887,1.54071007318438,1.73507309394958,1.69807680762754,1.42220363500439,1.62853433081947,1.11121800955605,1.23349870497947,1.32857667213316,1.19142173732208,1.06007785875538,1.07366328065489,1.22528143613677,1.18202259933718,1.58815335821295
31,20,3,3,0.916057099289716,1.35375776265338,1.17312596519126,1.27155209660254,1.41075514528426,1.54382567169661,1.1281675943456,1.30685029729677,1.20862329453993,1.11955962472524,1.08822294579974,1.39215476171406,1.5409415285528,1.70614638393261,1.28834091111715,1.08767849863715,1.37850153125485,1.02650265000746,1.22951874337977,1.09267895773229,1.19172628535913,2.72956206293301
32,20,3,3,0.584412857052098,1.33439971139179,1.24771529469779,1.13311781949124,1.60235853331799,1.26658698363817,1.14378632119638,1.4363742867342,1.67263189533653,1.44829113184951,1.32292205728208,1.64618197610849,1.22623995312966,1.32621617061946,1.1861719757687,1.14953199398641,1.01113192689594,0.998460233325588,1.13044708894047,1.17810533029508,1.00200438765596,1.00849200682782
33,20,3,3,0.645247319416435,1.07686065866639,1.18859325881563,1.33159208344824,1.14998014006172,1.02650152770856,1.1129007714359,1.28329824877551,1.00469792640666,1.38657094698904,1.26188972161304,1.12076709351299,0.885459450836477,1.16281297750433,1.02956206308716,0.984103066087719,0.768589645978368,0.866653792660158,1.11005958245292,0.936042108456288,0.841830549800825,2.15330715907747
34,20,3,3,0.44730065928821,1.10662156980474,1.54094628456571,1.3684448340383,1.13797963015991,1.47053027304088,1.32488576570434,1.06205038756967,1.30247120463702,1.02429050031892,1.14332289410323,0.922951283676504,1.44598890914781,0.897205021640272,1.70520889377454,1.29323940711933,1.10991183738499,1.40560250409777,0.986940264787755,1.1008723160156,0.9455168223727,0.734213049990196
35,20,3,3,0.635355560217212,1.62431081583128,1.54295137263775,1.60152873000953,1.73496409829324,1.52240648234617,1.62563240603573,1.88962383969961,1.33387429564028,1.4436460761988,1.9985976659537,1.45532230950568,1.21872481654563,1.60102697989185,1.56054210375753,1.28028538469267,1.71183643951941,1.40451684324765,1.23426681750093,1.22524014480103,1.42864174249844,0.783157100376145
36,20,3,3,0.602190422402198,1.29562927972645,1.20381377204233,1.29458769981942,1.23360413738882,1.2354983652618,1.14737363650493,1.58269639561699,1.6927619995905,1.27446282148002,1.37174466086671,1.4961883188127,1.19270092468912,1.16583526399912,1.10413230415697,1.36684640591197,1.05279253204473,1.02057377062395,1.12622867379938,1.36904647206708,1.24192475235964,0.937190503364093
37,20,3,3,0.763938212207651,1.04644058689525,1.01826805048626,0.957688917830139,1.08055760035371,1.50927159387698,1.62222044983768,1.60707470546342,0.950524953273379,1.14462359439557,1.52644559046196,1.44818008957195,0.931981903252888,1.36183939078232,1.50563596235553,1.05312900788647,1.11463823614479,0.933104780716588,1.32197719179379,0.916177105827868,0.886358958022163,2.40185588458654
38,20,3,3,0.503907099990034,1.55385646680307,1.47992245080684,1.83542484315537,1.44405823793073,1.65954546806824,1.33951270123787,1.78416659885368,1.88821486714495,1.3334403305385,1.30076622541144,1.46731966383785,1.72943021568039,1.33150066468089,1.85390072816572,1.27886245321469,1.73253358853581,1.66528755326535,1.2486937787895,1.39812874648139,1.32484076541657,0.538628823337895
39,20,3,3,0.595236305928067,1.25061980259313,1.36558135737051,1.1815320110925,1.16677468624647,1.36780163012658,1.04596220404325,1.14687981448429,1.33023559701525,1.10255727487273,1.02627825664027,1.61443932651398,1.49968725457069,1.61718416265248,1.15303414389857,1.3531256890677,1.02614557861364,0.944075149371424,1.09448272435131,1.03692494897442,0.958149904926466,1.15258177767091
40,20,3,3,0.900559821524621,1.32912737595766,1.36161317459788,1.31819699329605,1.52431971620162,1.28226633066369,1.44388167655638,1.19056601319547,1.79016249207101,1.43076758814634,1.42899830326213,1.35333211048563,1.26000124502371,1.18047514968728,1.20206770196876,1.16391126318895,1.69751471082799,1.51521567155512,1.13670505357664,1.11291540337416,1.35209850643352,1.84291399227846
41,20,3,3,0.252261900536639,1.45119052660057,1.46289285433034,1.41169780938935,1.48179429850668,1.68009856486747,1.40025982550959,1.46056234254559,1.48617896420776,1.64354344195843,1.42540351725342,1.48968203654656,1.46219273429968,1.90321522048001,1.39914405811439,1.482116973108,1.35032752665617,1.27892672989981,1.2409413383997,1.4427820366624,1.34954017346484,0.238237887745713
42,20,3,3,0.6065140550564,1.30667201723379,1.36093758838892,1.20686008934406,1.35702087881815,1.47552408590384,1.15821212523112,1.64764961719643,1.11910240569128,1.31104535888761,1.36589441935953,1.22987873314203,1.42695610995973,1.19597795613025,1.06010131880393,1.59702534497403,1.85789174567516,1.05344229816147,1.00090389467351,1.06086203664209,1.22097416684861,0.981555441176215
43,20,3,3,0.974540108792576,1.45082833803162,1.4170362348818,1.27708756844755,1.22686911745888,1.44330351059001,1.2177577694587,1.71869179672085,1.65058771180024,1.54476697370443,1.13957621404413,1.30654802971244,1.54981902831935,1.37835619180389,1.08356187996189,1.13780167222274,1.48522853690042,1.06681634596448,1.35561480917774,1.32200089771251,1.25402188215719,2.76553838503407
44,20,3,3,0.852272346241319,1.26134491416477,1.25863302847317,1.34156873391223,1.25349021962642,1.60795076303942,1.51335929725912,1.26313882910559,1.61436135258034,1.7267340205196,1.53956951331551,1.2607993179595,1.14531076608035,1.90454252170842,1.26167027015854,1.09047928692078,1.37851122163839,1.6174033199857,1.054841695911,1.16469844653733,1.27580653861311,1.80521635087267
45,20,3,3,1.13428327317352,1.45193828893298,1.46344458792205,1.7985627971672,1.67416070126573,1.39574151400947,1.73528258650851,1.26506857942331,1.32545812337559,1.85907668636314,1.4406574550443,1.73489382468953,1.27807311759542,1.30582815982481,1.21851187246152,1.51929780436704,1.76364035747188,1.67871833127965,1.20693204476749,1.31490384720723,1.21312695905389,3.80903365463037
46,20,3,3,0.696034346874718,1.12171072452746,1.20689424013156,1.44230966194479,1.10361290895387,1.14186471810401,1.23966670358331,1.62791293767921,1.35176098911802,1.40616873355951,1.34395091686318,1.16179819468519,0.973858472163974,1.03140103353152,1.75440748359187,1.80431711067952,1.62291016724214,1.17848300341708,0.952532505088795,1.0122927057893,1.17717335654978,1.41288096420708
47,20,3,3,0.673252264430933,0.962838430003612,1.14662464351156,0.929766961671739,1.2349023378991,1.05034115024578,0.946910475921656,1.29376124242443,1.00507855350091,1.15953787639281,1.50197720463592,0.974494847984384,1.36017662869208,0.934181436343716,0.991321490496292,0.907202865972011,0.813823921359338,0.914939318020598,1.15669886199972,0.800339460338896,0.863308103834052,2.40572981355222
48,20,3,3,0.826006302936832,1.22988342668263,1.30325686467482,1.26869851212729,1.17312240966622,1.23008218825432,1.28171404922,1.49089634331576,1.15888149920015,1.27747022407607,1.34672055051445,1.29432325407032,1.06167426336519,1.20055771168261,1.27373261785191,1.12127486083147,1.06425894270232,1.27760965690856,1.00735946390304,1.15618313924389,1.07022328843227,1.90752654327404
49,20,3,3,0.774260396032859,1.17863140046394,0.939989850715975,1.47072668467155,1.26319775295275,0.918374192751976,1.12770093717835,1.23724820177501,1.24880607225152,1.6390176657058,1.54705366436597,1.40683664951976,1.37258910039107,0.947942000975831,1.00024120779455,1.06368768863058,1.53784870865148,1.16023520257476,0.893438757797331,0.876210233527978,0.977326723060741,2.88633981004962
50,20,3,3,0.996330410044294,1.51330121142434,1.77128933467306,1.49593264851128,1.69533116429921,1.76057523199961,1.47187625370671,1.91955959920714,1.22817291651527,1.2847559811911,1.33382981743711,1.47450929673946,1.43804193739216,1.76989856763575,1.74858105277216,1.67452772878452,1.5952140825127,1.27776537488332,1.21923238797131,1.366274761653,1.27733873188121,2.01271244363678
51,20,3,3,0.623390218111747,1.38012374697048,1.31466748496909,1.66541414093396,1.49772892820691,1.64340853280313,1.27786729871614,1.51778399286713,1.47320113605082,1.43898580886464,1.2526454857259,1.72055265086406,1.33494408067225,1.19868755285723,1.43844789584059,1.51193040201989,1.32527862687232,1.89826663850893,1.1745241205869,1.23213576633676,1.34688175362976,0.802231865426188
52,20,3,3,0.548342018377466,1.26622195110226,1.1724255571084,1.03851612013377,1.14132754971034,1.23990988710508,1.06130743344892,1.19232930088575,1.43299269977627,1.48837506842434,1.04125094520605,0.952314024082008,1.25732895109658,1.13061463982806,1.05602449220913,1.25735696713779,0.933325796314529,1.01158247710638,1.30013285101267,0.985221409581353,0.947457893667653,0.995004399479463
53,20,3,3,0.62446408124762,1.28579010567971,1.27636122421236,1.22757481878646,1.37074405527513,1.55299114619449,1.55594314429086,1.27703434140221,1.1656737044545,1.46844469792836,1.76054327578775,1.17211342125889,1.32796312930901,1.15895963330929,1.41398192098972,1.52506368810613,1.17013153565435,1.26669400863321,1.13154730145523,1.2312944696206,1.10152116295173,0.903196083301672
54,20,3,3,0.249225997032484,1.42066209957837,1.71245704145407,1.38018990745728,1.43143607996704,1.39896361089069,1.41437268556843,1.62823413618745,1.40570511408682,1.96178542607219,1.77911349206518,1.90436731139126,1.34465011511971,1.31869948661006,1.99368368854263,1.48256419154993,1.53423085924976,1.47283754584068,1.31100607045291,1.26533316563066,1.36480113828416,0.232800442936139
55,20,3,3,0.829357062353971,1.24953760481086,1.39121766307829,1.15673826811977,1.35532996889392,1.24276411267717,1.52799644948821,1.16233454565362,1.4978476414894,1.69654229798008,1.14503181055655,1.73178714621939,1.26375642843529,1.21837520050812,1.09211618634174,1.14879247087165,1.49917489326851,1.13665308182776,1.0984970873385,1.03598876554991,1.12110836844553,1.81852081965335
56,20,3,3,0.463831056293772,1.15269108044117,1.11940502004807,1.20459713559535,1.37249650005814,1.09886098512984,1.53110935691094,1.18874164445708,1.46087920976115,1.33049870417719,1.66417405372266,1.16556308035703,1.32153502954997,1.18889517115214,0.995277249011022,1.05910074311263,1.10771475423486,1.22394151992158,0.965721479223337,1.21184338146161,1.06225643667785,0.690636477581335
57,20,3,3,0.675623434881973,1.08012357783593,1.17981996595169,1.29009140483554,0.865447293510157,1.12668758751834,1.36667002273045,1.44796546756486,1.07008206977357,0.98536503431381,1.04722906366459,1.23930638400373,1.53180511004884,0.827420481049238,1.59168217762506,0.959274680072139,1.19789344886706,0.925140920270005,0.850888295260849,0.822713274732378,0.797714766220674,2.44190051499681
58,20,3,3,0.409682490841922,1.3178514056932,1.23805223874001,1.34583167788375,1.1558424507265,1.13348268703641,1.30136793084919,1.15289835971949,1.4842263535416,1.69114398030177,1.60986366810943,1.1021921696406,1.23565642600743,1.63092891287518,1.07382198039398,1.41172103497705,1.37254724090816,1.14915805446263,1.00771508521273,1.05906137519352,1.25429819290022,0.556437883424452
59,20,3,3,0.766686872798159,1.65141959879259,1.82895676823285,1.76921359783606,1.91518673724949,1.69163142568539,1.6697348841939,1.92529857251885,1.84824880750466,1.63593654310385,1.70478796739063,1.33515442228678,1.39484302281571,1.5945460580765,1.83259236870191,1.55387284697252,1.6674113284146,1.5574481628514,1.3354390769391,1.5285039694858,1.40140028091297,0.913729313542641
60,20,3,3,0.946365940179772,1.22510614159981,1.2379714900471,1.22064718932645,1.2198971781339,1.18846197623994,1.43068914887623,1.23133988254824,1.1134316481605,1.71243987647584,1.21364010892025,1.07255050643231,1.48962275155115,1.75659469609865,1.07301354493894,1.04747271353892,1.26502062364285,1.02960643194921,1.4258518057499,1.18954974966281,1.03710698058844,3.71460718717489
61,20,3,3,0.781854663697761,1.05931356640028,1.19290588032696,1.33650840934086,1.02554357603504,1.03194122667765,1.23543593729006,1.016865678331,1.08792290812602,1.03050031574247,0.892031156728548,1.46238163263654,1.27396771197916,1.10074069632671,1.56244829242027,1.49014237753326,1.07137866502771,0.972420141210712,1.06745652922202,0.886271122147919,0.942348688484546,3.35965257990596
62,20,3,3,0.837656938758451,1.24995648026061,1.37510125187357,1.33363269622069,1.13797916008688,1.02605647632324,1.39149916317212,1.32606105544939,1.61793235037815,1.03982335899927,0.966106575245931,1.52004592502557,0.95545237041591,1.19715466902353,1.30304530083379,0.939523512473192,1.36804882032052,1.04338076362559,1.14125950570535,1.48343104333079,0.9389334597826,2.83340207972373
63,20,3,3,0.656846448963984,1.46094177157532,1.66600195769572,1.50739069129097,1.33016898643585,1.85643215309331,1.52498435682457,1.6201215119399,1.76944574171452,1.40642801815807,1.32525143273909,1.37843820782566,1.81395404539464,2.01806271176051,1.67464437190774,1.64553265637007,1.27491236274267,1.32728472412405,1.38971130185652,1.25493808132419,1.4572559620843,0.79268477306257
64,20,3,3,0.665202219575035,1.22603408235858,1.30148580812289,1.22688244772361,1.26395596479773,1.3459108703068,1.07811068266878,1.22810205057314,1.31161681431552,1.36867964586329,1.60565113771612,1.11397535148213,0.98961476007734,1.27935340818187,1.56398933030147,1.06626303583328,1.15522930122531,1.29862991229198,1.02198215501716,0.950300125262275,1.00166540096137,1.28390345743104
65,20,3,3,0.524725605761682,1.25000852711873,1.12313668077103,1.0395020198931,1.13603152916673,1.00641611065297,1.1453301466762,1.31330346682231,1.49010896962844,1.55616403384788,1.00753811617971,1.00527871881222,1.13585585951055,0.955743165513858,0.917532882836379,0.885384037303743,1.60065359496499,1.30881594702355,1.12298523210213,1.03445579925451,0.922479490459684,0.979958539372834
66,20,3,3,0.98824101307895,1.54244307912312,1.34695919492389,1.55355335026676,1.71546457104149,1.54447472931001,1.82870336238285,1.48794924666059,1.47016325083665,1.94788492347464,1.33334700031855,1.38128420272399,1.87794286616334,1.45168583808515,1.7023885616954,1.33312923922337,1.28416342469568,1.25465814778409,1.64108247707797,1.21723743952161,1.38778805070058,1.86207746599236
67,20,3,3,0.929421517141597,1.4789229509977,1.64418344018731,1.76362326408993,1.52862616826244,1.4643024528276,1.4586942072489,1.67185667212726,1.42688455596178,1.85282863801873,1.95519937492011,1.39138027294773,1.35508536119728,1.70759214967814,1.61031490766337,1.38577725022455,1.56577175416532,1.32839726916914,1.31686693240553,1.42221998369631,1.48103941428074,1.31612658744628
68,20,3,3,0.657302010531912,1.22084635818411,1.13865282426212,1.06917917184247,1.37320800126525,1.31467690182087,1.46792297148861,1.04742412851195,1.26159114605503,1.37796953311787,1.24242477149045,0.974380100121096,1.21317635580409,1.06532721374605,1.16320677732826,0.948518460557458,1.04625849684354,1.33171237004153,0.923280088441932,0.971219565343456,1.13582089226614,1.37410536123312
69,20,3,3,0.381896585214113,1.63878555748859,1.67683931537564,1.81918499861657,1.71315376279091,1.63622263565209,1.45487267080314,1.47205883863656,1.82449548988359,1.69259176623288,1.460079892517,1.45448893626132,1.69441882765158,1.39580121156581,2.10694483605292,1.48269878134724,1.88451314445771,1.41613100448024,1.70385542970768,1.33713278752854,1.40902588470825,0.34780950690172
70,20,3,3,0.866249599719592,1.40147801029529,1.57475117955697,1.32494211238816,1.5857392128751,1.44284505639738,1.52169684177841,1.60875477508604,1.39204690355834,1.24414150260818,1.30052217937027,1.37432405924329,1.2676978524243,1.61293296464267,1.23809140445907,1.97370036673413,1.22168621162158,1.40251373656923,1.60115530671773,1.18137156918942,1.24803488703312,1.45496970926643
71,20,3,3,0.261410058545005,1.21446221516835,1.39735819969082,1.19225765160114,1.5571558199379,1.14822109055857,1.31227181214382,1.47176175179508,1.06499581190727,1.2732880270536,1.53551611642292,1.62627924115009,1.30817309986958,1.16842965857448,1.46196208556442,1.09831179957621,1.30807274661954,1.17837847925126,1.03775301145689,1.10210429482602,1.00999994814447,0.330013656463827
72,20,3,3,0.801965362614543,1.17435946340574,1.0551801532602,1.43824582677591,1.53219302630936,1.24838597837759,1.36747611370482,1.61778542258689,1.13797912398955,1.73408425759311,1.54561605497208,1.04924744267118,1.01236250947298,1.10923337679296,1.3462045481525,1.15719429389332,1.45001327766127,1.39351104455882,0.969817375256652,1.08809381858078,1.04718964421757,2.05339555148614
73,20,3,3,0.879792596863584,1.46400576207022,1.27672505529712,1.25093721902726,1.49995869293041,1.25775926178307,1.67804487059816,1.53798491838005,1.78657200688879,1.22683745241448,1.28686970066279,1.74371755270661,1.22758395643782,1.19451316820195,1.53738153607162,1.08202953221689,1.4137098625495,1.65732389922681,1.19755947711907,1.15912353980506,1.09513092245887,1.87050674673109
74,20,3,3,0.38084890717117,1.28666311625532,1.20026206486256,1.30665760972698,1.07456412375242,1.33230392385466,1.05977294053729,1.51856780435158,1.38594535847726,1.12021501681157,1.71309816806106,1.77263395358388,1.3543272536434,1.09298357178013,1.43968233258536,1.34518541319027,1.09219015279897,0.973374575737217,1.22380866236132,1.09618186917446,1.05769405209667,0.519460147345138
75,20,3,3,0.772879343806785,1.16272996031915,1.26265691133852,1.1622935655885,1.38544617367878,1.56454137275255,1.14321734816427,1.09914247628246,1.39498289760778,1.22089539220922,1.75434240090635,1.43270315306013,1.03166245144944,1.76494559975768,1.20657428988982,1.44350560966699,1.13839985418179,1.0488182838166,0.967368236247273,1.20494064361623,1.02300294044816,1.89258335913309
